2026-09-02 07:57:42 | Device: cuda
2026-09-02 07:57:42 | Args: {'model': 'opb', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 4.0, 'energy_classifier': False, 'tied_head': True, 'max_len': 250, 'random_labels': False, 'beta': 0.1, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_opb/california_mlp_opb.pt', 'log_path': '/root/autodl-tmp/IB/tune_results/california_mlp_opb_beta_0.1_anchor_4/train.log', 'no_save': True}
2026-09-02 07:57:42 | ===== Run 1/5 (seed 0) =====
2026-09-02 07:57:43 | Epoch   1/100 | Train Loss 0.2405 | Val Loss 0.0647 MAE 0.5640 R2 0.5333
2026-09-02 07:58:13 | Epoch  18/100 | Train Loss 0.0686 | Val Loss 0.0389 MAE 0.4035 R2 0.7530
2026-09-02 07:58:13 | Epoch  19/100 | Train Loss 0.0694 | Val Loss 0.0380 MAE 0.4083 R2 0.7509
2026-09-02 07:58:13 | Epoch  20/100 | Train Loss 0.0683 | Val Loss 0.0372 MAE 0.3965 R2 0.7625
2026-09-02 07:58:13 |   Val R2 improved to 0.7625, model saved
2026-09-02 07:58:14 | Epoch  21/100 | Train Loss 0.0700 | Val Loss 0.0376 MAE 0.4000 R2 0.7560
2026-09-02 07:58:14 | Epoch  22/100 | Train Loss 0.0684 | Val Loss 0.0384 MAE 0.3970 R2 0.7555
2026-09-02 07:58:14 | Epoch  23/100 | Train Loss 0.0671 | Val Loss 0.0384 MAE 0.4074 R2 0.7626
2026-09-02 07:58:14 |   Val R2 improved to 0.7626, model saved
2026-09-02 07:58:14 | Epoch  24/100 | Train Loss 0.0674 | Val Loss 0.0375 MAE 0.4031 R2 0.7608
2026-09-02 07:58:15 | Epoch  25/100 | Train Loss 0.0667 | Val Loss 0.0371 MAE 0.3978 R2 0.7655
2026-09-02 07:58:15 |   Val R2 improved to 0.7655, model saved
2026-09-02 07:58:15 | Epoch  26/100 | Train Loss 0.0663 | Val Loss 0.0367 MAE 0.3921 R2 0.7702
2026-09-02 07:58:15 |   Val R2 improved to 0.7702, model saved
2026-09-02 07:58:15 | Epoch  27/100 | Train Loss 0.0671 | Val Loss 0.0374 MAE 0.3904 R2 0.7610
2026-09-02 07:58:15 | Epoch  28/100 | Train Loss 0.0671 | Val Loss 0.0378 MAE 0.3966 R2 0.7624
2026-09-02 07:58:16 | Epoch  29/100 | Train Loss 0.0647 | Val Loss 0.0360 MAE 0.3937 R2 0.7674
2026-09-02 07:58:16 | Epoch  30/100 | Train Loss 0.0651 | Val Loss 0.0375 MAE 0.4041 R2 0.7669
2026-09-02 07:58:16 | Epoch  31/100 | Train Loss 0.0651 | Val Loss 0.0358 MAE 0.3862 R2 0.7683
2026-09-02 07:58:16 | Epoch  32/100 | Train Loss 0.0649 | Val Loss 0.0366 MAE 0.3814 R2 0.7736
2026-09-02 07:58:16 |   Val R2 improved to 0.7736, model saved
2026-09-02 07:58:17 | Epoch  33/100 | Train Loss 0.0642 | Val Loss 0.0371 MAE 0.3911 R2 0.7676
2026-09-02 07:58:17 | Epoch  34/100 | Train Loss 0.0644 | Val Loss 0.0355 MAE 0.3866 R2 0.7739
2026-09-02 07:58:17 |   Val R2 improved to 0.7739, model saved
2026-09-02 07:58:17 | Epoch  35/100 | Train Loss 0.0650 | Val Loss 0.0370 MAE 0.3840 R2 0.7727
2026-09-02 07:58:17 | Epoch  36/100 | Train Loss 0.0646 | Val Loss 0.0363 MAE 0.3838 R2 0.7668
2026-09-02 07:58:18 | Epoch  37/100 | Train Loss 0.0637 | Val Loss 0.0356 MAE 0.3805 R2 0.7672
2026-09-02 07:58:18 | Epoch  38/100 | Train Loss 0.0636 | Val Loss 0.0374 MAE 0.3875 R2 0.7593
2026-09-02 07:58:18 | Epoch  39/100 | Train Loss 0.0638 | Val Loss 0.0365 MAE 0.3831 R2 0.7635
2026-09-02 07:58:19 | Epoch  40/100 | Train Loss 0.0621 | Val Loss 0.0352 MAE 0.3788 R2 0.7709
2026-09-02 07:58:19 | Epoch  41/100 | Train Loss 0.0620 | Val Loss 0.0378 MAE 0.4051 R2 0.7699
2026-09-02 07:58:19 | Epoch  42/100 | Train Loss 0.0630 | Val Loss 0.0369 MAE 0.3873 R2 0.7651
2026-09-02 07:58:19 | Epoch  43/100 | Train Loss 0.0625 | Val Loss 0.0364 MAE 0.3763 R2 0.7727
2026-09-02 07:58:19 | Epoch  44/100 | Train Loss 0.0626 | Val Loss 0.0353 MAE 0.3804 R2 0.7838
2026-09-02 07:58:19 |   Val R2 improved to 0.7838, model saved
2026-09-02 07:58:20 | Epoch  45/100 | Train Loss 0.0608 | Val Loss 0.0349 MAE 0.3729 R2 0.7834
2026-09-02 07:58:20 | Epoch  46/100 | Train Loss 0.0617 | Val Loss 0.0372 MAE 0.3832 R2 0.7780
2026-09-02 07:58:20 | Epoch  47/100 | Train Loss 0.0613 | Val Loss 0.0359 MAE 0.3812 R2 0.7810
2026-09-02 07:58:20 | Epoch  48/100 | Train Loss 0.0619 | Val Loss 0.0362 MAE 0.3766 R2 0.7732
2026-09-02 07:58:21 | Epoch  49/100 | Train Loss 0.0624 | Val Loss 0.0357 MAE 0.3833 R2 0.7822
2026-09-02 07:58:21 | Epoch  50/100 | Train Loss 0.0609 | Val Loss 0.0360 MAE 0.3798 R2 0.7795
2026-09-02 07:58:21 | Epoch  51/100 | Train Loss 0.0607 | Val Loss 0.0357 MAE 0.3819 R2 0.7821
2026-09-02 07:58:21 | Epoch  52/100 | Train Loss 0.0619 | Val Loss 0.0348 MAE 0.3718 R2 0.7828
2026-09-02 07:58:22 | Epoch  53/100 | Train Loss 0.0601 | Val Loss 0.0343 MAE 0.3697 R2 0.7833
2026-09-02 07:58:22 | Epoch  54/100 | Train Loss 0.0604 | Val Loss 0.0359 MAE 0.3751 R2 0.7776
2026-09-02 07:58:22 | Val R2 did not improve for 10 consecutive epochs, early stopping at Epoch 54 (best R2 0.7838 @ Epoch 44)
2026-09-02 07:58:22 | Run 2/5 | Test (best model @ Epoch 44) | Loss 0.0353 MAE 0.3792 R2 0.7736
2026-09-02 07:58:22 | ===== Run 3/5 (seed 2) =====
2026-09-02 07:58:22 | Epoch   1/100 | Train Loss 0.2644 | Val Loss 0.0766 MAE 0.5793 R2 0.4733
2026-09-02 07:58:22 |   Val R2 improved to 0.4733, model saved
2026-09-02 07:58:22 | Epoch   2/100 | Train Loss 0.1227 | Val Loss 0.0496 MAE 0.4845 R2 0.6549
2026-09-02 07:58:22 |   Val R2 improved to 0.6549, model saved
2026-09-02 07:58:23 | Epoch   3/100 | Train Loss 0.1023 | Val Loss 0.0456 MAE 0.4553 R2 0.6780
2026-09-02 07:58:23 |   Val R2 improved to 0.6780, model saved
2026-09-02 07:58:23 | Epoch   4/100 | Train Loss 0.0920 | Val Loss 0.0426 MAE 0.4421 R2 0.7148
2026-09-02 07:58:23 |   Val R2 improved to 0.7148, model saved
2026-09-02 07:58:23 | Epoch   5/100 | Train Loss 0.0852 | Val Loss 0.0431 MAE 0.4428 R2 0.7139
2026-09-02 07:58:24 | Epoch   6/100 | Train Loss 0.0805 | Val Loss 0.0404 MAE 0.4307 R2 0.7294
2026-09-02 07:58:24 |   Val R2 improved to 0.7294, model saved
2026-09-02 07:58:24 | Epoch   7/100 | Train Loss 0.0795 | Val Loss 0.0416 MAE 0.4253 R2 0.7211
2026-09-02 07:58:24 | Epoch   8/100 | Train Loss 0.0767 | Val Loss 0.0405 MAE 0.4260 R2 0.7310
2026-09-02 07:58:24 |   Val R2 improved to 0.7310, model saved
2026-09-02 07:58:24 | Epoch   9/100 | Train Loss 0.0758 | Val Loss 0.0395 MAE 0.4183 R2 0.7348
2026-09-02 07:58:24 |   Val R2 improved to 0.7348, model saved
2026-09-02 07:58:24 | Epoch  10/100 | Train Loss 0.0744 | Val Loss 0.0391 MAE 0.4169 R2 0.7386
2026-09-02 07:58:24 |   Val R2 improved to 0.7386, model saved
2026-09-02 07:58:25 | Epoch  11/100 | Train Loss 0.0744 | Val Loss 0.0379 MAE 0.4139 R2 0.7489
2026-09-02 07:58:25 |   Val R2 improved to 0.7489, model saved
2026-09-02 07:58:25 | Epoch  12/100 | Train Loss 0.0716 | Val Loss 0.0392 MAE 0.4208 R2 0.7403
2026-09-02 07:58:25 | Epoch  13/100 | Train Loss 0.0723 | Val Loss 0.0380 MAE 0.4104 R2 0.7518
2026-09-02 07:58:25 |   Val R2 improved to 0.7518, model saved
2026-09-02 07:58:25 | Epoch  14/100 | Train Loss 0.0711 | Val Loss 0.0397 MAE 0.4132 R2 0.7363
2026-09-02 07:58:26 | Epoch  15/100 | Train Loss 0.0690 | Val Loss 0.0367 MAE 0.4057 R2 0.7523
2026-09-02 07:58:26 |   Val R2 improved to 0.7523, model saved
2026-09-02 07:58:26 | Epoch  16/100 | Train Loss 0.0706 | Val Loss 0.0394 MAE 0.4278 R2 0.7440
2026-09-02 07:58:26 | Epoch  17/100 | Train Loss 0.0703 | Val Loss 0.0381 MAE 0.3998 R2 0.7553
