config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,linf,0.1,0.957000,0.000000
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,linf,0.15,0.935000,0.000000
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,linf,0.2,0.925000,0.004489
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,linf,0.25,0.903000,0.006734
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,linf,0.3,0.882000,0.008979
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,l2,1,0.965000,0.000000
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,l2,2,0.953000,0.000000
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,l2,3,0.940000,0.001122
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,l2,4,0.912000,0.006734
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,l2,5,0.900000,0.014590
mnist_mlp_opb_beta_25_anchor_1→mnist_mlp_ceb_beta_0.1,5,l2,6,0.875000,0.016835
