2026-08-26 21:12:36 | Device: cuda
2026-08-26 21:12:36 | Args: {'model': 'fgib', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 8.0, 'max_len': 250, 'random_labels': False, 'beta': 0.001, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_fgib/california_mlp_fgib.pt', 'log_path': '/root/autodl-tmp/FGIB/tune_results/california_mlp_fgib_beta_0.001_anchor_8/train.log', 'no_save': True}
2026-08-26 21:12:36 | ===== Run 1/5 (seed 0) =====
2026-08-26 21:12:37 | Epoch   1/100 | Train Loss 0.1028 | Val Loss 0.0763 MAE 0.5916 R2 0.1561
2026-08-26 21:12:37 |   Val R2 improved to 0.1561, model saved
2026-08-26 21:12:38 | Epoch   2/100 | Train Loss 0.0511 | Val Loss 0.0606 MAE 0.4909 R2 0.3760
2026-08-26 21:12:38 |   Val R2 improved to 0.3760, model saved
2026-08-26 21:12:38 | Epoch   3/100 | Train Loss 0.0442 | Val Loss 0.0803 MAE 0.4658 R2 0.0107
2026-08-26 21:12:38 | Epoch   4/100 | Train Loss 0.0456 | Val Loss 0.0513 MAE 0.4464 R2 0.4905
2026-08-26 21:12:38 |   Val R2 improved to 0.4905, model saved
2026-08-26 21:12:38 | Epoch   5/100 | Train Loss 0.0398 | Val Loss 0.0456 MAE 0.4341 R2 0.5818
2026-08-26 21:12:38 |   Val R2 improved to 0.5818, model saved
2026-08-26 21:12:39 | Epoch   6/100 | Train Loss 0.0382 | Val Loss 0.0358 MAE 0.4245 R2 0.7048
2026-08-26 21:12:39 |   Val R2 improved to 0.7048, model saved
2026-08-26 21:12:39 | Epoch   7/100 | Train Loss 0.0376 | Val Loss 0.0343 MAE 0.4256 R2 0.7227
2026-08-26 21:12:39 |   Val R2 improved to 0.7227, model saved
2026-08-26 21:12:39 | Epoch   8/100 | Train Loss 0.0359 | Val Loss 0.0328 MAE 0.4166 R2 0.7419
2026-08-26 21:12:39 |   Val R2 improved to 0.7419, model saved
2026-08-26 21:12:40 | Epoch   9/100 | Train Loss 0.0357 | Val Loss 0.0331 MAE 0.4148 R2 0.7307
2026-08-26 21:12:40 | Epoch  10/100 | Train Loss 0.0345 | Val Loss 0.0318 MAE 0.4036 R2 0.7485
2026-08-26 21:12:40 |   Val R2 improved to 0.7485, model saved
2026-08-26 21:12:41 | Epoch  11/100 | Train Loss 0.0344 | Val Loss 0.0314 MAE 0.3978 R2 0.7531
2026-08-26 21:12:41 |   Val R2 improved to 0.7531, model saved
2026-08-26 21:12:41 | Epoch  12/100 | Train Loss 0.0342 | Val Loss 0.0325 MAE 0.4106 R2 0.7316
2026-08-26 21:12:41 | Epoch  13/100 | Train Loss 0.0352 | Val Loss 0.0332 MAE 0.4065 R2 0.7153
2026-08-26 21:12:41 | Epoch  14/100 | Train Loss 0.0337 | Val Loss 0.0301 MAE 0.3931 R2 0.7658
2026-08-26 21:12:41 |   Val R2 improved to 0.7658, model saved
2026-08-26 21:12:42 | Epoch  15/100 | Train Loss 0.0327 | Val Loss 0.0307 MAE 0.3978 R2 0.7527
2026-08-26 21:12:42 | Epoch  16/100 | Train Loss 0.0326 | Val Loss 0.0319 MAE 0.4019 R2 0.7342
2026-08-26 21:12:42 | Epoch  17/100 | Train Loss 0.0326 | Val Loss 0.0304 MAE 0.3912 R2 0.7547
2026-08-26 21:12:42 | Epoch  18/100 | Train Loss 0.0319 | Val Loss 0.0299 MAE 0.3903 R2 0.7621
2026-08-26 21:12:42 | Epoch  19/100 | Train Loss 0.0317 | Val Loss 0.0315 MAE 0.3958 R2 0.7334
2026-08-26 21:12:43 | Epoch  20/100 | Train Loss 0.0314 | Val Loss 0.0297 MAE 0.3880 R2 0.7627
2026-08-26 21:12:43 | Epoch  21/100 | Train Loss 0.0315 | Val Loss 0.0304 MAE 0.3884 R2 0.7515
2026-08-26 21:12:43 | Epoch  22/100 | Train Loss 0.0308 | Val Loss 0.0292 MAE 0.3855 R2 0.7683
2026-08-26 21:12:43 |   Val R2 improved to 0.7683, model saved
2026-08-26 21:12:43 | Epoch  23/100 | Train Loss 0.0308 | Val Loss 0.0290 MAE 0.3806 R2 0.7708
2026-08-26 21:12:43 |   Val R2 improved to 0.7708, model saved
2026-08-26 21:12:44 | Epoch  24/100 | Train Loss 0.0307 | Val Loss 0.0286 MAE 0.3772 R2 0.7750
2026-08-26 21:12:44 |   Val R2 improved to 0.7750, model saved
2026-08-26 21:12:44 | Epoch  25/100 | Train Loss 0.0304 | Val Loss 0.0289 MAE 0.3822 R2 0.7708
2026-08-26 21:12:44 | Epoch  26/100 | Train Loss 0.0309 | Val Loss 0.0318 MAE 0.3854 R2 0.7279
2026-08-26 21:12:44 | Epoch  27/100 | Train Loss 0.0310 | Val Loss 0.0294 MAE 0.3766 R2 0.7635
2026-08-26 21:12:45 | Epoch  28/100 | Train Loss 0.0304 | Val Loss 0.0285 MAE 0.3772 R2 0.7734
2026-08-26 21:12:45 | Epoch  29/100 | Train Loss 0.0303 | Val Loss 0.0302 MAE 0.3990 R2 0.7439
2026-08-26 21:12:45 | Epoch  30/100 | Train Loss 0.0301 | Val Loss 0.0278 MAE 0.3730 R2 0.7841
2026-08-26 21:12:45 |   Val R2 improved to 0.7841, model saved
2026-08-26 21:12:46 | Epoch  31/100 | Train Loss 0.0294 | Val Loss 0.0279 MAE 0.3719 R2 0.7809
2026-08-26 21:12:46 | Epoch  32/100 | Train Loss 0.0293 | Val Loss 0.0285 MAE 0.3752 R2 0.7706
2026-08-26 21:12:46 | Epoch  33/100 | Train Loss 0.0294 | Val Loss 0.0279 MAE 0.3831 R2 0.7792
2026-08-26 21:12:47 | Epoch  34/100 | Train Loss 0.0294 | Val Loss 0.0279 MAE 0.3721 R2 0.7792
2026-08-26 21:12:47 | Epoch  35/100 | Train Loss 0.0291 | Val Loss 0.0274 MAE 0.3690 R2 0.7871
2026-08-26 21:12:47 |   Val R2 improved to 0.7871, model saved
2026-08-26 21:12:47 | Epoch  36/100 | Train Loss 0.0289 | Val Loss 0.0277 MAE 0.3692 R2 0.7802
2026-08-26 21:12:47 | Epoch  37/100 | Train Loss 0.0287 | Val Loss 0.0285 MAE 0.3820 R2 0.7678
2026-08-26 21:12:48 | Epoch  38/100 | Train Loss 0.0288 | Val Loss 0.0271 MAE 0.3650 R2 0.7887
2026-08-26 21:12:48 |   Val R2 improved to 0.7887, model saved
2026-08-26 21:12:48 | Epoch  39/100 | Train Loss 0.0283 | Val Loss 0.0274 MAE 0.3697 R2 0.7847
2026-08-26 21:12:48 | Epoch  40/100 | Train Loss 0.0286 | Val Loss 0.0272 MAE 0.3688 R2 0.7876
2026-08-26 21:12:48 | Epoch  41/100 | Train Loss 0.0283 | Val Loss 0.0272 MAE 0.3677 R2 0.7876
2026-08-26 21:12:49 | Epoch  42/100 | Train Loss 0.0282 | Val Loss 0.0271 MAE 0.3630 R2 0.7894
2026-08-26 21:12:49 |   Val R2 improved to 0.7894, model saved
2026-08-26 21:12:49 | Epoch  43/100 | Train Loss 0.0282 | Val Loss 0.0272 MAE 0.3660 R2 0.7864
