2026-08-26 21:12:55 | Device: cuda
2026-08-26 21:12:55 | Args: {'model': 'fgib', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 1.0, 'max_len': 250, 'random_labels': False, 'beta': 0.0001, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_fgib/california_mlp_fgib.pt', 'log_path': '/root/autodl-tmp/FGIB/tune_results/california_mlp_fgib_beta_0.0001_anchor_1/train.log', 'no_save': True}
2026-08-26 21:12:55 | ===== Run 1/5 (seed 0) =====
2026-08-26 21:12:56 | Epoch   1/100 | Train Loss 0.0747 | Val Loss 0.0524 MAE 0.5970 R2 0.1042
2026-08-26 21:12:56 |   Val R2 improved to 0.1042, model saved
2026-08-26 21:12:57 | Epoch   2/100 | Train Loss 0.0274 | Val Loss 0.0419 MAE 0.4984 R2 0.2840
2026-08-26 21:12:57 |   Val R2 improved to 0.2840, model saved
2026-08-26 21:12:57 | Epoch   3/100 | Train Loss 0.0228 | Val Loss 0.0656 MAE 0.4674 R2 -0.1218
2026-08-26 21:12:57 | Epoch   4/100 | Train Loss 0.0265 | Val Loss 0.0292 MAE 0.4463 R2 0.5015
2026-08-26 21:12:57 |   Val R2 improved to 0.5015, model saved
2026-08-26 21:12:58 | Epoch   5/100 | Train Loss 0.0204 | Val Loss 0.0238 MAE 0.4361 R2 0.5932
2026-08-26 21:12:58 |   Val R2 improved to 0.5932, model saved
2026-08-26 21:12:58 | Epoch   6/100 | Train Loss 0.0187 | Val Loss 0.0161 MAE 0.4231 R2 0.7241
2026-08-26 21:12:58 |   Val R2 improved to 0.7241, model saved
2026-08-26 21:12:58 | Epoch   7/100 | Train Loss 0.0185 | Val Loss 0.0168 MAE 0.4304 R2 0.7133
2026-08-26 21:12:58 | Epoch   8/100 | Train Loss 0.0175 | Val Loss 0.0152 MAE 0.4197 R2 0.7408
2026-08-26 21:12:58 |   Val R2 improved to 0.7408, model saved
2026-08-26 21:12:59 | Epoch   9/100 | Train Loss 0.0173 | Val Loss 0.0172 MAE 0.4191 R2 0.7051
2026-08-26 21:12:59 | Epoch  10/100 | Train Loss 0.0167 | Val Loss 0.0149 MAE 0.4073 R2 0.7455
2026-08-26 21:12:59 |   Val R2 improved to 0.7455, model saved
2026-08-26 21:12:59 | Epoch  11/100 | Train Loss 0.0167 | Val Loss 0.0156 MAE 0.4034 R2 0.7325
2026-08-26 21:13:00 | Epoch  12/100 | Train Loss 0.0171 | Val Loss 0.0170 MAE 0.4163 R2 0.7086
2026-08-26 21:13:00 | Epoch  13/100 | Train Loss 0.0173 | Val Loss 0.0164 MAE 0.4033 R2 0.7200
2026-08-26 21:13:00 | Epoch  14/100 | Train Loss 0.0160 | Val Loss 0.0138 MAE 0.3979 R2 0.7634
2026-08-26 21:13:00 |   Val R2 improved to 0.7634, model saved
