2026-09-02 07:54:41 | Device: cuda
2026-09-02 07:54:41 | Args: {'model': 'opb', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 14.0, 'energy_classifier': False, 'tied_head': True, 'max_len': 250, 'random_labels': False, 'beta': 10.0, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_opb/california_mlp_opb.pt', 'log_path': '/root/autodl-tmp/IB/tune_results/california_mlp_opb_beta_10_anchor_14/train.log', 'no_save': True}
2026-09-02 07:54:41 | ===== Run 1/5 (seed 0) =====
2026-09-02 07:54:42 | Epoch   1/100 | Train Loss 111.6094 | Val Loss 48.8055 MAE 0.6771 R2 0.2446
2026-09-02 07:54:42 |   Val R2 improved to 0.2446, model saved
2026-09-02 07:54:43 | Epoch   2/100 | Train Loss 47.9775 | Val Loss 25.8293 MAE 0.5505 R2 0.5465
2026-09-02 07:54:43 |   Val R2 improved to 0.5465, model saved
2026-09-02 07:54:43 | Epoch   3/100 | Train Loss 31.9068 | Val Loss 18.5213 MAE 0.4791 R2 0.6657
2026-09-02 07:54:43 |   Val R2 improved to 0.6657, model saved
2026-09-02 07:54:43 | Epoch   4/100 | Train Loss 24.8621 | Val Loss 16.6662 MAE 0.4544 R2 0.6901
2026-09-02 07:54:43 |   Val R2 improved to 0.6901, model saved
2026-09-02 07:54:43 | Epoch   5/100 | Train Loss 21.5273 | Val Loss 15.1513 MAE 0.4453 R2 0.7142
2026-09-02 07:54:43 |   Val R2 improved to 0.7142, model saved
2026-09-02 07:54:43 | Epoch   6/100 | Train Loss 19.0709 | Val Loss 14.7047 MAE 0.4363 R2 0.7178
2026-09-02 07:54:43 |   Val R2 improved to 0.7178, model saved
2026-09-02 07:54:44 | Epoch   7/100 | Train Loss 17.6380 | Val Loss 13.7777 MAE 0.4296 R2 0.7314
2026-09-02 07:54:44 |   Val R2 improved to 0.7314, model saved
2026-09-02 07:54:44 | Epoch   8/100 | Train Loss 16.6996 | Val Loss 13.6680 MAE 0.4391 R2 0.7315
2026-09-02 07:54:44 |   Val R2 improved to 0.7315, model saved
2026-09-02 07:54:44 | Epoch   9/100 | Train Loss 15.7945 | Val Loss 13.3169 MAE 0.4262 R2 0.7291
2026-09-02 07:54:45 | Epoch  10/100 | Train Loss 14.8954 | Val Loss 12.3975 MAE 0.4168 R2 0.7426
2026-09-02 07:54:45 |   Val R2 improved to 0.7426, model saved
2026-09-02 07:54:45 | Epoch  11/100 | Train Loss 14.1465 | Val Loss 11.9137 MAE 0.4179 R2 0.7480
2026-09-02 07:54:45 |   Val R2 improved to 0.7480, model saved
2026-09-02 07:54:45 | Epoch  12/100 | Train Loss 14.0373 | Val Loss 11.6876 MAE 0.4102 R2 0.7434
2026-09-02 07:54:45 | Epoch  13/100 | Train Loss 12.9801 | Val Loss 11.5565 MAE 0.4159 R2 0.7378
2026-09-02 07:54:46 | Epoch  14/100 | Train Loss 12.4330 | Val Loss 10.6676 MAE 0.4061 R2 0.7484
