2026-09-02 07:57:44 | Device: cuda
2026-09-02 07:57:44 | Args: {'model': 'opb', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 6.0, 'energy_classifier': False, 'tied_head': True, 'max_len': 250, 'random_labels': False, 'beta': 0.1, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_opb/california_mlp_opb.pt', 'log_path': '/root/autodl-tmp/IB/tune_results/california_mlp_opb_beta_0.1_anchor_6/train.log', 'no_save': True}
2026-09-02 07:57:44 | ===== Run 1/5 (seed 0) =====
2026-09-02 07:57:45 | Epoch   1/100 | Train Loss 0.3214 | Val Loss 0.1029 MAE 0.6074 R2 0.4612
2026-09-02 07:57:45 |   Val R2 improved to 0.4612, model saved
2026-09-02 07:57:46 | Epoch   2/100 | Train Loss 0.1465 | Val Loss 0.0660 MAE 0.5023 R2 0.6352
2026-09-02 07:57:46 |   Val R2 improved to 0.6352, model saved
2026-09-02 07:57:46 | Epoch   3/100 | Train Loss 0.1100 | Val Loss 0.0539 MAE 0.4543 R2 0.6985
2026-09-02 07:57:46 |   Val R2 improved to 0.6985, model saved
2026-09-02 07:57:46 | Epoch   4/100 | Train Loss 0.0941 | Val Loss 0.0519 MAE 0.4418 R2 0.7061
2026-09-02 07:57:46 |   Val R2 improved to 0.7061, model saved
2026-09-02 07:57:46 | Epoch   5/100 | Train Loss 0.0858 | Val Loss 0.0486 MAE 0.4418 R2 0.7200
2026-09-02 07:57:46 |   Val R2 improved to 0.7200, model saved
2026-09-02 07:57:47 | Epoch   6/100 | Train Loss 0.0805 | Val Loss 0.0472 MAE 0.4286 R2 0.7240
2026-09-02 07:57:47 |   Val R2 improved to 0.7240, model saved
2026-09-02 07:57:47 | Epoch   7/100 | Train Loss 0.0770 | Val Loss 0.0468 MAE 0.4236 R2 0.7315
2026-09-02 07:57:47 |   Val R2 improved to 0.7315, model saved
2026-09-02 07:57:47 | Epoch   8/100 | Train Loss 0.0753 | Val Loss 0.0464 MAE 0.4357 R2 0.7336
2026-09-02 07:57:47 |   Val R2 improved to 0.7336, model saved
2026-09-02 07:57:47 | Epoch   9/100 | Train Loss 0.0732 | Val Loss 0.0464 MAE 0.4263 R2 0.7289
2026-09-02 07:57:48 | Epoch  10/100 | Train Loss 0.0712 | Val Loss 0.0439 MAE 0.4133 R2 0.7440
2026-09-02 07:57:48 |   Val R2 improved to 0.7440, model saved
2026-09-02 07:57:48 | Epoch  11/100 | Train Loss 0.0694 | Val Loss 0.0422 MAE 0.4168 R2 0.7508
2026-09-02 07:57:48 |   Val R2 improved to 0.7508, model saved
2026-09-02 07:57:48 | Epoch  12/100 | Train Loss 0.0706 | Val Loss 0.0438 MAE 0.4077 R2 0.7430
2026-09-02 07:57:49 | Epoch  13/100 | Train Loss 0.0690 | Val Loss 0.0443 MAE 0.4134 R2 0.7352
2026-09-02 07:57:49 | Epoch  14/100 | Train Loss 0.0688 | Val Loss 0.0422 MAE 0.4038 R2 0.7494
2026-09-02 07:57:49 | Epoch  15/100 | Train Loss 0.0686 | Val Loss 0.0413 MAE 0.4037 R2 0.7537
2026-09-02 07:57:49 |   Val R2 improved to 0.7537, model saved
2026-09-02 07:57:49 | Epoch  16/100 | Train Loss 0.0676 | Val Loss 0.0411 MAE 0.4135 R2 0.7576
2026-09-02 07:57:49 |   Val R2 improved to 0.7576, model saved
2026-09-02 07:57:49 | Epoch  17/100 | Train Loss 0.0686 | Val Loss 0.0406 MAE 0.4002 R2 0.7607
2026-09-02 07:57:49 |   Val R2 improved to 0.7607, model saved
2026-09-02 07:57:50 | Epoch  18/100 | Train Loss 0.0670 | Val Loss 0.0402 MAE 0.3988 R2 0.7613
2026-09-02 07:57:50 |   Val R2 improved to 0.7613, model saved
2026-09-02 07:57:50 | Epoch  19/100 | Train Loss 0.0656 | Val Loss 0.0407 MAE 0.3996 R2 0.7523
2026-09-02 07:57:50 | Epoch  20/100 | Train Loss 0.0657 | Val Loss 0.0396 MAE 0.4012 R2 0.7635
2026-09-02 07:57:50 |   Val R2 improved to 0.7635, model saved
2026-09-02 07:57:50 | Epoch  21/100 | Train Loss 0.0648 | Val Loss 0.0409 MAE 0.3995 R2 0.7541
2026-09-02 07:57:51 | Epoch  22/100 | Train Loss 0.0642 | Val Loss 0.0386 MAE 0.3949 R2 0.7665
2026-09-02 07:57:51 |   Val R2 improved to 0.7665, model saved
2026-09-02 07:57:51 | Epoch  23/100 | Train Loss 0.0638 | Val Loss 0.0388 MAE 0.3928 R2 0.7673
2026-09-02 07:57:51 |   Val R2 improved to 0.7673, model saved
2026-09-02 07:57:51 | Epoch  24/100 | Train Loss 0.0626 | Val Loss 0.0405 MAE 0.3958 R2 0.7548
2026-09-02 07:57:52 | Epoch  25/100 | Train Loss 0.0638 | Val Loss 0.0405 MAE 0.3962 R2 0.7547
2026-09-02 07:57:52 | Epoch  26/100 | Train Loss 0.0636 | Val Loss 0.0392 MAE 0.3893 R2 0.7630
2026-09-02 07:57:52 | Epoch  27/100 | Train Loss 0.0623 | Val Loss 0.0388 MAE 0.3883 R2 0.7660
2026-09-02 07:57:52 | Epoch  28/100 | Train Loss 0.0623 | Val Loss 0.0389 MAE 0.3857 R2 0.7671
2026-09-02 07:57:53 | Epoch  29/100 | Train Loss 0.0638 | Val Loss 0.0377 MAE 0.3849 R2 0.7711
2026-09-02 07:57:53 |   Val R2 improved to 0.7711, model saved
2026-09-02 07:57:53 | Epoch  30/100 | Train Loss 0.0618 | Val Loss 0.0379 MAE 0.3845 R2 0.7635
2026-09-02 07:57:53 | Epoch  31/100 | Train Loss 0.0623 | Val Loss 0.0374 MAE 0.3832 R2 0.7765
2026-09-02 07:57:53 |   Val R2 improved to 0.7765, model saved
2026-09-02 07:57:53 | Epoch  32/100 | Train Loss 0.0621 | Val Loss 0.0378 MAE 0.3836 R2 0.7748
2026-09-02 07:57:54 | Epoch  33/100 | Train Loss 0.0619 | Val Loss 0.0370 MAE 0.3864 R2 0.7745
2026-09-02 07:57:54 | Epoch  34/100 | Train Loss 0.0619 | Val Loss 0.0371 MAE 0.3814 R2 0.7752
2026-09-02 07:57:54 | Epoch  35/100 | Train Loss 0.0612 | Val Loss 0.0393 MAE 0.3847 R2 0.7628
2026-09-02 07:57:54 | Epoch  36/100 | Train Loss 0.0619 | Val Loss 0.0393 MAE 0.3957 R2 0.7521
2026-09-02 07:57:55 | Epoch  37/100 | Train Loss 0.0611 | Val Loss 0.0374 MAE 0.3911 R2 0.7722
2026-09-02 07:57:55 | Epoch  38/100 | Train Loss 0.0610 | Val Loss 0.0368 MAE 0.3808 R2 0.7749
2026-09-02 07:57:55 | Epoch  39/100 | Train Loss 0.0605 | Val Loss 0.0372 MAE 0.3798 R2 0.7693
2026-09-02 07:57:55 | Epoch  40/100 | Train Loss 0.0613 | Val Loss 0.0380 MAE 0.3809 R2 0.7637
2026-09-02 07:57:56 | Epoch  41/100 | Train Loss 0.0598 | Val Loss 0.0365 MAE 0.3769 R2 0.7764
2026-09-02 07:57:56 | Val R2 did not improve for 10 consecutive epochs, early stopping at Epoch 41 (best R2 0.7765 @ Epoch 31)
2026-09-02 07:57:56 | Run 1/5 | Test (best model @ Epoch 31) | Loss 0.0372 MAE 0.3813 R2 0.7661
2026-09-02 07:57:56 | ===== Run 2/5 (seed 1) =====
2026-09-02 07:57:56 | Epoch   1/100 | Train Loss 0.3454 | Val Loss 0.1203 MAE 0.6175 R2 0.4251
2026-09-02 07:57:56 |   Val R2 improved to 0.4251, model saved
2026-09-02 07:57:56 | Epoch   2/100 | Train Loss 0.1544 | Val Loss 0.0632 MAE 0.4882 R2 0.6556
2026-09-02 07:57:56 |   Val R2 improved to 0.6556, model saved
2026-09-02 07:57:56 | Epoch   3/100 | Train Loss 0.1127 | Val Loss 0.0529 MAE 0.4564 R2 0.7020
2026-09-02 07:57:56 |   Val R2 improved to 0.7020, model saved
2026-09-02 07:57:57 | Epoch   4/100 | Train Loss 0.0952 | Val Loss 0.0495 MAE 0.4376 R2 0.7154
2026-09-02 07:57:57 |   Val R2 improved to 0.7154, model saved
2026-09-02 07:57:57 | Epoch   5/100 | Train Loss 0.0860 | Val Loss 0.0485 MAE 0.4417 R2 0.7207
2026-09-02 07:57:57 |   Val R2 improved to 0.7207, model saved
2026-09-02 07:57:57 | Epoch   6/100 | Train Loss 0.0800 | Val Loss 0.0476 MAE 0.4310 R2 0.7268
2026-09-02 07:57:57 |   Val R2 improved to 0.7268, model saved
2026-09-02 07:57:58 | Epoch   7/100 | Train Loss 0.0766 | Val Loss 0.0459 MAE 0.4280 R2 0.7310
2026-09-02 07:57:58 |   Val R2 improved to 0.7310, model saved
2026-09-02 07:57:58 | Epoch   8/100 | Train Loss 0.0752 | Val Loss 0.0460 MAE 0.4225 R2 0.7318
2026-09-02 07:57:58 |   Val R2 improved to 0.7318, model saved
2026-09-02 07:57:58 | Epoch   9/100 | Train Loss 0.0744 | Val Loss 0.0480 MAE 0.4296 R2 0.7151
2026-09-02 07:57:58 | Epoch  10/100 | Train Loss 0.0734 | Val Loss 0.0454 MAE 0.4168 R2 0.7349
2026-09-02 07:57:58 |   Val R2 improved to 0.7349, model saved
2026-09-02 07:57:59 | Epoch  11/100 | Train Loss 0.0713 | Val Loss 0.0422 MAE 0.4114 R2 0.7496
2026-09-02 07:57:59 |   Val R2 improved to 0.7496, model saved
2026-09-02 07:57:59 | Epoch  12/100 | Train Loss 0.0705 | Val Loss 0.0433 MAE 0.4137 R2 0.7407
2026-09-02 07:57:59 | Epoch  13/100 | Train Loss 0.0692 | Val Loss 0.0422 MAE 0.4120 R2 0.7509
2026-09-02 07:57:59 |   Val R2 improved to 0.7509, model saved
2026-09-02 07:57:59 | Epoch  14/100 | Train Loss 0.0685 | Val Loss 0.0424 MAE 0.4100 R2 0.7532
2026-09-02 07:57:59 |   Val R2 improved to 0.7532, model saved
2026-09-02 07:58:00 | Epoch  15/100 | Train Loss 0.0695 | Val Loss 0.0414 MAE 0.4033 R2 0.7565
2026-09-02 07:58:00 |   Val R2 improved to 0.7565, model saved
2026-09-02 07:58:00 | Epoch  16/100 | Train Loss 0.0684 | Val Loss 0.0410 MAE 0.4060 R2 0.7574
2026-09-02 07:58:00 |   Val R2 improved to 0.7574, model saved
2026-09-02 07:58:00 | Epoch  17/100 | Train Loss 0.0661 | Val Loss 0.0410 MAE 0.4033 R2 0.7539
2026-09-02 07:58:00 | Epoch  18/100 | Train Loss 0.0657 | Val Loss 0.0411 MAE 0.4001 R2 0.7576
2026-09-02 07:58:00 |   Val R2 improved to 0.7576, model saved
2026-09-02 07:58:01 | Epoch  19/100 | Train Loss 0.0661 | Val Loss 0.0416 MAE 0.4048 R2 0.7515
2026-09-02 07:58:01 | Epoch  20/100 | Train Loss 0.0658 | Val Loss 0.0400 MAE 0.3940 R2 0.7606
2026-09-02 07:58:01 |   Val R2 improved to 0.7606, model saved
2026-09-02 07:58:01 | Epoch  21/100 | Train Loss 0.0668 | Val Loss 0.0399 MAE 0.3958 R2 0.7608
2026-09-02 07:58:01 |   Val R2 improved to 0.7608, model saved
