2026-08-26 21:11:45 | Device: cuda
2026-08-26 21:11:45 | Args: {'model': 'fgib', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 2.0, 'max_len': 250, 'random_labels': False, 'beta': 0.01, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_fgib/california_mlp_fgib.pt', 'log_path': '/root/autodl-tmp/FGIB/tune_results/california_mlp_fgib_beta_0.01_anchor_2/train.log', 'no_save': True}
2026-08-26 21:11:45 | ===== Run 1/5 (seed 0) =====
2026-08-26 21:11:46 | Epoch   1/100 | Train Loss 0.0933 | Val Loss 0.0653 MAE 0.5812 R2 0.2267
2026-08-26 21:11:46 |   Val R2 improved to 0.2267, model saved
2026-08-26 21:11:47 | Epoch   2/100 | Train Loss 0.0437 | Val Loss 0.0528 MAE 0.4881 R2 0.3657
2026-08-26 21:11:47 |   Val R2 improved to 0.3657, model saved
2026-08-26 21:11:47 | Epoch   3/100 | Train Loss 0.0373 | Val Loss 0.0675 MAE 0.4580 R2 0.1072
2026-08-26 21:11:47 | Epoch   4/100 | Train Loss 0.0375 | Val Loss 0.0310 MAE 0.4364 R2 0.6923
2026-08-26 21:11:47 |   Val R2 improved to 0.6923, model saved
2026-08-26 21:11:48 | Epoch   5/100 | Train Loss 0.0321 | Val Loss 0.0284 MAE 0.4288 R2 0.7143
2026-08-26 21:11:48 |   Val R2 improved to 0.7143, model saved
2026-08-26 21:11:48 | Epoch   6/100 | Train Loss 0.0303 | Val Loss 0.0277 MAE 0.4216 R2 0.7188
2026-08-26 21:11:48 |   Val R2 improved to 0.7188, model saved
2026-08-26 21:11:48 | Epoch   7/100 | Train Loss 0.0303 | Val Loss 0.0274 MAE 0.4273 R2 0.7206
2026-08-26 21:11:48 |   Val R2 improved to 0.7206, model saved
2026-08-26 21:11:48 | Epoch   8/100 | Train Loss 0.0293 | Val Loss 0.0257 MAE 0.4121 R2 0.7472
2026-08-26 21:11:48 |   Val R2 improved to 0.7472, model saved
2026-08-26 21:11:49 | Epoch   9/100 | Train Loss 0.0288 | Val Loss 0.0259 MAE 0.4116 R2 0.7384
2026-08-26 21:11:50 | Epoch  10/100 | Train Loss 0.0278 | Val Loss 0.0265 MAE 0.4102 R2 0.7273
2026-08-26 21:11:50 | Epoch  11/100 | Train Loss 0.0277 | Val Loss 0.0253 MAE 0.4012 R2 0.7475
2026-08-26 21:11:50 |   Val R2 improved to 0.7475, model saved
2026-08-26 21:11:50 | Epoch  12/100 | Train Loss 0.0271 | Val Loss 0.0258 MAE 0.4091 R2 0.7354
2026-08-26 21:11:50 | Epoch  13/100 | Train Loss 0.0270 | Val Loss 0.0252 MAE 0.4027 R2 0.7445
2026-08-26 21:11:51 | Epoch  14/100 | Train Loss 0.0267 | Val Loss 0.0240 MAE 0.3967 R2 0.7627
2026-08-26 21:11:51 |   Val R2 improved to 0.7627, model saved
2026-08-26 21:11:51 | Epoch  15/100 | Train Loss 0.0264 | Val Loss 0.0245 MAE 0.3984 R2 0.7525
2026-08-26 21:11:51 | Epoch  16/100 | Train Loss 0.0263 | Val Loss 0.0269 MAE 0.4149 R2 0.7144
2026-08-26 21:11:51 | Epoch  17/100 | Train Loss 0.0262 | Val Loss 0.0245 MAE 0.3950 R2 0.7507
2026-08-26 21:11:52 | Epoch  18/100 | Train Loss 0.0256 | Val Loss 0.0236 MAE 0.3881 R2 0.7673
2026-08-26 21:11:52 |   Val R2 improved to 0.7673, model saved
2026-08-26 21:11:52 | Epoch  19/100 | Train Loss 0.0256 | Val Loss 0.0255 MAE 0.4005 R2 0.7352
2026-08-26 21:11:52 | Epoch  20/100 | Train Loss 0.0252 | Val Loss 0.0248 MAE 0.3922 R2 0.7447
2026-08-26 21:11:52 | Epoch  21/100 | Train Loss 0.0257 | Val Loss 0.0247 MAE 0.3963 R2 0.7452
2026-08-26 21:11:53 | Epoch  22/100 | Train Loss 0.0250 | Val Loss 0.0239 MAE 0.3890 R2 0.7620
2026-08-26 21:11:53 | Epoch  23/100 | Train Loss 0.0249 | Val Loss 0.0235 MAE 0.3831 R2 0.7639
2026-08-26 21:11:53 | Epoch  24/100 | Train Loss 0.0248 | Val Loss 0.0231 MAE 0.3819 R2 0.7697
2026-08-26 21:11:53 |   Val R2 improved to 0.7697, model saved
2026-08-26 21:11:53 | Epoch  25/100 | Train Loss 0.0244 | Val Loss 0.0235 MAE 0.3859 R2 0.7631
2026-08-26 21:11:54 | Epoch  26/100 | Train Loss 0.0243 | Val Loss 0.0239 MAE 0.3879 R2 0.7573
2026-08-26 21:11:54 | Epoch  27/100 | Train Loss 0.0242 | Val Loss 0.0225 MAE 0.3754 R2 0.7794
2026-08-26 21:11:54 |   Val R2 improved to 0.7794, model saved
2026-08-26 21:11:54 | Epoch  28/100 | Train Loss 0.0240 | Val Loss 0.0224 MAE 0.3768 R2 0.7800
2026-08-26 21:11:54 |   Val R2 improved to 0.7800, model saved
