config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.005,1,none,0,0.980000,
mnist_mlp_ceb_beta_0.005,1,linf,0.3,0.455000,0.317318
mnist_mlp_ceb_beta_0.005,1,l2,6,0.434000,0.349721
mnist_mlp_ceb_beta_0.005,2,none,0,0.980000,
mnist_mlp_ceb_beta_0.005,2,linf,0.3,0.382000,0.477679
mnist_mlp_ceb_beta_0.005,2,l2,6,0.368000,0.488839
mnist_mlp_ceb_beta_0.005,3,none,0,0.980000,
mnist_mlp_ceb_beta_0.005,3,linf,0.3,0.377000,0.447545
mnist_mlp_ceb_beta_0.005,3,l2,6,0.366000,0.458705
mnist_mlp_ceb_beta_0.005,4,none,0,0.981000,
mnist_mlp_ceb_beta_0.005,4,linf,0.3,0.374000,0.412486
mnist_mlp_ceb_beta_0.005,4,l2,6,0.372000,0.387960
mnist_mlp_ceb_beta_0.005,5,none,0,0.981000,
mnist_mlp_ceb_beta_0.005,5,linf,0.3,0.381000,0.419643
mnist_mlp_ceb_beta_0.005,5,l2,6,0.379000,0.450893
