config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.01,1,none,0,0.987000,
mnist_mlp_ceb_beta_0.01,1,linf,0.3,0.369000,0.435216
mnist_mlp_ceb_beta_0.01,1,l2,6,0.362000,0.455150
mnist_mlp_ceb_beta_0.01,2,none,0,0.986000,
mnist_mlp_ceb_beta_0.01,2,linf,0.3,0.333000,0.492786
mnist_mlp_ceb_beta_0.01,2,l2,6,0.345000,0.486127
mnist_mlp_ceb_beta_0.01,3,none,0,0.980000,
mnist_mlp_ceb_beta_0.01,3,linf,0.3,0.394000,0.429688
mnist_mlp_ceb_beta_0.01,3,l2,6,0.388000,0.428571
mnist_mlp_ceb_beta_0.01,4,none,0,0.987000,
mnist_mlp_ceb_beta_0.01,4,linf,0.3,0.319000,0.555432
mnist_mlp_ceb_beta_0.01,4,l2,6,0.308000,0.533259
mnist_mlp_ceb_beta_0.01,5,none,0,0.977000,
mnist_mlp_ceb_beta_0.01,5,linf,0.3,0.419000,0.284753
mnist_mlp_ceb_beta_0.01,5,l2,6,0.413000,0.273543
