config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_20_anchor_1,1,none,0,0.460000,
mnist_mlp_opb_beta_20_anchor_1,1,linf,0.3,0.196000,0.105769
mnist_mlp_opb_beta_20_anchor_1,1,l2,6,0.185000,0.132212
mnist_mlp_opb_beta_20_anchor_1,2,none,0,0.607000,
mnist_mlp_opb_beta_20_anchor_1,2,linf,0.3,0.218000,0.113553
mnist_mlp_opb_beta_20_anchor_1,2,l2,6,0.206000,0.106227
mnist_mlp_opb_beta_20_anchor_1,3,none,0,0.679000,
mnist_mlp_opb_beta_20_anchor_1,3,linf,0.3,0.207000,0.156863
mnist_mlp_opb_beta_20_anchor_1,3,l2,6,0.217000,0.151961
mnist_mlp_opb_beta_20_anchor_1,4,none,0,0.758000,
mnist_mlp_opb_beta_20_anchor_1,4,linf,0.3,0.245000,0.170029
mnist_mlp_opb_beta_20_anchor_1,4,l2,6,0.247000,0.159942
mnist_mlp_opb_beta_20_anchor_1,5,none,0,0.567000,
mnist_mlp_opb_beta_20_anchor_1,5,linf,0.3,0.215000,0.122568
mnist_mlp_opb_beta_20_anchor_1,5,l2,6,0.216000,0.153696
