config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.0005_anchor_6,1,none,0,0.976000,
mnist_mlp_opb_beta_0.0005_anchor_6,1,linf,0.3,0.371000,0.600897
mnist_mlp_opb_beta_0.0005_anchor_6,1,l2,6,0.375000,0.596413
mnist_mlp_opb_beta_0.0005_anchor_6,2,none,0,0.982000,
mnist_mlp_opb_beta_0.0005_anchor_6,2,linf,0.3,0.308000,0.719064
mnist_mlp_opb_beta_0.0005_anchor_6,2,l2,6,0.346000,0.678930
mnist_mlp_opb_beta_0.0005_anchor_6,3,none,0,0.979000,
mnist_mlp_opb_beta_0.0005_anchor_6,3,linf,0.3,0.306000,0.697987
mnist_mlp_opb_beta_0.0005_anchor_6,3,l2,6,0.326000,0.674497
mnist_mlp_opb_beta_0.0005_anchor_6,4,none,0,0.984000,
mnist_mlp_opb_beta_0.0005_anchor_6,4,linf,0.3,0.318000,0.667408
mnist_mlp_opb_beta_0.0005_anchor_6,4,l2,6,0.335000,0.638487
mnist_mlp_opb_beta_0.0005_anchor_6,5,none,0,0.981000,
mnist_mlp_opb_beta_0.0005_anchor_6,5,linf,0.3,0.293000,0.715402
mnist_mlp_opb_beta_0.0005_anchor_6,5,l2,6,0.324000,0.686384
