config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.0001,1,none,0,0.981000,
mnist_mlp_ceb_beta_0.0001,1,linf,0.3,0.344000,0.524554
mnist_mlp_ceb_beta_0.0001,1,l2,6,0.318000,0.572545
mnist_mlp_ceb_beta_0.0001,2,none,0,0.983000,
mnist_mlp_ceb_beta_0.0001,2,linf,0.3,0.412000,0.484410
mnist_mlp_ceb_beta_0.0001,2,l2,6,0.403000,0.512249
mnist_mlp_ceb_beta_0.0001,3,none,0,0.985000,
mnist_mlp_ceb_beta_0.0001,3,linf,0.3,0.273000,0.701443
mnist_mlp_ceb_beta_0.0001,3,l2,6,0.276000,0.713652
mnist_mlp_ceb_beta_0.0001,4,none,0,0.981000,
mnist_mlp_ceb_beta_0.0001,4,linf,0.3,0.404000,0.489955
mnist_mlp_ceb_beta_0.0001,4,l2,6,0.381000,0.543527
mnist_mlp_ceb_beta_0.0001,5,none,0,0.978000,
mnist_mlp_ceb_beta_0.0001,5,linf,0.3,0.286000,0.683091
mnist_mlp_ceb_beta_0.0001,5,l2,6,0.273000,0.715566
