config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.0001,1,none,0,0.979000,
mnist_mlp_ceb_beta_0.0001,1,linf,0.3,0.347000,0.516779
mnist_mlp_ceb_beta_0.0001,1,l2,12,0.092000,0.956376
mnist_mlp_ceb_beta_0.0001,2,none,0,0.983000,
mnist_mlp_ceb_beta_0.0001,2,linf,0.3,0.425000,0.485523
mnist_mlp_ceb_beta_0.0001,2,l2,12,0.086000,0.995546
mnist_mlp_ceb_beta_0.0001,3,none,0,0.984000,
mnist_mlp_ceb_beta_0.0001,3,linf,0.3,0.278000,0.703333
mnist_mlp_ceb_beta_0.0001,3,l2,12,0.085000,0.998889
mnist_mlp_ceb_beta_0.0001,4,none,0,0.981000,
mnist_mlp_ceb_beta_0.0001,4,linf,0.3,0.403000,0.487723
mnist_mlp_ceb_beta_0.0001,4,l2,12,0.092000,0.981027
mnist_mlp_ceb_beta_0.0001,5,none,0,0.979000,
mnist_mlp_ceb_beta_0.0001,5,linf,0.3,0.299000,0.682327
mnist_mlp_ceb_beta_0.0001,5,l2,12,0.085000,0.997763
