config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.005_anchor_1,1,none,0,0.978000,
mnist_mlp_opb_beta_0.005_anchor_1,1,linf,0.3,0.424000,0.563270
mnist_mlp_opb_beta_0.005_anchor_1,1,l2,6,0.428000,0.575588
mnist_mlp_opb_beta_0.005_anchor_1,2,none,0,0.979000,
mnist_mlp_opb_beta_0.005_anchor_1,2,linf,0.3,0.330000,0.621924
mnist_mlp_opb_beta_0.005_anchor_1,2,l2,6,0.311000,0.676734
mnist_mlp_opb_beta_0.005_anchor_1,3,none,0,0.977000,
mnist_mlp_opb_beta_0.005_anchor_1,3,linf,0.3,0.344000,0.567265
mnist_mlp_opb_beta_0.005_anchor_1,3,l2,6,0.346000,0.593049
mnist_mlp_opb_beta_0.005_anchor_1,4,none,0,0.979000,
mnist_mlp_opb_beta_0.005_anchor_1,4,linf,0.3,0.345000,0.544743
mnist_mlp_opb_beta_0.005_anchor_1,4,l2,6,0.350000,0.582774
mnist_mlp_opb_beta_0.005_anchor_1,5,none,0,0.980000,
mnist_mlp_opb_beta_0.005_anchor_1,5,linf,0.3,0.392000,0.567598
mnist_mlp_opb_beta_0.005_anchor_1,5,l2,6,0.379000,0.592179
