config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_5e-05_anchor_12,1,none,0,0.980000,
mnist_mlp_opb_beta_5e-05_anchor_12,1,linf,0.3,0.278000,0.765363
mnist_mlp_opb_beta_5e-05_anchor_12,1,l2,6,0.323000,0.708380
mnist_mlp_opb_beta_5e-05_anchor_12,2,none,0,0.981000,
mnist_mlp_opb_beta_5e-05_anchor_12,2,linf,0.3,0.366000,0.625000
mnist_mlp_opb_beta_5e-05_anchor_12,2,l2,6,0.396000,0.594866
mnist_mlp_opb_beta_5e-05_anchor_12,3,none,0,0.974000,
mnist_mlp_opb_beta_5e-05_anchor_12,3,linf,0.3,0.342000,0.628796
mnist_mlp_opb_beta_5e-05_anchor_12,3,l2,6,0.381000,0.591676
mnist_mlp_opb_beta_5e-05_anchor_12,4,none,0,0.980000,
mnist_mlp_opb_beta_5e-05_anchor_12,4,linf,0.3,0.440000,0.427933
mnist_mlp_opb_beta_5e-05_anchor_12,4,l2,6,0.441000,0.470391
mnist_mlp_opb_beta_5e-05_anchor_12,5,none,0,0.983000,
mnist_mlp_opb_beta_5e-05_anchor_12,5,linf,0.3,0.349000,0.594655
mnist_mlp_opb_beta_5e-05_anchor_12,5,l2,6,0.383000,0.559020
