config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.0005_anchor_12,1,none,0,0.979000,
mnist_mlp_opb_beta_0.0005_anchor_12,1,linf,0.3,0.320000,0.704698
mnist_mlp_opb_beta_0.0005_anchor_12,1,l2,6,0.354000,0.653244
mnist_mlp_opb_beta_0.0005_anchor_12,2,none,0,0.976000,
mnist_mlp_opb_beta_0.0005_anchor_12,2,linf,0.3,0.308000,0.698092
mnist_mlp_opb_beta_0.0005_anchor_12,2,l2,6,0.357000,0.644220
mnist_mlp_opb_beta_0.0005_anchor_12,3,none,0,0.984000,
mnist_mlp_opb_beta_0.0005_anchor_12,3,linf,0.3,0.354000,0.645161
mnist_mlp_opb_beta_0.0005_anchor_12,3,l2,6,0.424000,0.577308
mnist_mlp_opb_beta_0.0005_anchor_12,4,none,0,0.984000,
mnist_mlp_opb_beta_0.0005_anchor_12,4,linf,0.3,0.443000,0.462736
mnist_mlp_opb_beta_0.0005_anchor_12,4,l2,6,0.464000,0.459399
mnist_mlp_opb_beta_0.0005_anchor_12,5,none,0,0.983000,
mnist_mlp_opb_beta_0.0005_anchor_12,5,linf,0.3,0.364000,0.613586
mnist_mlp_opb_beta_0.0005_anchor_12,5,l2,6,0.375000,0.577951
