config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.1_anchor_1,1,none,0,0.977000,
mnist_mlp_opb_beta_0.1_anchor_1,1,linf,0.3,0.293000,0.515695
mnist_mlp_opb_beta_0.1_anchor_1,1,l2,6,0.273000,0.571749
mnist_mlp_opb_beta_0.1_anchor_1,2,none,0,0.979000,
mnist_mlp_opb_beta_0.1_anchor_1,2,linf,0.3,0.332000,0.450783
mnist_mlp_opb_beta_0.1_anchor_1,2,l2,6,0.289000,0.522371
mnist_mlp_opb_beta_0.1_anchor_1,3,none,0,0.979000,
mnist_mlp_opb_beta_0.1_anchor_1,3,linf,0.3,0.264000,0.562640
mnist_mlp_opb_beta_0.1_anchor_1,3,l2,6,0.264000,0.593960
mnist_mlp_opb_beta_0.1_anchor_1,4,none,0,0.972000,
mnist_mlp_opb_beta_0.1_anchor_1,4,linf,0.3,0.333000,0.462232
mnist_mlp_opb_beta_0.1_anchor_1,4,l2,6,0.315000,0.491545
mnist_mlp_opb_beta_0.1_anchor_1,5,none,0,0.978000,
mnist_mlp_opb_beta_0.1_anchor_1,5,linf,0.3,0.348000,0.441834
mnist_mlp_opb_beta_0.1_anchor_1,5,l2,6,0.306000,0.496644
