config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.05_anchor_1,1,none,0,0.980000,
mnist_mlp_opb_beta_0.05_anchor_1,1,linf,0.3,0.330000,0.458705
mnist_mlp_opb_beta_0.05_anchor_1,1,l2,6,0.291000,0.521205
mnist_mlp_opb_beta_0.05_anchor_1,2,none,0,0.980000,
mnist_mlp_opb_beta_0.05_anchor_1,2,linf,0.3,0.395000,0.340402
mnist_mlp_opb_beta_0.05_anchor_1,2,l2,6,0.366000,0.424107
mnist_mlp_opb_beta_0.05_anchor_1,3,none,0,0.981000,
mnist_mlp_opb_beta_0.05_anchor_1,3,linf,0.3,0.322000,0.511161
mnist_mlp_opb_beta_0.05_anchor_1,3,l2,6,0.288000,0.592634
mnist_mlp_opb_beta_0.05_anchor_1,4,none,0,0.976000,
mnist_mlp_opb_beta_0.05_anchor_1,4,linf,0.3,0.351000,0.401796
mnist_mlp_opb_beta_0.05_anchor_1,4,l2,6,0.322000,0.487093
mnist_mlp_opb_beta_0.05_anchor_1,5,none,0,0.979000,
mnist_mlp_opb_beta_0.05_anchor_1,5,linf,0.3,0.289000,0.622346
mnist_mlp_opb_beta_0.05_anchor_1,5,l2,6,0.250000,0.687151
