config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.001_anchor_6,1,none,0,0.976000,
mnist_mlp_opb_beta_0.001_anchor_6,1,linf,0.3,0.361000,0.564534
mnist_mlp_opb_beta_0.001_anchor_6,1,l2,6,0.360000,0.604938
mnist_mlp_opb_beta_0.001_anchor_6,2,none,0,0.982000,
mnist_mlp_opb_beta_0.001_anchor_6,2,linf,0.3,0.311000,0.657748
mnist_mlp_opb_beta_0.001_anchor_6,2,l2,6,0.307000,0.677815
mnist_mlp_opb_beta_0.001_anchor_6,3,none,0,0.984000,
mnist_mlp_opb_beta_0.001_anchor_6,3,linf,0.3,0.323000,0.622914
mnist_mlp_opb_beta_0.001_anchor_6,3,l2,6,0.330000,0.627364
mnist_mlp_opb_beta_0.001_anchor_6,4,none,0,0.985000,
mnist_mlp_opb_beta_0.001_anchor_6,4,linf,0.3,0.372000,0.572222
mnist_mlp_opb_beta_0.001_anchor_6,4,l2,6,0.409000,0.544444
mnist_mlp_opb_beta_0.001_anchor_6,5,none,0,0.978000,
mnist_mlp_opb_beta_0.001_anchor_6,5,linf,0.3,0.357000,0.596865
mnist_mlp_opb_beta_0.001_anchor_6,5,l2,6,0.379000,0.581187
