config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.1,1,none,0,0.980000,
mnist_mlp_ceb_beta_0.1,1,linf,0.3,0.344000,0.399554
mnist_mlp_ceb_beta_0.1,1,l2,12,0.201000,0.506696
mnist_mlp_ceb_beta_0.1,2,none,0,0.973000,
mnist_mlp_ceb_beta_0.1,2,linf,0.3,0.456000,0.266592
mnist_mlp_ceb_beta_0.1,2,l2,12,0.186000,0.412823
mnist_mlp_ceb_beta_0.1,3,none,0,0.979000,
mnist_mlp_ceb_beta_0.1,3,linf,0.3,0.350000,0.381006
mnist_mlp_ceb_beta_0.1,3,l2,12,0.186000,0.458101
mnist_mlp_ceb_beta_0.1,4,none,0,0.973000,
mnist_mlp_ceb_beta_0.1,4,linf,0.3,0.314000,0.458943
mnist_mlp_ceb_beta_0.1,4,l2,12,0.166000,0.593926
mnist_mlp_ceb_beta_0.1,5,none,0,0.976000,
mnist_mlp_ceb_beta_0.1,5,linf,0.3,0.365000,0.369248
mnist_mlp_ceb_beta_0.1,5,l2,12,0.155000,0.654321
