config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_1_anchor_12,1,none,0,0.981000,
mnist_mlp_opb_beta_1_anchor_12,1,linf,0.3,0.467000,0.323661
mnist_mlp_opb_beta_1_anchor_12,1,l2,6,0.413000,0.411830
mnist_mlp_opb_beta_1_anchor_12,2,none,0,0.983000,
mnist_mlp_opb_beta_1_anchor_12,2,linf,0.3,0.468000,0.302558
mnist_mlp_opb_beta_1_anchor_12,2,l2,6,0.425000,0.398220
mnist_mlp_opb_beta_1_anchor_12,3,none,0,0.980000,
mnist_mlp_opb_beta_1_anchor_12,3,linf,0.3,0.378000,0.339286
mnist_mlp_opb_beta_1_anchor_12,3,l2,6,0.366000,0.361607
mnist_mlp_opb_beta_1_anchor_12,4,none,0,0.980000,
mnist_mlp_opb_beta_1_anchor_12,4,linf,0.3,0.420000,0.234375
mnist_mlp_opb_beta_1_anchor_12,4,l2,6,0.389000,0.290179
mnist_mlp_opb_beta_1_anchor_12,5,none,0,0.981000,
mnist_mlp_opb_beta_1_anchor_12,5,linf,0.3,0.375000,0.364549
mnist_mlp_opb_beta_1_anchor_12,5,l2,6,0.329000,0.473802
