config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_10_anchor_1,1,none,0,0.615000,
mnist_mlp_opb_beta_10_anchor_1,1,linf,0.3,0.237000,0.127505
mnist_mlp_opb_beta_10_anchor_1,1,l2,6,0.231000,0.114754
mnist_mlp_opb_beta_10_anchor_1,2,none,0,0.713000,
mnist_mlp_opb_beta_10_anchor_1,2,linf,0.3,0.226000,0.078704
mnist_mlp_opb_beta_10_anchor_1,2,l2,6,0.205000,0.083333
mnist_mlp_opb_beta_10_anchor_1,3,none,0,0.762000,
mnist_mlp_opb_beta_10_anchor_1,3,linf,0.3,0.208000,0.227737
mnist_mlp_opb_beta_10_anchor_1,3,l2,6,0.186000,0.262774
mnist_mlp_opb_beta_10_anchor_1,4,none,0,0.807000,
mnist_mlp_opb_beta_10_anchor_1,4,linf,0.3,0.236000,0.266758
mnist_mlp_opb_beta_10_anchor_1,4,l2,6,0.239000,0.258550
mnist_mlp_opb_beta_10_anchor_1,5,none,0,0.716000,
mnist_mlp_opb_beta_10_anchor_1,5,linf,0.3,0.253000,0.076570
mnist_mlp_opb_beta_10_anchor_1,5,l2,6,0.231000,0.096478
