config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.05_anchor_12,1,none,0,0.979000,
mnist_mlp_opb_beta_0.05_anchor_12,1,linf,0.3,0.344000,0.446309
mnist_mlp_opb_beta_0.05_anchor_12,1,l2,6,0.325000,0.445190
mnist_mlp_opb_beta_0.05_anchor_12,2,none,0,0.986000,
mnist_mlp_opb_beta_0.05_anchor_12,2,linf,0.3,0.388000,0.293792
mnist_mlp_opb_beta_0.05_anchor_12,2,l2,6,0.380000,0.339246
mnist_mlp_opb_beta_0.05_anchor_12,3,none,0,0.978000,
mnist_mlp_opb_beta_0.05_anchor_12,3,linf,0.3,0.329000,0.415454
mnist_mlp_opb_beta_0.05_anchor_12,3,l2,6,0.329000,0.426652
mnist_mlp_opb_beta_0.05_anchor_12,4,none,0,0.980000,
mnist_mlp_opb_beta_0.05_anchor_12,4,linf,0.3,0.431000,0.352679
mnist_mlp_opb_beta_0.05_anchor_12,4,l2,6,0.408000,0.405134
mnist_mlp_opb_beta_0.05_anchor_12,5,none,0,0.982000,
mnist_mlp_opb_beta_0.05_anchor_12,5,linf,0.3,0.357000,0.394209
mnist_mlp_opb_beta_0.05_anchor_12,5,l2,6,0.337000,0.427617
