config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.005_anchor_12,1,none,0,0.979000,
mnist_mlp_opb_beta_0.005_anchor_12,1,linf,0.3,0.543000,0.269274
mnist_mlp_opb_beta_0.005_anchor_12,1,l2,6,0.512000,0.288268
mnist_mlp_opb_beta_0.005_anchor_12,2,none,0,0.976000,
mnist_mlp_opb_beta_0.005_anchor_12,2,linf,0.3,0.389000,0.579125
mnist_mlp_opb_beta_0.005_anchor_12,2,l2,6,0.428000,0.563412
mnist_mlp_opb_beta_0.005_anchor_12,3,none,0,0.979000,
mnist_mlp_opb_beta_0.005_anchor_12,3,linf,0.3,0.399000,0.526846
mnist_mlp_opb_beta_0.005_anchor_12,3,l2,6,0.429000,0.502237
mnist_mlp_opb_beta_0.005_anchor_12,4,none,0,0.978000,
mnist_mlp_opb_beta_0.005_anchor_12,4,linf,0.3,0.498000,0.407615
mnist_mlp_opb_beta_0.005_anchor_12,4,l2,6,0.514000,0.397536
mnist_mlp_opb_beta_0.005_anchor_12,5,none,0,0.975000,
mnist_mlp_opb_beta_0.005_anchor_12,5,linf,0.3,0.405000,0.510662
mnist_mlp_opb_beta_0.005_anchor_12,5,l2,6,0.407000,0.531987
