config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_10_anchor_12,1,none,0,0.981000,
mnist_mlp_opb_beta_10_anchor_12,1,linf,0.3,0.451000,0.283166
mnist_mlp_opb_beta_10_anchor_12,1,l2,6,0.409000,0.358974
mnist_mlp_opb_beta_10_anchor_12,2,none,0,0.977000,
mnist_mlp_opb_beta_10_anchor_12,2,linf,0.3,0.399000,0.301232
mnist_mlp_opb_beta_10_anchor_12,2,l2,6,0.345000,0.394177
mnist_mlp_opb_beta_10_anchor_12,3,none,0,0.981000,
mnist_mlp_opb_beta_10_anchor_12,3,linf,0.3,0.407000,0.360089
mnist_mlp_opb_beta_10_anchor_12,3,l2,6,0.341000,0.443701
mnist_mlp_opb_beta_10_anchor_12,4,none,0,0.978000,
mnist_mlp_opb_beta_10_anchor_12,4,linf,0.3,0.406000,0.283315
mnist_mlp_opb_beta_10_anchor_12,4,l2,6,0.404000,0.335946
mnist_mlp_opb_beta_10_anchor_12,5,none,0,0.979000,
mnist_mlp_opb_beta_10_anchor_12,5,linf,0.3,0.442000,0.308380
mnist_mlp_opb_beta_10_anchor_12,5,l2,6,0.396000,0.407821
