config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.5_anchor_12,1,none,0,0.984000,
mnist_mlp_opb_beta_0.5_anchor_12,1,linf,0.3,0.445000,0.330367
mnist_mlp_opb_beta_0.5_anchor_12,1,l2,6,0.417000,0.428254
mnist_mlp_opb_beta_0.5_anchor_12,2,none,0,0.984000,
mnist_mlp_opb_beta_0.5_anchor_12,2,linf,0.3,0.434000,0.333704
mnist_mlp_opb_beta_0.5_anchor_12,2,l2,6,0.395000,0.427141
mnist_mlp_opb_beta_0.5_anchor_12,3,none,0,0.982000,
mnist_mlp_opb_beta_0.5_anchor_12,3,linf,0.3,0.450000,0.305122
mnist_mlp_opb_beta_0.5_anchor_12,3,l2,6,0.429000,0.378619
mnist_mlp_opb_beta_0.5_anchor_12,4,none,0,0.985000,
mnist_mlp_opb_beta_0.5_anchor_12,4,linf,0.3,0.461000,0.295556
mnist_mlp_opb_beta_0.5_anchor_12,4,l2,6,0.462000,0.366667
mnist_mlp_opb_beta_0.5_anchor_12,5,none,0,0.982000,
mnist_mlp_opb_beta_0.5_anchor_12,5,linf,0.3,0.453000,0.325167
mnist_mlp_opb_beta_0.5_anchor_12,5,l2,6,0.435000,0.347439
