config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.005_anchor_12,1,none,0,0.979000,
mnist_mlp_opb_beta_0.005_anchor_12,1,linf,0.3,0.536000,0.260335
mnist_mlp_opb_beta_0.005_anchor_12,1,l2,6,0.540000,0.287151
mnist_mlp_opb_beta_0.005_anchor_12,2,none,0,0.970000,
mnist_mlp_opb_beta_0.005_anchor_12,2,linf,0.3,0.403000,0.579661
mnist_mlp_opb_beta_0.005_anchor_12,2,l2,6,0.426000,0.555932
mnist_mlp_opb_beta_0.005_anchor_12,3,none,0,0.978000,
mnist_mlp_opb_beta_0.005_anchor_12,3,linf,0.3,0.406000,0.524076
mnist_mlp_opb_beta_0.005_anchor_12,3,l2,6,0.433000,0.508399
mnist_mlp_opb_beta_0.005_anchor_12,4,none,0,0.983000,
mnist_mlp_opb_beta_0.005_anchor_12,4,linf,0.3,0.491000,0.394209
mnist_mlp_opb_beta_0.005_anchor_12,4,l2,6,0.508000,0.391982
mnist_mlp_opb_beta_0.005_anchor_12,5,none,0,0.973000,
mnist_mlp_opb_beta_0.005_anchor_12,5,linf,0.3,0.392000,0.521935
mnist_mlp_opb_beta_0.005_anchor_12,5,l2,6,0.400000,0.523060
