config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.001,1,none,0,0.974000,
mnist_mlp_ceb_beta_0.001,1,linf,0.3,0.434000,0.485939
mnist_mlp_ceb_beta_0.001,1,l2,12,0.089000,0.978628
mnist_mlp_ceb_beta_0.001,2,none,0,0.985000,
mnist_mlp_ceb_beta_0.001,2,linf,0.3,0.372000,0.502222
mnist_mlp_ceb_beta_0.001,2,l2,12,0.110000,0.910000
mnist_mlp_ceb_beta_0.001,3,none,0,0.981000,
mnist_mlp_ceb_beta_0.001,3,linf,0.3,0.424000,0.487723
mnist_mlp_ceb_beta_0.001,3,l2,12,0.093000,0.943080
mnist_mlp_ceb_beta_0.001,4,none,0,0.982000,
mnist_mlp_ceb_beta_0.001,4,linf,0.3,0.372000,0.498328
mnist_mlp_ceb_beta_0.001,4,l2,12,0.099000,0.917503
mnist_mlp_ceb_beta_0.001,5,none,0,0.982000,
mnist_mlp_ceb_beta_0.001,5,linf,0.3,0.465000,0.341137
mnist_mlp_ceb_beta_0.001,5,l2,12,0.118000,0.852843
