config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_25_anchor_6,1,none,0,0.984000,
mnist_mlp_opb_beta_25_anchor_6,1,linf,0.3,0.398000,0.325918
mnist_mlp_opb_beta_25_anchor_6,1,l2,6,0.404000,0.373749
mnist_mlp_opb_beta_25_anchor_6,2,none,0,0.976000,
mnist_mlp_opb_beta_25_anchor_6,2,linf,0.3,0.405000,0.278339
mnist_mlp_opb_beta_25_anchor_6,2,l2,6,0.400000,0.325477
mnist_mlp_opb_beta_25_anchor_6,3,none,0,0.985000,
mnist_mlp_opb_beta_25_anchor_6,3,linf,0.3,0.450000,0.244173
mnist_mlp_opb_beta_25_anchor_6,3,l2,6,0.440000,0.295228
mnist_mlp_opb_beta_25_anchor_6,4,none,0,0.978000,
mnist_mlp_opb_beta_25_anchor_6,4,linf,0.3,0.362000,0.376958
mnist_mlp_opb_beta_25_anchor_6,4,l2,6,0.369000,0.422819
mnist_mlp_opb_beta_25_anchor_6,5,none,0,0.974000,
mnist_mlp_opb_beta_25_anchor_6,5,linf,0.3,0.381000,0.297753
mnist_mlp_opb_beta_25_anchor_6,5,l2,6,0.390000,0.307865
