config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.05,1,none,0,0.982000,
mnist_mlp_ceb_beta_0.05,1,linf,0.3,0.347000,0.452620
mnist_mlp_ceb_beta_0.05,1,l2,6,0.366000,0.462653
mnist_mlp_ceb_beta_0.05,2,none,0,0.978000,
mnist_mlp_ceb_beta_0.05,2,linf,0.3,0.457000,0.253080
mnist_mlp_ceb_beta_0.05,2,l2,6,0.444000,0.266517
mnist_mlp_ceb_beta_0.05,3,none,0,0.980000,
mnist_mlp_ceb_beta_0.05,3,linf,0.3,0.328000,0.467634
mnist_mlp_ceb_beta_0.05,3,l2,6,0.324000,0.464286
mnist_mlp_ceb_beta_0.05,4,none,0,0.981000,
mnist_mlp_ceb_beta_0.05,4,linf,0.3,0.402000,0.348941
mnist_mlp_ceb_beta_0.05,4,l2,6,0.395000,0.361204
mnist_mlp_ceb_beta_0.05,5,none,0,0.978000,
mnist_mlp_ceb_beta_0.05,5,linf,0.3,0.368000,0.410974
mnist_mlp_ceb_beta_0.05,5,l2,6,0.365000,0.426652
