config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.01_anchor_6,1,none,0,0.980000,
mnist_mlp_opb_beta_0.01_anchor_6,1,linf,0.3,0.396000,0.554190
mnist_mlp_opb_beta_0.01_anchor_6,1,l2,6,0.410000,0.536313
mnist_mlp_opb_beta_0.01_anchor_6,2,none,0,0.982000,
mnist_mlp_opb_beta_0.01_anchor_6,2,linf,0.3,0.342000,0.585746
mnist_mlp_opb_beta_0.01_anchor_6,2,l2,6,0.348000,0.604677
mnist_mlp_opb_beta_0.01_anchor_6,3,none,0,0.983000,
mnist_mlp_opb_beta_0.01_anchor_6,3,linf,0.3,0.367000,0.533408
mnist_mlp_opb_beta_0.01_anchor_6,3,l2,6,0.357000,0.534521
mnist_mlp_opb_beta_0.01_anchor_6,4,none,0,0.987000,
mnist_mlp_opb_beta_0.01_anchor_6,4,linf,0.3,0.385000,0.501109
mnist_mlp_opb_beta_0.01_anchor_6,4,l2,6,0.421000,0.481153
mnist_mlp_opb_beta_0.01_anchor_6,5,none,0,0.982000,
mnist_mlp_opb_beta_0.01_anchor_6,5,linf,0.3,0.359000,0.591973
mnist_mlp_opb_beta_0.01_anchor_6,5,l2,6,0.340000,0.627648
