config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_15_anchor_6,1,none,0,0.980000,
mnist_mlp_opb_beta_15_anchor_6,1,linf,0.3,0.413000,0.297991
mnist_mlp_opb_beta_15_anchor_6,1,l2,6,0.401000,0.357143
mnist_mlp_opb_beta_15_anchor_6,2,none,0,0.976000,
mnist_mlp_opb_beta_15_anchor_6,2,linf,0.3,0.461000,0.217489
mnist_mlp_opb_beta_15_anchor_6,2,l2,6,0.405000,0.297085
mnist_mlp_opb_beta_15_anchor_6,3,none,0,0.976000,
mnist_mlp_opb_beta_15_anchor_6,3,linf,0.3,0.429000,0.300786
mnist_mlp_opb_beta_15_anchor_6,3,l2,6,0.406000,0.341190
mnist_mlp_opb_beta_15_anchor_6,4,none,0,0.982000,
mnist_mlp_opb_beta_15_anchor_6,4,linf,0.3,0.394000,0.337793
mnist_mlp_opb_beta_15_anchor_6,4,l2,6,0.353000,0.392419
mnist_mlp_opb_beta_15_anchor_6,5,none,0,0.977000,
mnist_mlp_opb_beta_15_anchor_6,5,linf,0.3,0.383000,0.358343
mnist_mlp_opb_beta_15_anchor_6,5,l2,6,0.377000,0.387458
