config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_10_anchor_1,1,none,0,0.608000,
mnist_mlp_opb_beta_10_anchor_1,1,linf,0.3,0.220000,0.141818
mnist_mlp_opb_beta_10_anchor_1,1,l2,6,0.227000,0.136364
mnist_mlp_opb_beta_10_anchor_1,2,none,0,0.722000,
mnist_mlp_opb_beta_10_anchor_1,2,linf,0.3,0.223000,0.083587
mnist_mlp_opb_beta_10_anchor_1,2,l2,6,0.218000,0.094225
mnist_mlp_opb_beta_10_anchor_1,3,none,0,0.772000,
mnist_mlp_opb_beta_10_anchor_1,3,linf,0.3,0.218000,0.251420
mnist_mlp_opb_beta_10_anchor_1,3,l2,6,0.195000,0.259943
mnist_mlp_opb_beta_10_anchor_1,4,none,0,0.796000,
mnist_mlp_opb_beta_10_anchor_1,4,linf,0.3,0.213000,0.294693
mnist_mlp_opb_beta_10_anchor_1,4,l2,6,0.216000,0.280726
mnist_mlp_opb_beta_10_anchor_1,5,none,0,0.729000,
mnist_mlp_opb_beta_10_anchor_1,5,linf,0.3,0.261000,0.084465
mnist_mlp_opb_beta_10_anchor_1,5,l2,6,0.233000,0.095023
