config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_5_anchor_1,1,none,0,0.768000,
mnist_mlp_opb_beta_5_anchor_1,1,linf,0.3,0.228000,0.108225
mnist_mlp_opb_beta_5_anchor_1,1,l2,6,0.227000,0.138528
mnist_mlp_opb_beta_5_anchor_1,2,none,0,0.865000,
mnist_mlp_opb_beta_5_anchor_1,2,linf,0.3,0.256000,0.157761
mnist_mlp_opb_beta_5_anchor_1,2,l2,6,0.250000,0.165394
mnist_mlp_opb_beta_5_anchor_1,3,none,0,0.844000,
mnist_mlp_opb_beta_5_anchor_1,3,linf,0.3,0.273000,0.254593
mnist_mlp_opb_beta_5_anchor_1,3,l2,6,0.260000,0.271654
mnist_mlp_opb_beta_5_anchor_1,4,none,0,0.860000,
mnist_mlp_opb_beta_5_anchor_1,4,linf,0.3,0.242000,0.357234
mnist_mlp_opb_beta_5_anchor_1,4,l2,6,0.246000,0.385403
mnist_mlp_opb_beta_5_anchor_1,5,none,0,0.842000,
mnist_mlp_opb_beta_5_anchor_1,5,linf,0.3,0.294000,0.110966
mnist_mlp_opb_beta_5_anchor_1,5,l2,6,0.256000,0.127937
