config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.001,1,none,0,0.972000,
mnist_mlp_ceb_beta_0.001,1,linf,0.3,0.437000,0.475761
mnist_mlp_ceb_beta_0.001,1,l2,6,0.421000,0.525366
mnist_mlp_ceb_beta_0.001,2,none,0,0.988000,
mnist_mlp_ceb_beta_0.001,2,linf,0.3,0.387000,0.513843
mnist_mlp_ceb_beta_0.001,2,l2,6,0.366000,0.557032
mnist_mlp_ceb_beta_0.001,3,none,0,0.981000,
mnist_mlp_ceb_beta_0.001,3,linf,0.3,0.395000,0.496652
mnist_mlp_ceb_beta_0.001,3,l2,6,0.388000,0.522321
mnist_mlp_ceb_beta_0.001,4,none,0,0.978000,
mnist_mlp_ceb_beta_0.001,4,linf,0.3,0.368000,0.497200
mnist_mlp_ceb_beta_0.001,4,l2,6,0.344000,0.521837
mnist_mlp_ceb_beta_0.001,5,none,0,0.982000,
mnist_mlp_ceb_beta_0.001,5,linf,0.3,0.463000,0.341137
mnist_mlp_ceb_beta_0.001,5,l2,6,0.442000,0.373467
