config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.0001_anchor_1,1,none,0,0.978000,
mnist_mlp_opb_beta_0.0001_anchor_1,1,linf,0.3,0.350000,0.669653
mnist_mlp_opb_beta_0.0001_anchor_1,1,l2,6,0.340000,0.677492
mnist_mlp_opb_beta_0.0001_anchor_1,2,none,0,0.982000,
mnist_mlp_opb_beta_0.0001_anchor_1,2,linf,0.3,0.394000,0.612040
mnist_mlp_opb_beta_0.0001_anchor_1,2,l2,6,0.398000,0.605351
mnist_mlp_opb_beta_0.0001_anchor_1,3,none,0,0.979000,
mnist_mlp_opb_beta_0.0001_anchor_1,3,linf,0.3,0.412000,0.584358
mnist_mlp_opb_beta_0.0001_anchor_1,3,l2,6,0.407000,0.595531
mnist_mlp_opb_beta_0.0001_anchor_1,4,none,0,0.984000,
mnist_mlp_opb_beta_0.0001_anchor_1,4,linf,0.3,0.355000,0.615128
mnist_mlp_opb_beta_0.0001_anchor_1,4,l2,6,0.328000,0.652948
mnist_mlp_opb_beta_0.0001_anchor_1,5,none,0,0.984000,
mnist_mlp_opb_beta_0.0001_anchor_1,5,linf,0.3,0.461000,0.523915
mnist_mlp_opb_beta_0.0001_anchor_1,5,l2,6,0.431000,0.556174
