config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.5_anchor_6,1,none,0,0.978000,
mnist_mlp_opb_beta_0.5_anchor_6,1,linf,0.3,0.346000,0.449048
mnist_mlp_opb_beta_0.5_anchor_6,1,l2,6,0.303000,0.494961
mnist_mlp_opb_beta_0.5_anchor_6,2,none,0,0.979000,
mnist_mlp_opb_beta_0.5_anchor_6,2,linf,0.3,0.395000,0.322905
mnist_mlp_opb_beta_0.5_anchor_6,2,l2,6,0.381000,0.341899
mnist_mlp_opb_beta_0.5_anchor_6,3,none,0,0.980000,
mnist_mlp_opb_beta_0.5_anchor_6,3,linf,0.3,0.384000,0.345251
mnist_mlp_opb_beta_0.5_anchor_6,3,l2,6,0.382000,0.373184
mnist_mlp_opb_beta_0.5_anchor_6,4,none,0,0.988000,
mnist_mlp_opb_beta_0.5_anchor_6,4,linf,0.3,0.438000,0.357301
mnist_mlp_opb_beta_0.5_anchor_6,4,l2,6,0.414000,0.404867
mnist_mlp_opb_beta_0.5_anchor_6,5,none,0,0.973000,
mnist_mlp_opb_beta_0.5_anchor_6,5,linf,0.3,0.411000,0.336712
mnist_mlp_opb_beta_0.5_anchor_6,5,l2,6,0.410000,0.393018
