config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.0005_anchor_1,1,none,0,0.976000,
mnist_mlp_opb_beta_0.0005_anchor_1,1,linf,0.3,0.398000,0.615039
mnist_mlp_opb_beta_0.0005_anchor_1,1,l2,6,0.388000,0.622896
mnist_mlp_opb_beta_0.0005_anchor_1,2,none,0,0.981000,
mnist_mlp_opb_beta_0.0005_anchor_1,2,linf,0.3,0.331000,0.636161
mnist_mlp_opb_beta_0.0005_anchor_1,2,l2,6,0.321000,0.660714
mnist_mlp_opb_beta_0.0005_anchor_1,3,none,0,0.979000,
mnist_mlp_opb_beta_0.0005_anchor_1,3,linf,0.3,0.395000,0.526846
mnist_mlp_opb_beta_0.0005_anchor_1,3,l2,6,0.358000,0.599553
mnist_mlp_opb_beta_0.0005_anchor_1,4,none,0,0.984000,
mnist_mlp_opb_beta_0.0005_anchor_1,4,linf,0.3,0.544000,0.427141
mnist_mlp_opb_beta_0.0005_anchor_1,4,l2,6,0.526000,0.446051
mnist_mlp_opb_beta_0.0005_anchor_1,5,none,0,0.981000,
mnist_mlp_opb_beta_0.0005_anchor_1,5,linf,0.3,0.394000,0.591518
mnist_mlp_opb_beta_0.0005_anchor_1,5,l2,6,0.387000,0.612723
