config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_15_anchor_1,1,none,0,0.552000,
mnist_mlp_opb_beta_15_anchor_1,1,linf,0.3,0.193000,0.093496
mnist_mlp_opb_beta_15_anchor_1,1,l2,6,0.222000,0.083333
mnist_mlp_opb_beta_15_anchor_1,2,none,0,0.598000,
mnist_mlp_opb_beta_15_anchor_1,2,linf,0.3,0.215000,0.079190
mnist_mlp_opb_beta_15_anchor_1,2,l2,6,0.227000,0.097606
mnist_mlp_opb_beta_15_anchor_1,3,none,0,0.683000,
mnist_mlp_opb_beta_15_anchor_1,3,linf,0.3,0.218000,0.140575
mnist_mlp_opb_beta_15_anchor_1,3,l2,6,0.205000,0.178914
mnist_mlp_opb_beta_15_anchor_1,4,none,0,0.760000,
mnist_mlp_opb_beta_15_anchor_1,4,linf,0.3,0.252000,0.277299
mnist_mlp_opb_beta_15_anchor_1,4,l2,6,0.261000,0.268678
mnist_mlp_opb_beta_15_anchor_1,5,none,0,0.650000,
mnist_mlp_opb_beta_15_anchor_1,5,linf,0.3,0.211000,0.183391
mnist_mlp_opb_beta_15_anchor_1,5,l2,6,0.208000,0.179931
