config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.0005_anchor_12,1,none,0,0.980000,
mnist_mlp_opb_beta_0.0005_anchor_12,1,linf,0.3,0.302000,0.707263
mnist_mlp_opb_beta_0.0005_anchor_12,1,l2,6,0.350000,0.656983
mnist_mlp_opb_beta_0.0005_anchor_12,2,none,0,0.978000,
mnist_mlp_opb_beta_0.0005_anchor_12,2,linf,0.3,0.291000,0.714446
mnist_mlp_opb_beta_0.0005_anchor_12,2,l2,6,0.356000,0.639418
mnist_mlp_opb_beta_0.0005_anchor_12,3,none,0,0.981000,
mnist_mlp_opb_beta_0.0005_anchor_12,3,linf,0.3,0.373000,0.631696
mnist_mlp_opb_beta_0.0005_anchor_12,3,l2,6,0.407000,0.590402
mnist_mlp_opb_beta_0.0005_anchor_12,4,none,0,0.984000,
mnist_mlp_opb_beta_0.0005_anchor_12,4,linf,0.3,0.454000,0.457175
mnist_mlp_opb_beta_0.0005_anchor_12,4,l2,6,0.464000,0.458287
mnist_mlp_opb_beta_0.0005_anchor_12,5,none,0,0.982000,
mnist_mlp_opb_beta_0.0005_anchor_12,5,linf,0.3,0.361000,0.609810
mnist_mlp_opb_beta_0.0005_anchor_12,5,l2,6,0.381000,0.587514
