config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.1_anchor_12,1,none,0,0.986000,
mnist_mlp_opb_beta_0.1_anchor_12,1,linf,0.3,0.353000,0.393570
mnist_mlp_opb_beta_0.1_anchor_12,1,l2,6,0.357000,0.412417
mnist_mlp_opb_beta_0.1_anchor_12,2,none,0,0.982000,
mnist_mlp_opb_beta_0.1_anchor_12,2,linf,0.3,0.435000,0.353007
mnist_mlp_opb_beta_0.1_anchor_12,2,l2,6,0.400000,0.384187
mnist_mlp_opb_beta_0.1_anchor_12,3,none,0,0.980000,
mnist_mlp_opb_beta_0.1_anchor_12,3,linf,0.3,0.376000,0.394413
mnist_mlp_opb_beta_0.1_anchor_12,3,l2,6,0.383000,0.422346
mnist_mlp_opb_beta_0.1_anchor_12,4,none,0,0.984000,
mnist_mlp_opb_beta_0.1_anchor_12,4,linf,0.3,0.418000,0.335929
mnist_mlp_opb_beta_0.1_anchor_12,4,l2,6,0.404000,0.397108
mnist_mlp_opb_beta_0.1_anchor_12,5,none,0,0.979000,
mnist_mlp_opb_beta_0.1_anchor_12,5,linf,0.3,0.418000,0.391061
mnist_mlp_opb_beta_0.1_anchor_12,5,l2,6,0.388000,0.433520
