config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_5e-05_anchor_12,1,none,0,0.980000,
mnist_mlp_opb_beta_5e-05_anchor_12,1,linf,0.3,0.278000,0.767598
mnist_mlp_opb_beta_5e-05_anchor_12,1,l2,6,0.326000,0.711732
mnist_mlp_opb_beta_5e-05_anchor_12,2,none,0,0.982000,
mnist_mlp_opb_beta_5e-05_anchor_12,2,linf,0.3,0.359000,0.619844
mnist_mlp_opb_beta_5e-05_anchor_12,2,l2,6,0.409000,0.585284
mnist_mlp_opb_beta_5e-05_anchor_12,3,none,0,0.975000,
mnist_mlp_opb_beta_5e-05_anchor_12,3,linf,0.3,0.352000,0.621348
mnist_mlp_opb_beta_5e-05_anchor_12,3,l2,6,0.399000,0.593258
mnist_mlp_opb_beta_5e-05_anchor_12,4,none,0,0.980000,
mnist_mlp_opb_beta_5e-05_anchor_12,4,linf,0.3,0.421000,0.424581
mnist_mlp_opb_beta_5e-05_anchor_12,4,l2,6,0.434000,0.473743
mnist_mlp_opb_beta_5e-05_anchor_12,5,none,0,0.985000,
mnist_mlp_opb_beta_5e-05_anchor_12,5,linf,0.3,0.340000,0.587778
mnist_mlp_opb_beta_5e-05_anchor_12,5,l2,6,0.371000,0.564444
