config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_15,1,none,0,0.092000,
mnist_mlp_ceb_beta_15,1,linf,0.3,0.121000,0.125000
mnist_mlp_ceb_beta_15,1,l2,12,0.104000,0.112500
mnist_mlp_ceb_beta_15,2,none,0,0.107000,
mnist_mlp_ceb_beta_15,2,linf,0.3,0.101000,0.067961
mnist_mlp_ceb_beta_15,2,l2,12,0.121000,0.087379
mnist_mlp_ceb_beta_15,3,none,0,0.100000,
mnist_mlp_ceb_beta_15,3,linf,0.3,0.113000,0.075269
mnist_mlp_ceb_beta_15,3,l2,12,0.097000,0.129032
mnist_mlp_ceb_beta_15,4,none,0,0.090000,
mnist_mlp_ceb_beta_15,4,linf,0.3,0.101000,0.050633
mnist_mlp_ceb_beta_15,4,l2,12,0.088000,0.012658
mnist_mlp_ceb_beta_15,5,none,0,0.110000,
mnist_mlp_ceb_beta_15,5,linf,0.3,0.097000,0.057692
mnist_mlp_ceb_beta_15,5,l2,12,0.104000,0.057692
