config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_5,1,none,0,0.097000,
mnist_mlp_ceb_beta_5,1,linf,0.3,0.099000,0.080460
mnist_mlp_ceb_beta_5,1,l2,6,0.111000,0.080460
mnist_mlp_ceb_beta_5,2,none,0,0.092000,
mnist_mlp_ceb_beta_5,2,linf,0.3,0.099000,0.054348
mnist_mlp_ceb_beta_5,2,l2,6,0.113000,0.054348
mnist_mlp_ceb_beta_5,3,none,0,0.096000,
mnist_mlp_ceb_beta_5,3,linf,0.3,0.091000,0.146067
mnist_mlp_ceb_beta_5,3,l2,6,0.105000,0.056180
mnist_mlp_ceb_beta_5,4,none,0,0.109000,
mnist_mlp_ceb_beta_5,4,linf,0.3,0.109000,0.088235
mnist_mlp_ceb_beta_5,4,l2,6,0.099000,0.117647
mnist_mlp_ceb_beta_5,5,none,0,0.101000,
mnist_mlp_ceb_beta_5,5,linf,0.3,0.112000,0.020833
mnist_mlp_ceb_beta_5,5,l2,6,0.106000,0.041667
