config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_20_anchor_1,1,none,0,0.480000,
mnist_mlp_opb_beta_20_anchor_1,1,linf,0.3,0.187000,0.144522
mnist_mlp_opb_beta_20_anchor_1,1,l2,6,0.165000,0.100233
mnist_mlp_opb_beta_20_anchor_1,2,none,0,0.589000,
mnist_mlp_opb_beta_20_anchor_1,2,linf,0.3,0.227000,0.118519
mnist_mlp_opb_beta_20_anchor_1,2,l2,6,0.219000,0.101852
mnist_mlp_opb_beta_20_anchor_1,3,none,0,0.690000,
mnist_mlp_opb_beta_20_anchor_1,3,linf,0.3,0.200000,0.148970
mnist_mlp_opb_beta_20_anchor_1,3,l2,6,0.223000,0.164818
mnist_mlp_opb_beta_20_anchor_1,4,none,0,0.740000,
mnist_mlp_opb_beta_20_anchor_1,4,linf,0.3,0.236000,0.169162
mnist_mlp_opb_beta_20_anchor_1,4,l2,6,0.242000,0.206587
mnist_mlp_opb_beta_20_anchor_1,5,none,0,0.538000,
mnist_mlp_opb_beta_20_anchor_1,5,linf,0.3,0.209000,0.118012
mnist_mlp_opb_beta_20_anchor_1,5,l2,6,0.221000,0.105590
