config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.001_anchor_1,1,none,0,0.984000,
mnist_mlp_opb_beta_0.001_anchor_1,1,linf,0.3,0.367000,0.591769
mnist_mlp_opb_beta_0.001_anchor_1,1,l2,6,0.343000,0.637375
mnist_mlp_opb_beta_0.001_anchor_1,2,none,0,0.980000,
mnist_mlp_opb_beta_0.001_anchor_1,2,linf,0.3,0.416000,0.597765
mnist_mlp_opb_beta_0.001_anchor_1,2,l2,6,0.407000,0.603352
mnist_mlp_opb_beta_0.001_anchor_1,3,none,0,0.977000,
mnist_mlp_opb_beta_0.001_anchor_1,3,linf,0.3,0.401000,0.598655
mnist_mlp_opb_beta_0.001_anchor_1,3,l2,6,0.376000,0.626682
mnist_mlp_opb_beta_0.001_anchor_1,4,none,0,0.982000,
mnist_mlp_opb_beta_0.001_anchor_1,4,linf,0.3,0.518000,0.429208
mnist_mlp_opb_beta_0.001_anchor_1,4,l2,6,0.506000,0.450390
mnist_mlp_opb_beta_0.001_anchor_1,5,none,0,0.976000,
mnist_mlp_opb_beta_0.001_anchor_1,5,linf,0.3,0.418000,0.565657
mnist_mlp_opb_beta_0.001_anchor_1,5,l2,6,0.379000,0.622896
