config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_1_anchor_6,1,none,0,0.979000,
mnist_mlp_opb_beta_1_anchor_6,1,linf,0.3,0.374000,0.374720
mnist_mlp_opb_beta_1_anchor_6,1,l2,6,0.361000,0.434004
mnist_mlp_opb_beta_1_anchor_6,2,none,0,0.973000,
mnist_mlp_opb_beta_1_anchor_6,2,linf,0.3,0.445000,0.299213
mnist_mlp_opb_beta_1_anchor_6,2,l2,6,0.419000,0.343082
mnist_mlp_opb_beta_1_anchor_6,3,none,0,0.979000,
mnist_mlp_opb_beta_1_anchor_6,3,linf,0.3,0.385000,0.354586
mnist_mlp_opb_beta_1_anchor_6,3,l2,6,0.380000,0.392617
mnist_mlp_opb_beta_1_anchor_6,4,none,0,0.982000,
mnist_mlp_opb_beta_1_anchor_6,4,linf,0.3,0.462000,0.243875
mnist_mlp_opb_beta_1_anchor_6,4,l2,6,0.448000,0.277283
mnist_mlp_opb_beta_1_anchor_6,5,none,0,0.979000,
mnist_mlp_opb_beta_1_anchor_6,5,linf,0.3,0.420000,0.325140
mnist_mlp_opb_beta_1_anchor_6,5,l2,6,0.414000,0.351955
