config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.5,1,none,0,0.414000,
mnist_mlp_ceb_beta_0.5,1,linf,0.3,0.321000,0.024242
mnist_mlp_ceb_beta_0.5,1,l2,12,0.284000,0.039394
mnist_mlp_ceb_beta_0.5,2,none,0,0.974000,
mnist_mlp_ceb_beta_0.5,2,linf,0.3,0.502000,0.135955
mnist_mlp_ceb_beta_0.5,2,l2,12,0.232000,0.193258
mnist_mlp_ceb_beta_0.5,3,none,0,0.960000,
mnist_mlp_ceb_beta_0.5,3,linf,0.3,0.409000,0.259977
mnist_mlp_ceb_beta_0.5,3,l2,12,0.234000,0.339795
mnist_mlp_ceb_beta_0.5,4,none,0,0.977000,
mnist_mlp_ceb_beta_0.5,4,linf,0.3,0.410000,0.325868
mnist_mlp_ceb_beta_0.5,4,l2,12,0.200000,0.440090
mnist_mlp_ceb_beta_0.5,5,none,0,0.939000,
mnist_mlp_ceb_beta_0.5,5,linf,0.3,0.358000,0.290058
mnist_mlp_ceb_beta_0.5,5,l2,12,0.229000,0.343860
