config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.05,1,none,0,0.980000,
mnist_mlp_ceb_beta_0.05,1,linf,0.3,0.369000,0.458101
mnist_mlp_ceb_beta_0.05,1,l2,12,0.172000,0.567598
mnist_mlp_ceb_beta_0.05,2,none,0,0.979000,
mnist_mlp_ceb_beta_0.05,2,linf,0.3,0.458000,0.243848
mnist_mlp_ceb_beta_0.05,2,l2,12,0.189000,0.531320
mnist_mlp_ceb_beta_0.05,3,none,0,0.978000,
mnist_mlp_ceb_beta_0.05,3,linf,0.3,0.329000,0.482103
mnist_mlp_ceb_beta_0.05,3,l2,12,0.146000,0.659955
mnist_mlp_ceb_beta_0.05,4,none,0,0.982000,
mnist_mlp_ceb_beta_0.05,4,linf,0.3,0.423000,0.348552
mnist_mlp_ceb_beta_0.05,4,l2,12,0.165000,0.611359
mnist_mlp_ceb_beta_0.05,5,none,0,0.980000,
mnist_mlp_ceb_beta_0.05,5,linf,0.3,0.357000,0.423464
mnist_mlp_ceb_beta_0.05,5,l2,12,0.138000,0.670391
