config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_15_anchor_1,1,none,0,0.513000,
mnist_mlp_opb_beta_15_anchor_1,1,linf,0.3,0.209000,0.076419
mnist_mlp_opb_beta_15_anchor_1,1,l2,6,0.199000,0.089520
mnist_mlp_opb_beta_15_anchor_1,2,none,0,0.619000,
mnist_mlp_opb_beta_15_anchor_1,2,linf,0.3,0.212000,0.071678
mnist_mlp_opb_beta_15_anchor_1,2,l2,6,0.200000,0.090909
mnist_mlp_opb_beta_15_anchor_1,3,none,0,0.711000,
mnist_mlp_opb_beta_15_anchor_1,3,linf,0.3,0.231000,0.147920
mnist_mlp_opb_beta_15_anchor_1,3,l2,6,0.226000,0.154083
mnist_mlp_opb_beta_15_anchor_1,4,none,0,0.777000,
mnist_mlp_opb_beta_15_anchor_1,4,linf,0.3,0.263000,0.243972
mnist_mlp_opb_beta_15_anchor_1,4,l2,6,0.252000,0.272340
mnist_mlp_opb_beta_15_anchor_1,5,none,0,0.654000,
mnist_mlp_opb_beta_15_anchor_1,5,linf,0.3,0.212000,0.171186
mnist_mlp_opb_beta_15_anchor_1,5,l2,6,0.204000,0.193220
