config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.01_anchor_12,1,none,0,0.977000,
mnist_mlp_opb_beta_0.01_anchor_12,1,linf,0.3,0.472000,0.344170
mnist_mlp_opb_beta_0.01_anchor_12,1,l2,6,0.467000,0.387892
mnist_mlp_opb_beta_0.01_anchor_12,2,none,0,0.981000,
mnist_mlp_opb_beta_0.01_anchor_12,2,linf,0.3,0.356000,0.543527
mnist_mlp_opb_beta_0.01_anchor_12,2,l2,6,0.341000,0.579241
mnist_mlp_opb_beta_0.01_anchor_12,3,none,0,0.981000,
mnist_mlp_opb_beta_0.01_anchor_12,3,linf,0.3,0.293000,0.562500
mnist_mlp_opb_beta_0.01_anchor_12,3,l2,6,0.270000,0.610491
mnist_mlp_opb_beta_0.01_anchor_12,4,none,0,0.976000,
mnist_mlp_opb_beta_0.01_anchor_12,4,linf,0.3,0.615000,0.250281
mnist_mlp_opb_beta_0.01_anchor_12,4,l2,6,0.623000,0.248036
mnist_mlp_opb_beta_0.01_anchor_12,5,none,0,0.980000,
mnist_mlp_opb_beta_0.01_anchor_12,5,linf,0.3,0.332000,0.505028
mnist_mlp_opb_beta_0.01_anchor_12,5,l2,6,0.331000,0.557542
