config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_5_anchor_12,1,none,0,0.986000,
mnist_mlp_opb_beta_5_anchor_12,1,linf,0.3,0.437000,0.322974
mnist_mlp_opb_beta_5_anchor_12,1,l2,6,0.415000,0.402886
mnist_mlp_opb_beta_5_anchor_12,2,none,0,0.982000,
mnist_mlp_opb_beta_5_anchor_12,2,linf,0.3,0.435000,0.255295
mnist_mlp_opb_beta_5_anchor_12,2,l2,6,0.395000,0.332219
mnist_mlp_opb_beta_5_anchor_12,3,none,0,0.981000,
mnist_mlp_opb_beta_5_anchor_12,3,linf,0.3,0.408000,0.344482
mnist_mlp_opb_beta_5_anchor_12,3,l2,6,0.376000,0.426979
mnist_mlp_opb_beta_5_anchor_12,4,none,0,0.978000,
mnist_mlp_opb_beta_5_anchor_12,4,linf,0.3,0.378000,0.306488
mnist_mlp_opb_beta_5_anchor_12,4,l2,6,0.363000,0.372483
mnist_mlp_opb_beta_5_anchor_12,5,none,0,0.981000,
mnist_mlp_opb_beta_5_anchor_12,5,linf,0.3,0.407000,0.322545
mnist_mlp_opb_beta_5_anchor_12,5,l2,6,0.348000,0.419643
