config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_5_anchor_6,1,none,0,0.978000,
mnist_mlp_opb_beta_5_anchor_6,1,linf,0.3,0.478000,0.248600
mnist_mlp_opb_beta_5_anchor_6,1,l2,6,0.440000,0.303471
mnist_mlp_opb_beta_5_anchor_6,2,none,0,0.979000,
mnist_mlp_opb_beta_5_anchor_6,2,linf,0.3,0.428000,0.263982
mnist_mlp_opb_beta_5_anchor_6,2,l2,6,0.440000,0.306488
mnist_mlp_opb_beta_5_anchor_6,3,none,0,0.980000,
mnist_mlp_opb_beta_5_anchor_6,3,linf,0.3,0.424000,0.273438
mnist_mlp_opb_beta_5_anchor_6,3,l2,6,0.391000,0.338170
mnist_mlp_opb_beta_5_anchor_6,4,none,0,0.979000,
mnist_mlp_opb_beta_5_anchor_6,4,linf,0.3,0.401000,0.328859
mnist_mlp_opb_beta_5_anchor_6,4,l2,6,0.367000,0.403803
mnist_mlp_opb_beta_5_anchor_6,5,none,0,0.984000,
mnist_mlp_opb_beta_5_anchor_6,5,linf,0.3,0.391000,0.282536
mnist_mlp_opb_beta_5_anchor_6,5,l2,6,0.380000,0.321468
