config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_10_anchor_6,1,none,0,0.980000,
mnist_mlp_opb_beta_10_anchor_6,1,linf,0.3,0.444000,0.267857
mnist_mlp_opb_beta_10_anchor_6,1,l2,6,0.416000,0.328125
mnist_mlp_opb_beta_10_anchor_6,2,none,0,0.980000,
mnist_mlp_opb_beta_10_anchor_6,2,linf,0.3,0.431000,0.253348
mnist_mlp_opb_beta_10_anchor_6,2,l2,6,0.420000,0.305804
mnist_mlp_opb_beta_10_anchor_6,3,none,0,0.981000,
mnist_mlp_opb_beta_10_anchor_6,3,linf,0.3,0.425000,0.286511
mnist_mlp_opb_beta_10_anchor_6,3,l2,6,0.394000,0.334448
mnist_mlp_opb_beta_10_anchor_6,4,none,0,0.985000,
mnist_mlp_opb_beta_10_anchor_6,4,linf,0.3,0.383000,0.296667
mnist_mlp_opb_beta_10_anchor_6,4,l2,6,0.393000,0.350000
mnist_mlp_opb_beta_10_anchor_6,5,none,0,0.975000,
mnist_mlp_opb_beta_10_anchor_6,5,linf,0.3,0.357000,0.383146
mnist_mlp_opb_beta_10_anchor_6,5,l2,6,0.360000,0.392135
