config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_20_anchor_12,1,none,0,0.980000,
mnist_mlp_opb_beta_20_anchor_12,1,linf,0.3,0.463000,0.271508
mnist_mlp_opb_beta_20_anchor_12,1,l2,6,0.424000,0.320670
mnist_mlp_opb_beta_20_anchor_12,2,none,0,0.977000,
mnist_mlp_opb_beta_20_anchor_12,2,linf,0.3,0.404000,0.329596
mnist_mlp_opb_beta_20_anchor_12,2,l2,6,0.373000,0.374439
mnist_mlp_opb_beta_20_anchor_12,3,none,0,0.978000,
mnist_mlp_opb_beta_20_anchor_12,3,linf,0.3,0.482000,0.233781
mnist_mlp_opb_beta_20_anchor_12,3,l2,6,0.410000,0.319911
mnist_mlp_opb_beta_20_anchor_12,4,none,0,0.981000,
mnist_mlp_opb_beta_20_anchor_12,4,linf,0.3,0.364000,0.306577
mnist_mlp_opb_beta_20_anchor_12,4,l2,6,0.340000,0.366778
mnist_mlp_opb_beta_20_anchor_12,5,none,0,0.980000,
mnist_mlp_opb_beta_20_anchor_12,5,linf,0.3,0.379000,0.331473
mnist_mlp_opb_beta_20_anchor_12,5,l2,6,0.346000,0.411830
