config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.1_anchor_1,1,none,0,0.978000,
mnist_mlp_opb_beta_0.1_anchor_1,1,linf,0.3,0.276000,0.515118
mnist_mlp_opb_beta_0.1_anchor_1,1,l2,6,0.244000,0.562150
mnist_mlp_opb_beta_0.1_anchor_1,2,none,0,0.978000,
mnist_mlp_opb_beta_0.1_anchor_1,2,linf,0.3,0.326000,0.460246
mnist_mlp_opb_beta_0.1_anchor_1,2,l2,6,0.294000,0.522956
mnist_mlp_opb_beta_0.1_anchor_1,3,none,0,0.979000,
mnist_mlp_opb_beta_0.1_anchor_1,3,linf,0.3,0.276000,0.562011
mnist_mlp_opb_beta_0.1_anchor_1,3,l2,6,0.252000,0.604469
mnist_mlp_opb_beta_0.1_anchor_1,4,none,0,0.970000,
mnist_mlp_opb_beta_0.1_anchor_1,4,linf,0.3,0.349000,0.440678
mnist_mlp_opb_beta_0.1_anchor_1,4,l2,6,0.330000,0.497175
mnist_mlp_opb_beta_0.1_anchor_1,5,none,0,0.975000,
mnist_mlp_opb_beta_0.1_anchor_1,5,linf,0.3,0.326000,0.442200
mnist_mlp_opb_beta_0.1_anchor_1,5,l2,6,0.318000,0.510662
