config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.005,1,none,0,0.983000,
mnist_mlp_ceb_beta_0.005,1,linf,0.3,0.447000,0.312918
mnist_mlp_ceb_beta_0.005,1,l2,12,0.130000,0.749443
mnist_mlp_ceb_beta_0.005,2,none,0,0.980000,
mnist_mlp_ceb_beta_0.005,2,linf,0.3,0.384000,0.487151
mnist_mlp_ceb_beta_0.005,2,l2,12,0.135000,0.816760
mnist_mlp_ceb_beta_0.005,3,none,0,0.979000,
mnist_mlp_ceb_beta_0.005,3,linf,0.3,0.374000,0.430168
mnist_mlp_ceb_beta_0.005,3,l2,12,0.114000,0.813408
mnist_mlp_ceb_beta_0.005,4,none,0,0.982000,
mnist_mlp_ceb_beta_0.005,4,linf,0.3,0.372000,0.433668
mnist_mlp_ceb_beta_0.005,4,l2,12,0.154000,0.674470
mnist_mlp_ceb_beta_0.005,5,none,0,0.981000,
mnist_mlp_ceb_beta_0.005,5,linf,0.3,0.408000,0.427455
mnist_mlp_ceb_beta_0.005,5,l2,12,0.124000,0.813616
