2026-08-26 21:12:31 | Device: cuda
2026-08-26 21:12:31 | Args: {'model': 'fgib', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 4.0, 'max_len': 250, 'random_labels': False, 'beta': 0.001, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_fgib/california_mlp_fgib.pt', 'log_path': '/root/autodl-tmp/FGIB/tune_results/california_mlp_fgib_beta_0.001_anchor_4/train.log', 'no_save': True}
2026-08-26 21:12:31 | ===== Run 1/5 (seed 0) =====
2026-08-26 21:12:32 | Epoch   1/100 | Train Loss 0.0815 | Val Loss 0.0575 MAE 0.5947 R2 0.1362
2026-08-26 21:12:32 |   Val R2 improved to 0.1362, model saved
2026-08-26 21:12:33 | Epoch   2/100 | Train Loss 0.0334 | Val Loss 0.0454 MAE 0.4959 R2 0.3309
2026-08-26 21:12:33 |   Val R2 improved to 0.3309, model saved
2026-08-26 21:12:33 | Epoch   3/100 | Train Loss 0.0282 | Val Loss 0.0626 MAE 0.4644 R2 0.0269
2026-08-26 21:12:33 | Epoch   4/100 | Train Loss 0.0308 | Val Loss 0.0359 MAE 0.4470 R2 0.4808
2026-08-26 21:12:33 |   Val R2 improved to 0.4808, model saved
2026-08-26 21:12:34 | Epoch   5/100 | Train Loss 0.0254 | Val Loss 0.0261 MAE 0.4330 R2 0.6405
2026-08-26 21:12:34 |   Val R2 improved to 0.6405, model saved
2026-08-26 21:12:34 | Epoch   6/100 | Train Loss 0.0235 | Val Loss 0.0215 MAE 0.4230 R2 0.7208
2026-08-26 21:12:34 |   Val R2 improved to 0.7208, model saved
2026-08-26 21:12:34 | Epoch   7/100 | Train Loss 0.0235 | Val Loss 0.0211 MAE 0.4295 R2 0.7195
2026-08-26 21:12:34 | Epoch   8/100 | Train Loss 0.0224 | Val Loss 0.0199 MAE 0.4196 R2 0.7378
2026-08-26 21:12:34 |   Val R2 improved to 0.7378, model saved
2026-08-26 21:12:35 | Epoch   9/100 | Train Loss 0.0223 | Val Loss 0.0206 MAE 0.4153 R2 0.7231
2026-08-26 21:12:35 | Epoch  10/100 | Train Loss 0.0213 | Val Loss 0.0192 MAE 0.4056 R2 0.7457
2026-08-26 21:12:35 |   Val R2 improved to 0.7457, model saved
2026-08-26 21:12:35 | Epoch  11/100 | Train Loss 0.0212 | Val Loss 0.0192 MAE 0.4010 R2 0.7449
2026-08-26 21:12:35 | Epoch  12/100 | Train Loss 0.0214 | Val Loss 0.0208 MAE 0.4150 R2 0.7164
2026-08-26 21:12:36 | Epoch  13/100 | Train Loss 0.0216 | Val Loss 0.0208 MAE 0.4000 R2 0.7174
2026-08-26 21:12:36 | Epoch  14/100 | Train Loss 0.0203 | Val Loss 0.0181 MAE 0.3967 R2 0.7609
2026-08-26 21:12:36 |   Val R2 improved to 0.7609, model saved
2026-08-26 21:12:36 | Epoch  15/100 | Train Loss 0.0201 | Val Loss 0.0188 MAE 0.4013 R2 0.7486
2026-08-26 21:12:36 | Epoch  16/100 | Train Loss 0.0201 | Val Loss 0.0207 MAE 0.4119 R2 0.7180
2026-08-26 21:12:37 | Epoch  17/100 | Train Loss 0.0199 | Val Loss 0.0183 MAE 0.3929 R2 0.7584
2026-08-26 21:12:37 | Epoch  18/100 | Train Loss 0.0195 | Val Loss 0.0192 MAE 0.3916 R2 0.7415
2026-08-26 21:12:37 | Epoch  19/100 | Train Loss 0.0195 | Val Loss 0.0186 MAE 0.3954 R2 0.7519
2026-08-26 21:12:37 | Epoch  20/100 | Train Loss 0.0192 | Val Loss 0.0184 MAE 0.3952 R2 0.7545
2026-08-26 21:12:38 | Epoch  21/100 | Train Loss 0.0194 | Val Loss 0.0184 MAE 0.3909 R2 0.7545
2026-08-26 21:12:38 | Epoch  22/100 | Train Loss 0.0188 | Val Loss 0.0176 MAE 0.3877 R2 0.7667
2026-08-26 21:12:38 |   Val R2 improved to 0.7667, model saved
2026-08-26 21:12:38 | Epoch  23/100 | Train Loss 0.0188 | Val Loss 0.0175 MAE 0.3826 R2 0.7691
2026-08-26 21:12:38 |   Val R2 improved to 0.7691, model saved
2026-08-26 21:12:39 | Epoch  24/100 | Train Loss 0.0188 | Val Loss 0.0172 MAE 0.3805 R2 0.7740
2026-08-26 21:12:39 |   Val R2 improved to 0.7740, model saved
