2026-08-26 21:12:03 | Device: cuda
2026-08-26 21:12:03 | Args: {'model': 'fgib', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 10.0, 'max_len': 250, 'random_labels': False, 'beta': 0.01, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_fgib/california_mlp_fgib.pt', 'log_path': '/root/autodl-tmp/FGIB/tune_results/california_mlp_fgib_beta_0.01_anchor_10/train.log', 'no_save': True}
2026-08-26 21:12:03 | ===== Run 1/5 (seed 0) =====
2026-08-26 21:12:04 | Epoch   1/100 | Train Loss 0.4977 | Val Loss 0.4356 MAE 0.5548 R2 0.1134
2026-08-26 21:12:04 |   Val R2 improved to 0.1134, model saved
2026-08-26 21:12:05 | Epoch   2/100 | Train Loss 0.3696 | Val Loss 0.3460 MAE 0.4881 R2 0.4887
2026-08-26 21:12:05 |   Val R2 improved to 0.4887, model saved
2026-08-26 21:12:05 | Epoch   3/100 | Train Loss 0.3301 | Val Loss 0.3251 MAE 0.4593 R2 0.3993
2026-08-26 21:12:05 | Epoch   4/100 | Train Loss 0.3146 | Val Loss 0.2986 MAE 0.4468 R2 0.6405
2026-08-26 21:12:05 |   Val R2 improved to 0.6405, model saved
2026-08-26 21:12:05 | Epoch   5/100 | Train Loss 0.3022 | Val Loss 0.2853 MAE 0.4301 R2 0.7141
2026-08-26 21:12:06 |   Val R2 improved to 0.7141, model saved
2026-08-26 21:12:06 | Epoch   6/100 | Train Loss 0.2931 | Val Loss 0.2786 MAE 0.4222 R2 0.7161
2026-08-26 21:12:06 |   Val R2 improved to 0.7161, model saved
2026-08-26 21:12:06 | Epoch   7/100 | Train Loss 0.2871 | Val Loss 0.2725 MAE 0.4260 R2 0.7188
2026-08-26 21:12:06 |   Val R2 improved to 0.7188, model saved
2026-08-26 21:12:06 | Epoch   8/100 | Train Loss 0.2819 | Val Loss 0.2675 MAE 0.4167 R2 0.7453
2026-08-26 21:12:06 |   Val R2 improved to 0.7453, model saved
2026-08-26 21:12:07 | Epoch   9/100 | Train Loss 0.2776 | Val Loss 0.2628 MAE 0.4062 R2 0.7437
2026-08-26 21:12:07 | Epoch  10/100 | Train Loss 0.2733 | Val Loss 0.2598 MAE 0.4051 R2 0.7433
2026-08-26 21:12:08 | Epoch  11/100 | Train Loss 0.2705 | Val Loss 0.2577 MAE 0.4058 R2 0.7383
2026-08-26 21:12:08 | Epoch  12/100 | Train Loss 0.2669 | Val Loss 0.2537 MAE 0.3987 R2 0.7546
2026-08-26 21:12:08 |   Val R2 improved to 0.7546, model saved
2026-08-26 21:12:09 | Epoch  13/100 | Train Loss 0.2660 | Val Loss 0.2525 MAE 0.3947 R2 0.7523
2026-08-26 21:12:09 | Epoch  14/100 | Train Loss 0.2622 | Val Loss 0.2500 MAE 0.3947 R2 0.7603
2026-08-26 21:12:09 |   Val R2 improved to 0.7603, model saved
2026-08-26 21:12:09 | Epoch  15/100 | Train Loss 0.2586 | Val Loss 0.2471 MAE 0.3872 R2 0.7715
2026-08-26 21:12:09 |   Val R2 improved to 0.7715, model saved
2026-08-26 21:12:10 | Epoch  16/100 | Train Loss 0.2575 | Val Loss 0.2491 MAE 0.3863 R2 0.7463
2026-08-26 21:12:10 | Epoch  17/100 | Train Loss 0.2563 | Val Loss 0.2452 MAE 0.3854 R2 0.7690
2026-08-26 21:12:10 | Epoch  18/100 | Train Loss 0.2535 | Val Loss 0.2453 MAE 0.3888 R2 0.7694
2026-08-26 21:12:11 | Epoch  19/100 | Train Loss 0.2534 | Val Loss 0.2452 MAE 0.3902 R2 0.7550
2026-08-26 21:12:11 | Epoch  20/100 | Train Loss 0.2514 | Val Loss 0.2425 MAE 0.3923 R2 0.7581
2026-08-26 21:12:11 | Epoch  21/100 | Train Loss 0.2499 | Val Loss 0.2408 MAE 0.3798 R2 0.7711
2026-08-26 21:12:11 | Epoch  22/100 | Train Loss 0.2485 | Val Loss 0.2401 MAE 0.3821 R2 0.7733
2026-08-26 21:12:11 |   Val R2 improved to 0.7733, model saved
2026-08-26 21:12:12 | Epoch  23/100 | Train Loss 0.2466 | Val Loss 0.2391 MAE 0.3766 R2 0.7783
2026-08-26 21:12:12 |   Val R2 improved to 0.7783, model saved
2026-08-26 21:12:12 | Epoch  24/100 | Train Loss 0.2459 | Val Loss 0.2373 MAE 0.3767 R2 0.7778
2026-08-26 21:12:12 | Epoch  25/100 | Train Loss 0.2428 | Val Loss 0.2378 MAE 0.3792 R2 0.7776
2026-08-26 21:12:12 | Epoch  26/100 | Train Loss 0.2434 | Val Loss 0.2379 MAE 0.3863 R2 0.7607
2026-08-26 21:12:13 | Epoch  27/100 | Train Loss 0.2432 | Val Loss 0.2375 MAE 0.3781 R2 0.7748
2026-08-26 21:12:13 | Epoch  28/100 | Train Loss 0.2410 | Val Loss 0.2348 MAE 0.3735 R2 0.7818
2026-08-26 21:12:13 |   Val R2 improved to 0.7818, model saved
2026-08-26 21:12:13 | Epoch  29/100 | Train Loss 0.2408 | Val Loss 0.2333 MAE 0.3705 R2 0.7809
2026-08-26 21:12:14 | Epoch  30/100 | Train Loss 0.2404 | Val Loss 0.2337 MAE 0.3687 R2 0.7843
2026-08-26 21:12:14 |   Val R2 improved to 0.7843, model saved
2026-08-26 21:12:14 | Epoch  31/100 | Train Loss 0.2382 | Val Loss 0.2339 MAE 0.3796 R2 0.7722
2026-08-26 21:12:14 | Epoch  32/100 | Train Loss 0.2373 | Val Loss 0.2319 MAE 0.3657 R2 0.7854
2026-08-26 21:12:14 |   Val R2 improved to 0.7854, model saved
2026-08-26 21:12:15 | Epoch  33/100 | Train Loss 0.2372 | Val Loss 0.2314 MAE 0.3723 R2 0.7859
2026-08-26 21:12:15 |   Val R2 improved to 0.7859, model saved
2026-08-26 21:12:15 | Epoch  34/100 | Train Loss 0.2374 | Val Loss 0.2317 MAE 0.3709 R2 0.7796
2026-08-26 21:12:15 | Epoch  35/100 | Train Loss 0.2351 | Val Loss 0.2309 MAE 0.3670 R2 0.7902
2026-08-26 21:12:15 |   Val R2 improved to 0.7902, model saved
2026-08-26 21:12:15 | Epoch  36/100 | Train Loss 0.2341 | Val Loss 0.2301 MAE 0.3645 R2 0.7866
2026-08-26 21:12:15 | Epoch  37/100 | Train Loss 0.2338 | Val Loss 0.2293 MAE 0.3700 R2 0.7861
2026-08-26 21:12:16 | Epoch  38/100 | Train Loss 0.2334 | Val Loss 0.2286 MAE 0.3645 R2 0.7891
2026-08-26 21:12:16 | Epoch  39/100 | Train Loss 0.2323 | Val Loss 0.2293 MAE 0.3666 R2 0.7858
2026-08-26 21:12:16 | Epoch  40/100 | Train Loss 0.2313 | Val Loss 0.2284 MAE 0.3714 R2 0.7889
2026-08-26 21:12:17 | Epoch  41/100 | Train Loss 0.2315 | Val Loss 0.2266 MAE 0.3636 R2 0.7914
2026-08-26 21:12:17 |   Val R2 improved to 0.7914, model saved
2026-08-26 21:12:17 | Epoch  42/100 | Train Loss 0.2307 | Val Loss 0.2268 MAE 0.3609 R2 0.7926
2026-08-26 21:12:17 |   Val R2 improved to 0.7926, model saved
2026-08-26 21:12:17 | Epoch  43/100 | Train Loss 0.2301 | Val Loss 0.2263 MAE 0.3700 R2 0.7870
2026-08-26 21:12:17 | Epoch  44/100 | Train Loss 0.2292 | Val Loss 0.2260 MAE 0.3660 R2 0.7916
2026-08-26 21:12:18 | Epoch  45/100 | Train Loss 0.2279 | Val Loss 0.2268 MAE 0.3597 R2 0.7887
2026-08-26 21:12:18 | Epoch  46/100 | Train Loss 0.2290 | Val Loss 0.2257 MAE 0.3608 R2 0.7909
2026-08-26 21:12:18 | Epoch  47/100 | Train Loss 0.2279 | Val Loss 0.2252 MAE 0.3620 R2 0.7937
2026-08-26 21:12:18 |   Val R2 improved to 0.7937, model saved
2026-08-26 21:12:18 | Epoch  48/100 | Train Loss 0.2263 | Val Loss 0.2247 MAE 0.3608 R2 0.7904
2026-08-26 21:12:19 | Epoch  49/100 | Train Loss 0.2268 | Val Loss 0.2249 MAE 0.3714 R2 0.7914
