2026-09-02 07:56:29 | Device: cuda
2026-09-02 07:56:29 | Args: {'model': 'opb', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 8.0, 'energy_classifier': False, 'tied_head': True, 'max_len': 250, 'random_labels': False, 'beta': 1.0, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_opb/california_mlp_opb.pt', 'log_path': '/root/autodl-tmp/IB/tune_results/california_mlp_opb_beta_1_anchor_8/train.log', 'no_save': True}
2026-09-02 07:56:29 | ===== Run 1/5 (seed 0) =====
2026-09-02 07:56:30 | Epoch   1/100 | Train Loss 3.8252 | Val Loss 1.3477 MAE 0.6622 R2 0.3660
2026-09-02 07:56:30 |   Val R2 improved to 0.3660, model saved
2026-09-02 07:56:31 | Epoch   2/100 | Train Loss 1.6210 | Val Loss 0.7513 MAE 0.5113 R2 0.6187
2026-09-02 07:56:31 |   Val R2 improved to 0.6187, model saved
2026-09-02 07:56:31 | Epoch   3/100 | Train Loss 1.0809 | Val Loss 0.5856 MAE 0.4611 R2 0.6893
2026-09-02 07:56:31 |   Val R2 improved to 0.6893, model saved
2026-09-02 07:56:31 | Epoch   4/100 | Train Loss 0.8561 | Val Loss 0.5471 MAE 0.4444 R2 0.7020
2026-09-02 07:56:31 |   Val R2 improved to 0.7020, model saved
2026-09-02 07:56:32 | Epoch   5/100 | Train Loss 0.7380 | Val Loss 0.5117 MAE 0.4416 R2 0.7172
2026-09-02 07:56:32 |   Val R2 improved to 0.7172, model saved
2026-09-02 07:56:32 | Epoch   6/100 | Train Loss 0.6577 | Val Loss 0.4855 MAE 0.4293 R2 0.7275
2026-09-02 07:56:32 |   Val R2 improved to 0.7275, model saved
2026-09-02 07:56:32 | Epoch   7/100 | Train Loss 0.6106 | Val Loss 0.4791 MAE 0.4256 R2 0.7279
2026-09-02 07:56:32 |   Val R2 improved to 0.7279, model saved
2026-09-02 07:56:32 | Epoch   8/100 | Train Loss 0.5795 | Val Loss 0.4714 MAE 0.4350 R2 0.7333
2026-09-02 07:56:32 |   Val R2 improved to 0.7333, model saved
2026-09-02 07:56:33 | Epoch   9/100 | Train Loss 0.5581 | Val Loss 0.4521 MAE 0.4243 R2 0.7357
2026-09-02 07:56:33 |   Val R2 improved to 0.7357, model saved
2026-09-02 07:56:33 | Epoch  10/100 | Train Loss 0.5316 | Val Loss 0.4349 MAE 0.4148 R2 0.7418
2026-09-02 07:56:33 |   Val R2 improved to 0.7418, model saved
2026-09-02 07:56:33 | Epoch  11/100 | Train Loss 0.5116 | Val Loss 0.4167 MAE 0.4152 R2 0.7501
2026-09-02 07:56:33 |   Val R2 improved to 0.7501, model saved
2026-09-02 07:56:33 | Epoch  12/100 | Train Loss 0.5145 | Val Loss 0.4173 MAE 0.4081 R2 0.7454
2026-09-02 07:56:34 | Epoch  13/100 | Train Loss 0.4916 | Val Loss 0.4149 MAE 0.4134 R2 0.7418
2026-09-02 07:56:34 | Epoch  14/100 | Train Loss 0.4793 | Val Loss 0.3975 MAE 0.4042 R2 0.7488
2026-09-02 07:56:34 | Epoch  15/100 | Train Loss 0.4664 | Val Loss 0.3859 MAE 0.4044 R2 0.7529
2026-09-02 07:56:34 |   Val R2 improved to 0.7529, model saved
2026-09-02 07:56:34 | Epoch  16/100 | Train Loss 0.4557 | Val Loss 0.3682 MAE 0.4082 R2 0.7607
2026-09-02 07:56:34 |   Val R2 improved to 0.7607, model saved
2026-09-02 07:56:35 | Epoch  17/100 | Train Loss 0.4453 | Val Loss 0.3566 MAE 0.3985 R2 0.7613
2026-09-02 07:56:35 |   Val R2 improved to 0.7613, model saved
2026-09-02 07:56:35 | Epoch  18/100 | Train Loss 0.4298 | Val Loss 0.3503 MAE 0.3979 R2 0.7601
2026-09-02 07:56:35 | Epoch  19/100 | Train Loss 0.4097 | Val Loss 0.3418 MAE 0.3957 R2 0.7587
2026-09-02 07:56:35 | Epoch  20/100 | Train Loss 0.3987 | Val Loss 0.3262 MAE 0.3959 R2 0.7637
2026-09-02 07:56:35 |   Val R2 improved to 0.7637, model saved
2026-09-02 07:56:36 | Epoch  21/100 | Train Loss 0.3797 | Val Loss 0.3201 MAE 0.3955 R2 0.7579
2026-09-02 07:56:36 | Epoch  22/100 | Train Loss 0.3706 | Val Loss 0.2967 MAE 0.3899 R2 0.7666
2026-09-02 07:56:36 |   Val R2 improved to 0.7666, model saved
2026-09-02 07:56:36 | Epoch  23/100 | Train Loss 0.3567 | Val Loss 0.2836 MAE 0.3899 R2 0.7674
2026-09-02 07:56:36 |   Val R2 improved to 0.7674, model saved
2026-09-02 07:56:36 | Epoch  24/100 | Train Loss 0.3360 | Val Loss 0.2754 MAE 0.3900 R2 0.7647
2026-09-02 07:56:37 | Epoch  25/100 | Train Loss 0.3262 | Val Loss 0.2704 MAE 0.3960 R2 0.7526
2026-09-02 07:56:37 | Epoch  26/100 | Train Loss 0.3127 | Val Loss 0.2470 MAE 0.3871 R2 0.7633
2026-09-02 07:56:37 | Epoch  27/100 | Train Loss 0.2964 | Val Loss 0.2359 MAE 0.3886 R2 0.7616
2026-09-02 07:56:37 | Epoch  28/100 | Train Loss 0.2864 | Val Loss 0.2192 MAE 0.3845 R2 0.7674
2026-09-02 07:56:37 |   Val R2 improved to 0.7674, model saved
2026-09-02 07:56:38 | Epoch  29/100 | Train Loss 0.2757 | Val Loss 0.2070 MAE 0.3830 R2 0.7726
2026-09-02 07:56:38 |   Val R2 improved to 0.7726, model saved
2026-09-02 07:56:38 | Epoch  30/100 | Train Loss 0.2614 | Val Loss 0.2094 MAE 0.3898 R2 0.7543
2026-09-02 07:56:38 | Epoch  31/100 | Train Loss 0.2605 | Val Loss 0.1894 MAE 0.3837 R2 0.7743
2026-09-02 07:56:38 |   Val R2 improved to 0.7743, model saved
2026-09-02 07:56:38 | Epoch  32/100 | Train Loss 0.2473 | Val Loss 0.1814 MAE 0.3808 R2 0.7734
2026-09-02 07:56:39 | Epoch  33/100 | Train Loss 0.2440 | Val Loss 0.1742 MAE 0.3834 R2 0.7763
2026-09-02 07:56:39 |   Val R2 improved to 0.7763, model saved
2026-09-02 07:56:39 | Epoch  34/100 | Train Loss 0.2381 | Val Loss 0.1661 MAE 0.3793 R2 0.7793
2026-09-02 07:56:39 |   Val R2 improved to 0.7793, model saved
2026-09-02 07:56:39 | Epoch  35/100 | Train Loss 0.2310 | Val Loss 0.1754 MAE 0.3884 R2 0.7546
2026-09-02 07:56:39 | Epoch  36/100 | Train Loss 0.2303 | Val Loss 0.1704 MAE 0.3900 R2 0.7574
2026-09-02 07:56:40 | Epoch  37/100 | Train Loss 0.2186 | Val Loss 0.1654 MAE 0.3834 R2 0.7710
2026-09-02 07:56:40 | Epoch  38/100 | Train Loss 0.2183 | Val Loss 0.1504 MAE 0.3762 R2 0.7751
2026-09-02 07:56:40 | Epoch  39/100 | Train Loss 0.2140 | Val Loss 0.1538 MAE 0.3821 R2 0.7618
2026-09-02 07:56:40 | Epoch  40/100 | Train Loss 0.2114 | Val Loss 0.1493 MAE 0.3835 R2 0.7602
2026-09-02 07:56:41 | Epoch  41/100 | Train Loss 0.2077 | Val Loss 0.1409 MAE 0.3790 R2 0.7698
2026-09-02 07:56:41 | Epoch  42/100 | Train Loss 0.2046 | Val Loss 0.1347 MAE 0.3721 R2 0.7786
2026-09-02 07:56:41 | Epoch  43/100 | Train Loss 0.2031 | Val Loss 0.1306 MAE 0.3716 R2 0.7815
2026-09-02 07:56:41 |   Val R2 improved to 0.7815, model saved
2026-09-02 07:56:41 | Epoch  44/100 | Train Loss 0.1996 | Val Loss 0.1340 MAE 0.3812 R2 0.7686
2026-09-02 07:56:41 | Epoch  45/100 | Train Loss 0.2034 | Val Loss 0.1270 MAE 0.3762 R2 0.7837
2026-09-02 07:56:41 |   Val R2 improved to 0.7837, model saved
2026-09-02 07:56:42 | Epoch  46/100 | Train Loss 0.1969 | Val Loss 0.1363 MAE 0.3883 R2 0.7585
2026-09-02 07:56:42 | Epoch  47/100 | Train Loss 0.1926 | Val Loss 0.1266 MAE 0.3734 R2 0.7742
2026-09-02 07:56:42 | Epoch  48/100 | Train Loss 0.1961 | Val Loss 0.1212 MAE 0.3723 R2 0.7802
2026-09-02 07:56:42 | Epoch  49/100 | Train Loss 0.1930 | Val Loss 0.1211 MAE 0.3739 R2 0.7819
2026-09-02 07:56:43 | Epoch  50/100 | Train Loss 0.1898 | Val Loss 0.1211 MAE 0.3739 R2 0.7739
2026-09-02 07:56:43 | Epoch  51/100 | Train Loss 0.1876 | Val Loss 0.1163 MAE 0.3728 R2 0.7796
2026-09-02 07:56:43 | Epoch  52/100 | Train Loss 0.1871 | Val Loss 0.1141 MAE 0.3706 R2 0.7829
2026-09-02 07:56:44 | Epoch  53/100 | Train Loss 0.1862 | Val Loss 0.1157 MAE 0.3756 R2 0.7766
2026-09-02 07:56:44 | Epoch  54/100 | Train Loss 0.1841 | Val Loss 0.1143 MAE 0.3700 R2 0.7790
2026-09-02 07:56:44 | Epoch  55/100 | Train Loss 0.1858 | Val Loss 0.1162 MAE 0.3756 R2 0.7715
2026-09-02 07:56:44 | Val R2 did not improve for 10 consecutive epochs, early stopping at Epoch 55 (best R2 0.7837 @ Epoch 45)
2026-09-02 07:56:44 | Run 1/5 | Test (best model @ Epoch 45) | Loss 0.1255 MAE 0.3741 R2 0.7729
2026-09-02 07:56:44 | ===== Run 2/5 (seed 1) =====
2026-09-02 07:56:44 | Epoch   1/100 | Train Loss 4.0316 | Val Loss 1.4726 MAE 0.6539 R2 0.3602
2026-09-02 07:56:44 |   Val R2 improved to 0.3602, model saved
2026-09-02 07:56:45 | Epoch   2/100 | Train Loss 1.6933 | Val Loss 0.7433 MAE 0.5031 R2 0.6274
2026-09-02 07:56:45 |   Val R2 improved to 0.6274, model saved
2026-09-02 07:56:45 | Epoch   3/100 | Train Loss 1.1106 | Val Loss 0.5809 MAE 0.4620 R2 0.6940
2026-09-02 07:56:45 |   Val R2 improved to 0.6940, model saved
2026-09-02 07:56:45 | Epoch   4/100 | Train Loss 0.8733 | Val Loss 0.5279 MAE 0.4397 R2 0.7142
2026-09-02 07:56:45 |   Val R2 improved to 0.7142, model saved
2026-09-02 07:56:45 | Epoch   5/100 | Train Loss 0.7425 | Val Loss 0.5087 MAE 0.4387 R2 0.7202
2026-09-02 07:56:45 |   Val R2 improved to 0.7202, model saved
2026-09-02 07:56:46 | Epoch   6/100 | Train Loss 0.6600 | Val Loss 0.4921 MAE 0.4335 R2 0.7238
2026-09-02 07:56:46 |   Val R2 improved to 0.7238, model saved
2026-09-02 07:56:46 | Epoch   7/100 | Train Loss 0.6047 | Val Loss 0.4765 MAE 0.4275 R2 0.7283
2026-09-02 07:56:46 |   Val R2 improved to 0.7283, model saved
2026-09-02 07:56:46 | Epoch   8/100 | Train Loss 0.5828 | Val Loss 0.4601 MAE 0.4216 R2 0.7348
2026-09-02 07:56:46 |   Val R2 improved to 0.7348, model saved
2026-09-02 07:56:46 | Epoch   9/100 | Train Loss 0.5586 | Val Loss 0.4681 MAE 0.4253 R2 0.7255
2026-09-02 07:56:47 | Epoch  10/100 | Train Loss 0.5462 | Val Loss 0.4638 MAE 0.4192 R2 0.7283
2026-09-02 07:56:47 | Epoch  11/100 | Train Loss 0.5198 | Val Loss 0.4159 MAE 0.4111 R2 0.7521
2026-09-02 07:56:47 |   Val R2 improved to 0.7521, model saved
2026-09-02 07:56:47 | Epoch  12/100 | Train Loss 0.5007 | Val Loss 0.4223 MAE 0.4115 R2 0.7430
2026-09-02 07:56:47 | Epoch  13/100 | Train Loss 0.4893 | Val Loss 0.4024 MAE 0.4092 R2 0.7513
2026-09-02 07:56:47 | Epoch  14/100 | Train Loss 0.4733 | Val Loss 0.3935 MAE 0.4086 R2 0.7544
2026-09-02 07:56:47 |   Val R2 improved to 0.7544, model saved
2026-09-02 07:56:48 | Epoch  15/100 | Train Loss 0.4785 | Val Loss 0.3897 MAE 0.4085 R2 0.7547
2026-09-02 07:56:48 |   Val R2 improved to 0.7547, model saved
2026-09-02 07:56:48 | Epoch  16/100 | Train Loss 0.4549 | Val Loss 0.3702 MAE 0.4047 R2 0.7603
