2026-09-02 07:55:30 | Device: cuda
2026-09-02 07:55:30 | Args: {'model': 'opb', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 16.0, 'energy_classifier': False, 'tied_head': True, 'max_len': 250, 'random_labels': False, 'beta': 10.0, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_opb/california_mlp_opb.pt', 'log_path': '/root/autodl-tmp/IB/tune_results/california_mlp_opb_beta_10_anchor_16/train.log', 'no_save': True}
2026-09-02 07:55:30 | ===== Run 1/5 (seed 0) =====
2026-09-02 07:55:31 | Epoch   1/100 | Train Loss 147.1508 | Val Loss 69.2684 MAE 0.6768 R2 0.1720
2026-09-02 07:55:31 |   Val R2 improved to 0.1720, model saved
2026-09-02 07:55:32 | Epoch   2/100 | Train Loss 63.1768 | Val Loss 35.1842 MAE 0.5613 R2 0.5272
2026-09-02 07:55:32 |   Val R2 improved to 0.5272, model saved
2026-09-02 07:55:32 | Epoch   3/100 | Train Loss 42.1146 | Val Loss 24.8434 MAE 0.4845 R2 0.6555
2026-09-02 07:55:32 |   Val R2 improved to 0.6555, model saved
2026-09-02 07:55:32 | Epoch   4/100 | Train Loss 32.4809 | Val Loss 21.9725 MAE 0.4578 R2 0.6863
2026-09-02 07:55:32 |   Val R2 improved to 0.6863, model saved
2026-09-02 07:55:32 | Epoch   5/100 | Train Loss 28.1094 | Val Loss 19.9204 MAE 0.4475 R2 0.7116
2026-09-02 07:55:32 |   Val R2 improved to 0.7116, model saved
2026-09-02 07:55:33 | Epoch   6/100 | Train Loss 24.8012 | Val Loss 19.1260 MAE 0.4373 R2 0.7174
2026-09-02 07:55:33 |   Val R2 improved to 0.7174, model saved
2026-09-02 07:55:33 | Epoch   7/100 | Train Loss 22.8799 | Val Loss 17.9580 MAE 0.4323 R2 0.7304
2026-09-02 07:55:33 |   Val R2 improved to 0.7304, model saved
2026-09-02 07:55:33 | Epoch   8/100 | Train Loss 21.6055 | Val Loss 17.5885 MAE 0.4384 R2 0.7319
2026-09-02 07:55:33 |   Val R2 improved to 0.7319, model saved
2026-09-02 07:55:33 | Epoch   9/100 | Train Loss 20.3828 | Val Loss 17.1083 MAE 0.4264 R2 0.7305
2026-09-02 07:55:34 | Epoch  10/100 | Train Loss 19.1523 | Val Loss 15.9883 MAE 0.4181 R2 0.7417
2026-09-02 07:55:34 |   Val R2 improved to 0.7417, model saved
2026-09-02 07:55:34 | Epoch  11/100 | Train Loss 18.1764 | Val Loss 15.3600 MAE 0.4193 R2 0.7465
2026-09-02 07:55:34 |   Val R2 improved to 0.7465, model saved
2026-09-02 07:55:34 | Epoch  12/100 | Train Loss 17.9406 | Val Loss 15.0459 MAE 0.4111 R2 0.7413
2026-09-02 07:55:35 | Epoch  13/100 | Train Loss 16.5302 | Val Loss 14.5435 MAE 0.4163 R2 0.7395
2026-09-02 07:55:35 | Epoch  14/100 | Train Loss 15.8401 | Val Loss 13.3898 MAE 0.4067 R2 0.7505
2026-09-02 07:55:35 |   Val R2 improved to 0.7505, model saved
2026-09-02 07:55:35 | Epoch  15/100 | Train Loss 14.8458 | Val Loss 12.7337 MAE 0.4054 R2 0.7539
2026-09-02 07:55:35 |   Val R2 improved to 0.7539, model saved
2026-09-02 07:55:35 | Epoch  16/100 | Train Loss 14.1385 | Val Loss 11.9238 MAE 0.4090 R2 0.7586
2026-09-02 07:55:35 |   Val R2 improved to 0.7586, model saved
2026-09-02 07:55:36 | Epoch  17/100 | Train Loss 13.3146 | Val Loss 11.1859 MAE 0.3998 R2 0.7592
2026-09-02 07:55:36 |   Val R2 improved to 0.7592, model saved
2026-09-02 07:55:36 | Epoch  18/100 | Train Loss 12.4663 | Val Loss 10.6702 MAE 0.3991 R2 0.7554
2026-09-02 07:55:36 | Epoch  19/100 | Train Loss 11.6017 | Val Loss 10.0622 MAE 0.3967 R2 0.7548
2026-09-02 07:55:36 | Epoch  20/100 | Train Loss 10.8246 | Val Loss 9.2222 MAE 0.3955 R2 0.7638
2026-09-02 07:55:36 |   Val R2 improved to 0.7638, model saved
2026-09-02 07:55:37 | Epoch  21/100 | Train Loss 10.0913 | Val Loss 8.9003 MAE 0.3970 R2 0.7550
2026-09-02 07:55:37 | Epoch  22/100 | Train Loss 9.7464 | Val Loss 8.3177 MAE 0.3929 R2 0.7571
2026-09-02 07:55:37 | Epoch  23/100 | Train Loss 9.1305 | Val Loss 7.7265 MAE 0.3900 R2 0.7642
2026-09-02 07:55:37 |   Val R2 improved to 0.7642, model saved
2026-09-02 07:55:37 | Epoch  24/100 | Train Loss 8.4822 | Val Loss 7.2351 MAE 0.3905 R2 0.7676
2026-09-02 07:55:37 |   Val R2 improved to 0.7676, model saved
2026-09-02 07:55:38 | Epoch  25/100 | Train Loss 7.9691 | Val Loss 7.2365 MAE 0.3978 R2 0.7499
2026-09-02 07:55:38 | Epoch  26/100 | Train Loss 7.5778 | Val Loss 6.6908 MAE 0.3911 R2 0.7556
2026-09-02 07:55:38 | Epoch  27/100 | Train Loss 7.1984 | Val Loss 6.1869 MAE 0.3894 R2 0.7623
2026-09-02 07:55:38 | Epoch  28/100 | Train Loss 6.7958 | Val Loss 5.8277 MAE 0.3876 R2 0.7625
2026-09-02 07:55:39 | Epoch  29/100 | Train Loss 6.4501 | Val Loss 5.4993 MAE 0.3848 R2 0.7690
2026-09-02 07:55:39 |   Val R2 improved to 0.7690, model saved
2026-09-02 07:55:39 | Epoch  30/100 | Train Loss 6.0661 | Val Loss 5.5611 MAE 0.3939 R2 0.7478
2026-09-02 07:55:39 | Epoch  31/100 | Train Loss 5.9280 | Val Loss 5.0283 MAE 0.3818 R2 0.7688
2026-09-02 07:55:39 | Epoch  32/100 | Train Loss 5.5532 | Val Loss 4.7574 MAE 0.3815 R2 0.7744
2026-09-02 07:55:39 |   Val R2 improved to 0.7744, model saved
2026-09-02 07:55:40 | Epoch  33/100 | Train Loss 5.3650 | Val Loss 4.6367 MAE 0.3863 R2 0.7650
2026-09-02 07:55:40 | Epoch  34/100 | Train Loss 5.1989 | Val Loss 4.3925 MAE 0.3821 R2 0.7750
2026-09-02 07:55:40 |   Val R2 improved to 0.7750, model saved
2026-09-02 07:55:40 | Epoch  35/100 | Train Loss 4.9578 | Val Loss 4.6308 MAE 0.3971 R2 0.7419
2026-09-02 07:55:40 | Epoch  36/100 | Train Loss 4.8531 | Val Loss 4.2899 MAE 0.3966 R2 0.7498
2026-09-02 07:55:41 | Epoch  37/100 | Train Loss 4.4911 | Val Loss 4.0069 MAE 0.3857 R2 0.7666
2026-09-02 07:55:41 | Epoch  38/100 | Train Loss 4.3503 | Val Loss 4.0325 MAE 0.3831 R2 0.7580
2026-09-02 07:55:41 | Epoch  39/100 | Train Loss 4.2963 | Val Loss 3.8242 MAE 0.3909 R2 0.7516
2026-09-02 07:55:41 | Epoch  40/100 | Train Loss 4.1420 | Val Loss 3.7001 MAE 0.3914 R2 0.7490
2026-09-02 07:55:42 | Epoch  41/100 | Train Loss 3.9406 | Val Loss 3.4393 MAE 0.3841 R2 0.7628
2026-09-02 07:55:42 | Epoch  42/100 | Train Loss 3.7799 | Val Loss 3.2301 MAE 0.3807 R2 0.7675
2026-09-02 07:55:42 | Epoch  43/100 | Train Loss 3.6257 | Val Loss 3.1103 MAE 0.3788 R2 0.7692
2026-09-02 07:55:43 | Epoch  44/100 | Train Loss 3.4965 | Val Loss 3.1360 MAE 0.3888 R2 0.7548
2026-09-02 07:55:43 | Val R2 did not improve for 10 consecutive epochs, early stopping at Epoch 44 (best R2 0.7750 @ Epoch 34)
2026-09-02 07:55:43 | Run 1/5 | Test (best model @ Epoch 34) | Loss 4.3733 MAE 0.3821 R2 0.7623
2026-09-02 07:55:43 | ===== Run 2/5 (seed 1) =====
2026-09-02 07:55:43 | Epoch   1/100 | Train Loss 151.2699 | Val Loss 71.4648 MAE 0.6846 R2 0.1384
2026-09-02 07:55:43 |   Val R2 improved to 0.1384, model saved
2026-09-02 07:55:43 | Epoch   2/100 | Train Loss 64.2975 | Val Loss 34.5714 MAE 0.5545 R2 0.5372
2026-09-02 07:55:43 |   Val R2 improved to 0.5372, model saved
2026-09-02 07:55:43 | Epoch   3/100 | Train Loss 41.5956 | Val Loss 24.0935 MAE 0.4831 R2 0.6660
2026-09-02 07:55:43 |   Val R2 improved to 0.6660, model saved
2026-09-02 07:55:43 | Epoch   4/100 | Train Loss 31.9598 | Val Loss 21.0646 MAE 0.4534 R2 0.7014
2026-09-02 07:55:43 |   Val R2 improved to 0.7014, model saved
2026-09-02 07:55:44 | Epoch   5/100 | Train Loss 27.5674 | Val Loss 19.8237 MAE 0.4421 R2 0.7130
2026-09-02 07:55:44 |   Val R2 improved to 0.7130, model saved
2026-09-02 07:55:44 | Epoch   6/100 | Train Loss 24.3864 | Val Loss 18.8150 MAE 0.4383 R2 0.7226
2026-09-02 07:55:44 |   Val R2 improved to 0.7226, model saved
2026-09-02 07:55:44 | Epoch   7/100 | Train Loss 22.3233 | Val Loss 18.0283 MAE 0.4316 R2 0.7295
2026-09-02 07:55:44 |   Val R2 improved to 0.7295, model saved
2026-09-02 07:55:45 | Epoch   8/100 | Train Loss 21.3053 | Val Loss 18.0058 MAE 0.4265 R2 0.7232
2026-09-02 07:55:45 | Epoch   9/100 | Train Loss 20.1989 | Val Loss 17.3176 MAE 0.4244 R2 0.7279
2026-09-02 07:55:45 | Epoch  10/100 | Train Loss 19.3740 | Val Loss 16.5379 MAE 0.4193 R2 0.7351
2026-09-02 07:55:45 |   Val R2 improved to 0.7351, model saved
