2026-09-02 08:04:22 | Device: cuda
2026-09-02 08:04:22 | Args: {'model': 'opb', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 14.0, 'energy_classifier': False, 'tied_head': True, 'max_len': 250, 'random_labels': False, 'beta': 0.0001, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_opb/california_mlp_opb.pt', 'log_path': '/root/autodl-tmp/IB/tune_results/california_mlp_opb_beta_0.0001_anchor_14/train.log', 'no_save': True}
2026-09-02 08:04:22 | ===== Run 1/5 (seed 0) =====
2026-09-02 08:04:23 | Epoch   1/100 | Train Loss 0.0855 | Val Loss 0.0525 MAE 0.6653 R2 0.1711
2026-09-02 08:04:23 |   Val R2 improved to 0.1711, model saved
2026-09-02 08:04:24 | Epoch   2/100 | Train Loss 0.0339 | Val Loss 0.0290 MAE 0.5778 R2 0.5195
2026-09-02 08:04:24 |   Val R2 improved to 0.5195, model saved
2026-09-02 08:04:24 | Epoch   3/100 | Train Loss 0.0272 | Val Loss 0.0240 MAE 0.5280 R2 0.6012
2026-09-02 08:04:24 |   Val R2 improved to 0.6012, model saved
2026-09-02 08:04:24 | Epoch   4/100 | Train Loss 0.0235 | Val Loss 0.0203 MAE 0.4816 R2 0.6627
2026-09-02 08:04:24 |   Val R2 improved to 0.6627, model saved
2026-09-02 08:04:24 | Epoch   5/100 | Train Loss 0.0216 | Val Loss 0.0187 MAE 0.4770 R2 0.6904
2026-09-02 08:04:24 |   Val R2 improved to 0.6904, model saved
2026-09-02 08:04:25 | Epoch   6/100 | Train Loss 0.0202 | Val Loss 0.0177 MAE 0.4525 R2 0.7067
2026-09-02 08:04:25 |   Val R2 improved to 0.7067, model saved
2026-09-02 08:04:25 | Epoch   7/100 | Train Loss 0.0194 | Val Loss 0.0171 MAE 0.4515 R2 0.7161
2026-09-02 08:04:25 |   Val R2 improved to 0.7161, model saved
2026-09-02 08:04:25 | Epoch   8/100 | Train Loss 0.0189 | Val Loss 0.0168 MAE 0.4481 R2 0.7226
2026-09-02 08:04:25 |   Val R2 improved to 0.7226, model saved
2026-09-02 08:04:25 | Epoch   9/100 | Train Loss 0.0184 | Val Loss 0.0164 MAE 0.4343 R2 0.7278
2026-09-02 08:04:25 |   Val R2 improved to 0.7278, model saved
2026-09-02 08:04:26 | Epoch  10/100 | Train Loss 0.0180 | Val Loss 0.0158 MAE 0.4281 R2 0.7381
2026-09-02 08:04:26 |   Val R2 improved to 0.7381, model saved
2026-09-02 08:04:26 | Epoch  11/100 | Train Loss 0.0177 | Val Loss 0.0156 MAE 0.4281 R2 0.7406
2026-09-02 08:04:26 |   Val R2 improved to 0.7406, model saved
2026-09-02 08:04:26 | Epoch  12/100 | Train Loss 0.0178 | Val Loss 0.0158 MAE 0.4173 R2 0.7369
2026-09-02 08:04:26 | Epoch  13/100 | Train Loss 0.0173 | Val Loss 0.0158 MAE 0.4200 R2 0.7380
2026-09-02 08:04:27 | Epoch  14/100 | Train Loss 0.0172 | Val Loss 0.0155 MAE 0.4165 R2 0.7434
2026-09-02 08:04:27 |   Val R2 improved to 0.7434, model saved
2026-09-02 08:04:27 | Epoch  15/100 | Train Loss 0.0171 | Val Loss 0.0152 MAE 0.4153 R2 0.7480
2026-09-02 08:04:27 |   Val R2 improved to 0.7480, model saved
2026-09-02 08:04:27 | Epoch  16/100 | Train Loss 0.0169 | Val Loss 0.0152 MAE 0.4179 R2 0.7479
2026-09-02 08:04:27 | Epoch  17/100 | Train Loss 0.0168 | Val Loss 0.0147 MAE 0.4057 R2 0.7555
2026-09-02 08:04:27 |   Val R2 improved to 0.7555, model saved
2026-09-02 08:04:28 | Epoch  18/100 | Train Loss 0.0164 | Val Loss 0.0148 MAE 0.4107 R2 0.7545
2026-09-02 08:04:28 | Epoch  19/100 | Train Loss 0.0161 | Val Loss 0.0147 MAE 0.4008 R2 0.7552
2026-09-02 08:04:28 | Epoch  20/100 | Train Loss 0.0161 | Val Loss 0.0146 MAE 0.4103 R2 0.7571
2026-09-02 08:04:28 |   Val R2 improved to 0.7571, model saved
2026-09-02 08:04:28 | Epoch  21/100 | Train Loss 0.0159 | Val Loss 0.0147 MAE 0.3987 R2 0.7572
2026-09-02 08:04:28 |   Val R2 improved to 0.7572, model saved
2026-09-02 08:04:29 | Epoch  22/100 | Train Loss 0.0159 | Val Loss 0.0144 MAE 0.4018 R2 0.7621
2026-09-02 08:04:29 |   Val R2 improved to 0.7621, model saved
2026-09-02 08:04:29 | Epoch  23/100 | Train Loss 0.0158 | Val Loss 0.0143 MAE 0.3997 R2 0.7623
2026-09-02 08:04:29 |   Val R2 improved to 0.7623, model saved
2026-09-02 08:04:29 | Epoch  24/100 | Train Loss 0.0155 | Val Loss 0.0147 MAE 0.4018 R2 0.7552
2026-09-02 08:04:29 | Epoch  25/100 | Train Loss 0.0155 | Val Loss 0.0149 MAE 0.3991 R2 0.7516
2026-09-02 08:04:30 | Epoch  26/100 | Train Loss 0.0156 | Val Loss 0.0140 MAE 0.3919 R2 0.7666
2026-09-02 08:04:30 |   Val R2 improved to 0.7666, model saved
2026-09-02 08:04:30 | Epoch  27/100 | Train Loss 0.0155 | Val Loss 0.0142 MAE 0.3916 R2 0.7640
2026-09-02 08:04:30 | Epoch  28/100 | Train Loss 0.0154 | Val Loss 0.0140 MAE 0.3914 R2 0.7673
2026-09-02 08:04:30 |   Val R2 improved to 0.7673, model saved
2026-09-02 08:04:30 | Epoch  29/100 | Train Loss 0.0153 | Val Loss 0.0139 MAE 0.3964 R2 0.7683
2026-09-02 08:04:30 |   Val R2 improved to 0.7683, model saved
2026-09-02 08:04:31 | Epoch  30/100 | Train Loss 0.0149 | Val Loss 0.0143 MAE 0.3877 R2 0.7614
2026-09-02 08:04:31 | Epoch  31/100 | Train Loss 0.0153 | Val Loss 0.0138 MAE 0.3930 R2 0.7709
2026-09-02 08:04:31 |   Val R2 improved to 0.7709, model saved
2026-09-02 08:04:31 | Epoch  32/100 | Train Loss 0.0149 | Val Loss 0.0137 MAE 0.3936 R2 0.7711
2026-09-02 08:04:31 |   Val R2 improved to 0.7711, model saved
2026-09-02 08:04:32 | Epoch  33/100 | Train Loss 0.0149 | Val Loss 0.0139 MAE 0.3949 R2 0.7681
2026-09-02 08:04:32 | Epoch  34/100 | Train Loss 0.0151 | Val Loss 0.0137 MAE 0.3924 R2 0.7715
2026-09-02 08:04:32 |   Val R2 improved to 0.7715, model saved
2026-09-02 08:04:32 | Epoch  35/100 | Train Loss 0.0150 | Val Loss 0.0140 MAE 0.3838 R2 0.7664
2026-09-02 08:04:32 | Epoch  36/100 | Train Loss 0.0151 | Val Loss 0.0145 MAE 0.3900 R2 0.7577
2026-09-02 08:04:32 | Epoch  37/100 | Train Loss 0.0146 | Val Loss 0.0142 MAE 0.4105 R2 0.7633
2026-09-02 08:04:33 | Epoch  38/100 | Train Loss 0.0148 | Val Loss 0.0137 MAE 0.3824 R2 0.7723
2026-09-02 08:04:33 |   Val R2 improved to 0.7723, model saved
2026-09-02 08:04:33 | Epoch  39/100 | Train Loss 0.0147 | Val Loss 0.0139 MAE 0.3822 R2 0.7682
2026-09-02 08:04:33 | Epoch  40/100 | Train Loss 0.0147 | Val Loss 0.0135 MAE 0.3780 R2 0.7745
2026-09-02 08:04:33 |   Val R2 improved to 0.7745, model saved
2026-09-02 08:04:34 | Epoch  41/100 | Train Loss 0.0144 | Val Loss 0.0139 MAE 0.3801 R2 0.7685
2026-09-02 08:04:34 | Epoch  42/100 | Train Loss 0.0144 | Val Loss 0.0133 MAE 0.3796 R2 0.7774
2026-09-02 08:04:34 |   Val R2 improved to 0.7774, model saved
2026-09-02 08:04:34 | Epoch  43/100 | Train Loss 0.0141 | Val Loss 0.0133 MAE 0.3803 R2 0.7781
2026-09-02 08:04:34 |   Val R2 improved to 0.7781, model saved
2026-09-02 08:04:34 | Epoch  44/100 | Train Loss 0.0141 | Val Loss 0.0135 MAE 0.3803 R2 0.7751
2026-09-02 08:04:35 | Epoch  45/100 | Train Loss 0.0143 | Val Loss 0.0134 MAE 0.3898 R2 0.7771
2026-09-02 08:04:35 | Epoch  46/100 | Train Loss 0.0141 | Val Loss 0.0135 MAE 0.3816 R2 0.7748
2026-09-02 08:04:35 | Epoch  47/100 | Train Loss 0.0141 | Val Loss 0.0132 MAE 0.3772 R2 0.7796
2026-09-02 08:04:35 |   Val R2 improved to 0.7796, model saved
2026-09-02 08:04:36 | Epoch  48/100 | Train Loss 0.0139 | Val Loss 0.0131 MAE 0.3760 R2 0.7818
2026-09-02 08:04:36 |   Val R2 improved to 0.7818, model saved
2026-09-02 08:04:36 | Epoch  49/100 | Train Loss 0.0141 | Val Loss 0.0135 MAE 0.3903 R2 0.7744
2026-09-02 08:04:36 | Epoch  50/100 | Train Loss 0.0141 | Val Loss 0.0135 MAE 0.3770 R2 0.7747
2026-09-02 08:04:36 | Epoch  51/100 | Train Loss 0.0143 | Val Loss 0.0131 MAE 0.3780 R2 0.7807
2026-09-02 08:04:37 | Epoch  52/100 | Train Loss 0.0140 | Val Loss 0.0133 MAE 0.3828 R2 0.7783
2026-09-02 08:04:37 | Epoch  53/100 | Train Loss 0.0141 | Val Loss 0.0135 MAE 0.3821 R2 0.7745
2026-09-02 08:04:37 | Epoch  54/100 | Train Loss 0.0138 | Val Loss 0.0133 MAE 0.3773 R2 0.7779
2026-09-02 08:04:38 | Epoch  55/100 | Train Loss 0.0139 | Val Loss 0.0131 MAE 0.3745 R2 0.7808
2026-09-02 08:04:38 | Epoch  56/100 | Train Loss 0.0137 | Val Loss 0.0132 MAE 0.3763 R2 0.7792
2026-09-02 08:04:38 | Epoch  57/100 | Train Loss 0.0137 | Val Loss 0.0136 MAE 0.3723 R2 0.7731
2026-09-02 08:04:38 | Epoch  58/100 | Train Loss 0.0139 | Val Loss 0.0131 MAE 0.3752 R2 0.7804
2026-09-02 08:04:38 | Val R2 did not improve for 10 consecutive epochs, early stopping at Epoch 58 (best R2 0.7818 @ Epoch 48)
2026-09-02 08:04:38 | Run 1/5 | Test (best model @ Epoch 48) | Loss 0.0131 MAE 0.3744 R2 0.7714
2026-09-02 08:04:38 | ===== Run 2/5 (seed 1) =====
2026-09-02 08:04:39 | Epoch   1/100 | Train Loss 0.0907 | Val Loss 0.0551 MAE 0.6856 R2 0.0771
2026-09-02 08:04:39 |   Val R2 improved to 0.0771, model saved
2026-09-02 08:04:39 | Epoch   2/100 | Train Loss 0.0345 | Val Loss 0.0287 MAE 0.5788 R2 0.5223
2026-09-02 08:04:39 |   Val R2 improved to 0.5223, model saved
2026-09-02 08:04:39 | Epoch   3/100 | Train Loss 0.0269 | Val Loss 0.0226 MAE 0.5118 R2 0.6259
2026-09-02 08:04:39 |   Val R2 improved to 0.6259, model saved
2026-09-02 08:04:40 | Epoch   4/100 | Train Loss 0.0227 | Val Loss 0.0194 MAE 0.4803 R2 0.6793
