2026-08-26 21:13:23 | Device: cuda
2026-08-26 21:13:23 | Args: {'model': 'fgib', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 2.0, 'max_len': 250, 'random_labels': False, 'beta': 0.0001, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_fgib/california_mlp_fgib.pt', 'log_path': '/root/autodl-tmp/FGIB/tune_results/california_mlp_fgib_beta_0.0001_anchor_2/train.log', 'no_save': True}
2026-08-26 21:13:23 | ===== Run 1/5 (seed 0) =====
2026-08-26 21:13:24 | Epoch   1/100 | Train Loss 0.0748 | Val Loss 0.0527 MAE 0.5971 R2 0.1012
2026-08-26 21:13:24 |   Val R2 improved to 0.1012, model saved
2026-08-26 21:13:25 | Epoch   2/100 | Train Loss 0.0275 | Val Loss 0.0419 MAE 0.4984 R2 0.2847
2026-08-26 21:13:25 |   Val R2 improved to 0.2847, model saved
2026-08-26 21:13:25 | Epoch   3/100 | Train Loss 0.0229 | Val Loss 0.0655 MAE 0.4676 R2 -0.1198
2026-08-26 21:13:25 | Epoch   4/100 | Train Loss 0.0265 | Val Loss 0.0290 MAE 0.4461 R2 0.5064
2026-08-26 21:13:25 |   Val R2 improved to 0.5064, model saved
2026-08-26 21:13:25 | Epoch   5/100 | Train Loss 0.0204 | Val Loss 0.0236 MAE 0.4356 R2 0.5972
2026-08-26 21:13:25 |   Val R2 improved to 0.5972, model saved
2026-08-26 21:13:26 | Epoch   6/100 | Train Loss 0.0188 | Val Loss 0.0162 MAE 0.4234 R2 0.7241
2026-08-26 21:13:26 |   Val R2 improved to 0.7241, model saved
2026-08-26 21:13:26 | Epoch   7/100 | Train Loss 0.0186 | Val Loss 0.0167 MAE 0.4286 R2 0.7158
2026-08-26 21:13:26 | Epoch   8/100 | Train Loss 0.0176 | Val Loss 0.0153 MAE 0.4194 R2 0.7405
2026-08-26 21:13:26 |   Val R2 improved to 0.7405, model saved
2026-08-26 21:13:27 | Epoch   9/100 | Train Loss 0.0174 | Val Loss 0.0174 MAE 0.4193 R2 0.7038
2026-08-26 21:13:27 | Epoch  10/100 | Train Loss 0.0169 | Val Loss 0.0151 MAE 0.4079 R2 0.7433
2026-08-26 21:13:27 |   Val R2 improved to 0.7433, model saved
2026-08-26 21:13:27 | Epoch  11/100 | Train Loss 0.0168 | Val Loss 0.0158 MAE 0.4032 R2 0.7320
2026-08-26 21:13:27 | Epoch  12/100 | Train Loss 0.0172 | Val Loss 0.0165 MAE 0.4160 R2 0.7199
2026-08-26 21:13:28 | Epoch  13/100 | Train Loss 0.0174 | Val Loss 0.0232 MAE 0.4080 R2 0.6047
2026-08-26 21:13:28 | Epoch  14/100 | Train Loss 0.0168 | Val Loss 0.0139 MAE 0.3992 R2 0.7631
2026-08-26 21:13:28 |   Val R2 improved to 0.7631, model saved
2026-08-26 21:13:28 | Epoch  15/100 | Train Loss 0.0166 | Val Loss 0.0153 MAE 0.4086 R2 0.7398
2026-08-26 21:13:28 | Epoch  16/100 | Train Loss 0.0161 | Val Loss 0.0156 MAE 0.4069 R2 0.7339
2026-08-26 21:13:29 | Epoch  17/100 | Train Loss 0.0156 | Val Loss 0.0139 MAE 0.3916 R2 0.7640
2026-08-26 21:13:29 |   Val R2 improved to 0.7640, model saved
2026-08-26 21:13:29 | Epoch  18/100 | Train Loss 0.0153 | Val Loss 0.0139 MAE 0.3909 R2 0.7640
2026-08-26 21:13:29 | Epoch  19/100 | Train Loss 0.0152 | Val Loss 0.0149 MAE 0.3990 R2 0.7472
2026-08-26 21:13:29 | Epoch  20/100 | Train Loss 0.0150 | Val Loss 0.0146 MAE 0.3975 R2 0.7516
2026-08-26 21:13:30 | Epoch  21/100 | Train Loss 0.0154 | Val Loss 0.0153 MAE 0.3972 R2 0.7402
2026-08-26 21:13:30 | Epoch  22/100 | Train Loss 0.0149 | Val Loss 0.0155 MAE 0.3940 R2 0.7356
2026-08-26 21:13:30 | Epoch  23/100 | Train Loss 0.0150 | Val Loss 0.0139 MAE 0.3869 R2 0.7642
2026-08-26 21:13:30 |   Val R2 improved to 0.7642, model saved
2026-08-26 21:13:30 | Epoch  24/100 | Train Loss 0.0150 | Val Loss 0.0133 MAE 0.3827 R2 0.7737
2026-08-26 21:13:30 |   Val R2 improved to 0.7737, model saved
2026-08-26 21:13:31 | Epoch  25/100 | Train Loss 0.0143 | Val Loss 0.0141 MAE 0.3892 R2 0.7595
2026-08-26 21:13:31 | Epoch  26/100 | Train Loss 0.0145 | Val Loss 0.0140 MAE 0.3878 R2 0.7613
2026-08-26 21:13:31 | Epoch  27/100 | Train Loss 0.0145 | Val Loss 0.0130 MAE 0.3817 R2 0.7799
2026-08-26 21:13:31 |   Val R2 improved to 0.7799, model saved
2026-08-26 21:13:32 | Epoch  28/100 | Train Loss 0.0151 | Val Loss 0.0132 MAE 0.3809 R2 0.7755
2026-08-26 21:13:32 | Epoch  29/100 | Train Loss 0.0145 | Val Loss 0.0153 MAE 0.4049 R2 0.7403
2026-08-26 21:13:32 | Epoch  30/100 | Train Loss 0.0144 | Val Loss 0.0131 MAE 0.3772 R2 0.7766
2026-08-26 21:13:32 | Epoch  31/100 | Train Loss 0.0140 | Val Loss 0.0129 MAE 0.3761 R2 0.7813
2026-08-26 21:13:32 |   Val R2 improved to 0.7813, model saved
2026-08-26 21:13:33 | Epoch  32/100 | Train Loss 0.0138 | Val Loss 0.0137 MAE 0.3819 R2 0.7668
2026-08-26 21:13:33 | Epoch  33/100 | Train Loss 0.0139 | Val Loss 0.0131 MAE 0.3890 R2 0.7774
2026-08-26 21:13:33 | Epoch  34/100 | Train Loss 0.0140 | Val Loss 0.0130 MAE 0.3749 R2 0.7788
2026-08-26 21:13:33 | Epoch  35/100 | Train Loss 0.0138 | Val Loss 0.0127 MAE 0.3712 R2 0.7848
2026-08-26 21:13:34 |   Val R2 improved to 0.7848, model saved
2026-08-26 21:13:34 | Epoch  36/100 | Train Loss 0.0138 | Val Loss 0.0137 MAE 0.3801 R2 0.7668
2026-08-26 21:13:34 | Epoch  37/100 | Train Loss 0.0137 | Val Loss 0.0138 MAE 0.3863 R2 0.7648
2026-08-26 21:13:35 | Epoch  38/100 | Train Loss 0.0136 | Val Loss 0.0126 MAE 0.3705 R2 0.7864
2026-08-26 21:13:35 |   Val R2 improved to 0.7864, model saved
2026-08-26 21:13:35 | Epoch  39/100 | Train Loss 0.0133 | Val Loss 0.0127 MAE 0.3731 R2 0.7845
2026-08-26 21:13:35 | Epoch  40/100 | Train Loss 0.0133 | Val Loss 0.0127 MAE 0.3735 R2 0.7845
2026-08-26 21:13:35 | Epoch  41/100 | Train Loss 0.0132 | Val Loss 0.0128 MAE 0.3745 R2 0.7824
2026-08-26 21:13:36 | Epoch  42/100 | Train Loss 0.0131 | Val Loss 0.0126 MAE 0.3679 R2 0.7856
2026-08-26 21:13:36 | Epoch  43/100 | Train Loss 0.0131 | Val Loss 0.0128 MAE 0.3715 R2 0.7827
2026-08-26 21:13:36 | Epoch  44/100 | Train Loss 0.0132 | Val Loss 0.0133 MAE 0.3738 R2 0.7743
2026-08-26 21:13:36 | Epoch  45/100 | Train Loss 0.0133 | Val Loss 0.0126 MAE 0.3675 R2 0.7867
2026-08-26 21:13:36 |   Val R2 improved to 0.7867, model saved
2026-08-26 21:13:37 | Epoch  46/100 | Train Loss 0.0131 | Val Loss 0.0135 MAE 0.3784 R2 0.7707
2026-08-26 21:13:37 | Epoch  47/100 | Train Loss 0.0131 | Val Loss 0.0123 MAE 0.3656 R2 0.7912
2026-08-26 21:13:37 |   Val R2 improved to 0.7912, model saved
2026-08-26 21:13:37 | Epoch  48/100 | Train Loss 0.0128 | Val Loss 0.0131 MAE 0.3727 R2 0.7767
2026-08-26 21:13:38 | Epoch  49/100 | Train Loss 0.0131 | Val Loss 0.0123 MAE 0.3717 R2 0.7902
2026-08-26 21:13:38 | Epoch  50/100 | Train Loss 0.0129 | Val Loss 0.0127 MAE 0.3688 R2 0.7848
2026-08-26 21:13:38 | Epoch  51/100 | Train Loss 0.0129 | Val Loss 0.0133 MAE 0.3787 R2 0.7734
2026-08-26 21:13:38 | Epoch  52/100 | Train Loss 0.0130 | Val Loss 0.0124 MAE 0.3640 R2 0.7897
2026-08-26 21:13:39 | Epoch  53/100 | Train Loss 0.0129 | Val Loss 0.0125 MAE 0.3665 R2 0.7884
2026-08-26 21:13:39 | Epoch  54/100 | Train Loss 0.0127 | Val Loss 0.0124 MAE 0.3638 R2 0.7897
2026-08-26 21:13:39 | Epoch  55/100 | Train Loss 0.0128 | Val Loss 0.0123 MAE 0.3653 R2 0.7917
2026-08-26 21:13:40 |   Val R2 improved to 0.7917, model saved
2026-08-26 21:13:40 | Epoch  56/100 | Train Loss 0.0126 | Val Loss 0.0123 MAE 0.3634 R2 0.7909
2026-08-26 21:13:40 | Epoch  57/100 | Train Loss 0.0125 | Val Loss 0.0123 MAE 0.3642 R2 0.7903
2026-08-26 21:13:40 | Epoch  58/100 | Train Loss 0.0126 | Val Loss 0.0123 MAE 0.3618 R2 0.7918
2026-08-26 21:13:40 |   Val R2 improved to 0.7918, model saved
2026-08-26 21:13:41 | Epoch  59/100 | Train Loss 0.0125 | Val Loss 0.0124 MAE 0.3655 R2 0.7887
2026-08-26 21:13:41 | Epoch  60/100 | Train Loss 0.0125 | Val Loss 0.0121 MAE 0.3611 R2 0.7948
2026-08-26 21:13:41 |   Val R2 improved to 0.7948, model saved
2026-08-26 21:13:41 | Epoch  61/100 | Train Loss 0.0124 | Val Loss 0.0121 MAE 0.3587 R2 0.7944
2026-08-26 21:13:41 | Epoch  62/100 | Train Loss 0.0124 | Val Loss 0.0122 MAE 0.3599 R2 0.7920
2026-08-26 21:13:42 | Epoch  63/100 | Train Loss 0.0124 | Val Loss 0.0124 MAE 0.3631 R2 0.7895
2026-08-26 21:13:42 | Epoch  64/100 | Train Loss 0.0124 | Val Loss 0.0121 MAE 0.3582 R2 0.7952
2026-08-26 21:13:42 |   Val R2 improved to 0.7952, model saved
2026-08-26 21:13:42 | Epoch  65/100 | Train Loss 0.0125 | Val Loss 0.0126 MAE 0.3697 R2 0.7862
2026-08-26 21:13:42 | Epoch  66/100 | Train Loss 0.0122 | Val Loss 0.0122 MAE 0.3636 R2 0.7933
2026-08-26 21:13:43 | Epoch  67/100 | Train Loss 0.0122 | Val Loss 0.0121 MAE 0.3586 R2 0.7943
2026-08-26 21:13:43 | Epoch  68/100 | Train Loss 0.0124 | Val Loss 0.0128 MAE 0.3644 R2 0.7830
2026-08-26 21:13:43 | Epoch  69/100 | Train Loss 0.0124 | Val Loss 0.0124 MAE 0.3628 R2 0.7893
2026-08-26 21:13:44 | Epoch  70/100 | Train Loss 0.0122 | Val Loss 0.0125 MAE 0.3644 R2 0.7879
2026-08-26 21:13:44 | Epoch  71/100 | Train Loss 0.0121 | Val Loss 0.0127 MAE 0.3705 R2 0.7846
2026-08-26 21:13:44 | Epoch  72/100 | Train Loss 0.0121 | Val Loss 0.0122 MAE 0.3594 R2 0.7923
2026-08-26 21:13:44 | Epoch  73/100 | Train Loss 0.0122 | Val Loss 0.0120 MAE 0.3595 R2 0.7962
2026-08-26 21:13:44 |   Val R2 improved to 0.7962, model saved
2026-08-26 21:13:45 | Epoch  74/100 | Train Loss 0.0121 | Val Loss 0.0122 MAE 0.3605 R2 0.7927
2026-08-26 21:13:45 | Epoch  75/100 | Train Loss 0.0121 | Val Loss 0.0123 MAE 0.3600 R2 0.7916
2026-08-26 21:13:45 | Epoch  76/100 | Train Loss 0.0120 | Val Loss 0.0125 MAE 0.3632 R2 0.7877
2026-08-26 21:13:45 | Epoch  77/100 | Train Loss 0.0120 | Val Loss 0.0123 MAE 0.3692 R2 0.7903
2026-08-26 21:13:45 | Epoch  78/100 | Train Loss 0.0119 | Val Loss 0.0121 MAE 0.3549 R2 0.7952
2026-08-26 21:13:46 | Epoch  79/100 | Train Loss 0.0119 | Val Loss 0.0119 MAE 0.3572 R2 0.7979
2026-08-26 21:13:46 |   Val R2 improved to 0.7979, model saved
2026-08-26 21:13:46 | Epoch  80/100 | Train Loss 0.0119 | Val Loss 0.0131 MAE 0.3703 R2 0.7780
2026-08-26 21:13:47 | Epoch  81/100 | Train Loss 0.0121 | Val Loss 0.0122 MAE 0.3603 R2 0.7925
2026-08-26 21:13:47 | Epoch  82/100 | Train Loss 0.0119 | Val Loss 0.0118 MAE 0.3549 R2 0.8002
2026-08-26 21:13:47 |   Val R2 improved to 0.8002, model saved
2026-08-26 21:13:47 | Epoch  83/100 | Train Loss 0.0118 | Val Loss 0.0120 MAE 0.3557 R2 0.7965
2026-08-26 21:13:47 | Epoch  84/100 | Train Loss 0.0117 | Val Loss 0.0120 MAE 0.3629 R2 0.7968
2026-08-26 21:13:48 | Epoch  85/100 | Train Loss 0.0119 | Val Loss 0.0124 MAE 0.3632 R2 0.7893
2026-08-26 21:13:48 | Epoch  86/100 | Train Loss 0.0117 | Val Loss 0.0118 MAE 0.3552 R2 0.7997
2026-08-26 21:13:48 | Epoch  87/100 | Train Loss 0.0115 | Val Loss 0.0124 MAE 0.3608 R2 0.7895
2026-08-26 21:13:48 | Epoch  88/100 | Train Loss 0.0118 | Val Loss 0.0120 MAE 0.3660 R2 0.7956
2026-08-26 21:13:48 | Epoch  89/100 | Train Loss 0.0118 | Val Loss 0.0127 MAE 0.3651 R2 0.7845
2026-08-26 21:13:49 | Epoch  90/100 | Train Loss 0.0119 | Val Loss 0.0116 MAE 0.3539 R2 0.8030
2026-08-26 21:13:49 |   Val R2 improved to 0.8030, model saved
2026-08-26 21:13:49 | Epoch  91/100 | Train Loss 0.0117 | Val Loss 0.0117 MAE 0.3532 R2 0.8016
2026-08-26 21:13:49 | Epoch  92/100 | Train Loss 0.0116 | Val Loss 0.0117 MAE 0.3549 R2 0.8009
2026-08-26 21:13:49 | Epoch  93/100 | Train Loss 0.0117 | Val Loss 0.0119 MAE 0.3553 R2 0.7986
2026-08-26 21:13:50 | Epoch  94/100 | Train Loss 0.0116 | Val Loss 0.0116 MAE 0.3532 R2 0.8031
2026-08-26 21:13:50 |   Val R2 improved to 0.8031, model saved
2026-08-26 21:13:50 | Epoch  95/100 | Train Loss 0.0113 | Val Loss 0.0120 MAE 0.3588 R2 0.7965
2026-08-26 21:13:50 | Epoch  96/100 | Train Loss 0.0116 | Val Loss 0.0117 MAE 0.3514 R2 0.8012
2026-08-26 21:13:50 | Epoch  97/100 | Train Loss 0.0116 | Val Loss 0.0117 MAE 0.3523 R2 0.8020
