2026-08-27 16:12:16 | Device: cuda
2026-08-27 16:12:16 | Args: {'model': 'fgib', 'backbone': 'gnn', 'task': 'cora', 'epochs': 100, 'batch_size': 512, 'lr': 0.01, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 14.0, 'max_len': 250, 'random_labels': False, 'beta': 0.1, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/cora_gnn_fgib/cora_gnn_fgib.pt', 'log_path': '/root/autodl-tmp/FGIB/tune_results/cora_gnn_fgib_beta_0.1_anchor_14/train.log', 'no_save': True}
2026-08-27 16:12:31 | Cora 划分（60/20/20 分层）：train 1624 / val 542 / test 542（共 2708 节点，7 类）
2026-08-27 16:12:33 | ===== Run 1/5 (seed 0) =====
2026-08-27 16:12:37 | Epoch   1/100 | Train Loss 11.7959 Acc 0.1096 | Val Loss 11.5291 Acc 0.2583 AUC 0.8798 Pre 0.1829 Rec 0.2635
2026-08-27 16:12:57 | Epoch  39/100 | Train Loss 1.5114 Acc 0.9624 | Val Loss 3.4155 Acc 0.8616 AUC 0.9629 Pre 0.8462 Rec 0.8485
2026-08-27 16:12:57 | Epoch  40/100 | Train Loss 1.4742 Acc 0.9649 | Val Loss 3.4371 Acc 0.8616 AUC 0.9625 Pre 0.8484 Rec 0.8489
2026-08-27 16:12:57 | Epoch  41/100 | Train Loss 1.4391 Acc 0.9649 | Val Loss 3.4641 Acc 0.8579 AUC 0.9620 Pre 0.8434 Rec 0.8416
2026-08-27 16:12:57 | Epoch  42/100 | Train Loss 1.4199 Acc 0.9643 | Val Loss 3.4710 Acc 0.8542 AUC 0.9613 Pre 0.8385 Rec 0.8326
2026-08-27 16:12:57 | Val AUC did not improve for 10 consecutive epochs, early stopping at Epoch 42 (best AUC 0.9653 @ Epoch 32)
2026-08-27 16:12:57 | Run 1/5 | Test (best model @ Epoch 32) | Loss 3.4837 Acc 0.8819 AUC 0.9734 Pre 0.8698 Rec 0.8806
2026-08-27 16:12:57 | ===== Run 2/5 (seed 1) =====
2026-08-27 16:12:58 | Epoch   1/100 | Train Loss 11.7394 Acc 0.3017 | Val Loss 11.4381 Acc 0.3026 AUC 0.8768 Pre 0.0432 Rec 0.1429
2026-08-27 16:12:58 |   Val AUC improved to 0.8768, model saved
2026-08-27 16:12:58 | Epoch   2/100 | Train Loss 11.4329 Acc 0.3017 | Val Loss 10.4168 Acc 0.3026 AUC 0.7383 Pre 0.0432 Rec 0.1429
2026-08-27 16:12:58 | Epoch   3/100 | Train Loss 10.4186 Acc 0.3017 | Val Loss 11.0445 Acc 0.3026 AUC 0.6885 Pre 0.0432 Rec 0.1429
2026-08-27 16:12:58 | Epoch   4/100 | Train Loss 11.2099 Acc 0.3017 | Val Loss 9.7470 Acc 0.3026 AUC 0.8097 Pre 0.0432 Rec 0.1429
2026-08-27 16:12:58 | Epoch   5/100 | Train Loss 9.7672 Acc 0.3017 | Val Loss 9.8878 Acc 0.3026 AUC 0.8887 Pre 0.0432 Rec 0.1429
2026-08-27 16:12:59 |   Val AUC improved to 0.8887, model saved
2026-08-27 16:12:59 | Epoch   6/100 | Train Loss 9.8727 Acc 0.3017 | Val Loss 9.8755 Acc 0.3026 AUC 0.9106 Pre 0.0432 Rec 0.1429
2026-08-27 16:12:59 |   Val AUC improved to 0.9106, model saved
2026-08-27 16:12:59 | Epoch   7/100 | Train Loss 9.8514 Acc 0.3085 | Val Loss 9.5177 Acc 0.3210 AUC 0.9186 Pre 0.1869 Rec 0.1599
2026-08-27 16:13:00 |   Val AUC improved to 0.9186, model saved
2026-08-27 16:13:00 | Epoch   8/100 | Train Loss 9.4872 Acc 0.3331 | Val Loss 8.9656 Acc 0.3690 AUC 0.9202 Pre 0.1892 Rec 0.2041
2026-08-27 16:13:01 |   Val AUC improved to 0.9202, model saved
2026-08-27 16:13:01 | Epoch   9/100 | Train Loss 8.9244 Acc 0.3775 | Val Loss 8.4650 Acc 0.4077 AUC 0.9165 Pre 0.3315 Rec 0.2397
2026-08-27 16:13:01 | Epoch  10/100 | Train Loss 8.3985 Acc 0.4236 | Val Loss 7.9546 Acc 0.4815 AUC 0.9215 Pre 0.3247 Rec 0.3073
2026-08-27 16:13:01 |   Val AUC improved to 0.9215, model saved
2026-08-27 16:13:01 | Epoch  11/100 | Train Loss 7.8277 Acc 0.4969 | Val Loss 7.2090 Acc 0.5424 AUC 0.9351 Pre 0.4201 Rec 0.3653
2026-08-27 16:13:02 |   Val AUC improved to 0.9351, model saved
2026-08-27 16:13:02 | Epoch  12/100 | Train Loss 7.0562 Acc 0.5714 | Val Loss 6.6166 Acc 0.6015 AUC 0.9442 Pre 0.3975 Rec 0.4258
2026-08-27 16:13:02 |   Val AUC improved to 0.9442, model saved
2026-08-27 16:13:02 | Epoch  13/100 | Train Loss 6.4595 Acc 0.6201 | Val Loss 6.2132 Acc 0.6605 AUC 0.9488 Pre 0.5498 Rec 0.4970
2026-08-27 16:13:03 |   Val AUC improved to 0.9488, model saved
2026-08-27 16:13:03 | Epoch  14/100 | Train Loss 6.0280 Acc 0.6724 | Val Loss 5.9115 Acc 0.7122 AUC 0.9529 Pre 0.5323 Rec 0.5638
2026-08-27 16:13:03 |   Val AUC improved to 0.9529, model saved
2026-08-27 16:13:04 | Epoch  15/100 | Train Loss 5.6876 Acc 0.7309 | Val Loss 5.5667 Acc 0.7269 AUC 0.9526 Pre 0.5502 Rec 0.5834
2026-08-27 16:13:04 | Epoch  16/100 | Train Loss 5.3220 Acc 0.7506 | Val Loss 5.2866 Acc 0.7417 AUC 0.9523 Pre 0.5709 Rec 0.6025
2026-08-27 16:13:04 | Epoch  17/100 | Train Loss 5.0386 Acc 0.7537 | Val Loss 5.1810 Acc 0.7454 AUC 0.9525 Pre 0.5755 Rec 0.6099
2026-08-27 16:13:04 | Epoch  18/100 | Train Loss 4.8693 Acc 0.7574 | Val Loss 5.0115 Acc 0.7491 AUC 0.9545 Pre 0.5766 Rec 0.6137
2026-08-27 16:13:04 |   Val AUC improved to 0.9545, model saved
2026-08-27 16:13:04 | Epoch  19/100 | Train Loss 4.5681 Acc 0.7703 | Val Loss 4.7948 Acc 0.7638 AUC 0.9580 Pre 0.7043 Rec 0.6312
2026-08-27 16:13:05 |   Val AUC improved to 0.9580, model saved
2026-08-27 16:13:05 | Epoch  20/100 | Train Loss 4.2263 Acc 0.7845 | Val Loss 4.6121 Acc 0.7749 AUC 0.9617 Pre 0.6922 Rec 0.6498
2026-08-27 16:13:05 |   Val AUC improved to 0.9617, model saved
2026-08-27 16:13:05 | Epoch  21/100 | Train Loss 3.9803 Acc 0.8054 | Val Loss 4.4703 Acc 0.7768 AUC 0.9635 Pre 0.8365 Rec 0.6585
2026-08-27 16:13:06 |   Val AUC improved to 0.9635, model saved
2026-08-27 16:13:06 | Epoch  22/100 | Train Loss 3.7713 Acc 0.8214 | Val Loss 4.3590 Acc 0.7878 AUC 0.9639 Pre 0.8405 Rec 0.6853
2026-08-27 16:13:06 |   Val AUC improved to 0.9639, model saved
2026-08-27 16:13:06 | Epoch  23/100 | Train Loss 3.6091 Acc 0.8516 | Val Loss 4.2844 Acc 0.8063 AUC 0.9638 Pre 0.8377 Rec 0.7209
2026-08-27 16:13:06 | Epoch  24/100 | Train Loss 3.4879 Acc 0.8713 | Val Loss 4.2415 Acc 0.8155 AUC 0.9634 Pre 0.8409 Rec 0.7389
2026-08-27 16:13:06 | Epoch  25/100 | Train Loss 3.3976 Acc 0.8855 | Val Loss 4.1980 Acc 0.8266 AUC 0.9633 Pre 0.8434 Rec 0.7604
2026-08-27 16:13:06 | Epoch  26/100 | Train Loss 3.2552 Acc 0.9052 | Val Loss 4.1307 Acc 0.8487 AUC 0.9637 Pre 0.8545 Rec 0.8027
2026-08-27 16:13:07 | Epoch  27/100 | Train Loss 3.1187 Acc 0.9224 | Val Loss 4.0317 Acc 0.8598 AUC 0.9641 Pre 0.8597 Rec 0.8188
2026-08-27 16:13:07 |   Val AUC improved to 0.9641, model saved
2026-08-27 16:13:07 | Epoch  28/100 | Train Loss 2.9311 Acc 0.9310 | Val Loss 3.9151 Acc 0.8598 AUC 0.9645 Pre 0.8485 Rec 0.8242
2026-08-27 16:13:07 |   Val AUC improved to 0.9645, model saved
2026-08-27 16:13:07 | Epoch  29/100 | Train Loss 2.7178 Acc 0.9403 | Val Loss 3.8029 Acc 0.8616 AUC 0.9650 Pre 0.8500 Rec 0.8278
2026-08-27 16:13:08 |   Val AUC improved to 0.9650, model saved
2026-08-27 16:13:08 | Epoch  30/100 | Train Loss 2.5215 Acc 0.9409 | Val Loss 3.7151 Acc 0.8616 AUC 0.9653 Pre 0.8520 Rec 0.8334
2026-08-27 16:13:08 |   Val AUC improved to 0.9653, model saved
2026-08-27 16:13:08 | Epoch  31/100 | Train Loss 2.3455 Acc 0.9403 | Val Loss 3.6472 Acc 0.8579 AUC 0.9661 Pre 0.8447 Rec 0.8300
2026-08-27 16:13:08 |   Val AUC improved to 0.9661, model saved
2026-08-27 16:13:09 | Epoch  32/100 | Train Loss 2.2077 Acc 0.9458 | Val Loss 3.5844 Acc 0.8616 AUC 0.9666 Pre 0.8479 Rec 0.8363
2026-08-27 16:13:09 |   Val AUC improved to 0.9666, model saved
2026-08-27 16:13:09 | Epoch  33/100 | Train Loss 2.0734 Acc 0.9483 | Val Loss 3.5356 Acc 0.8635 AUC 0.9666 Pre 0.8491 Rec 0.8467
2026-08-27 16:13:09 | Epoch  34/100 | Train Loss 1.9818 Acc 0.9514 | Val Loss 3.4942 Acc 0.8672 AUC 0.9664 Pre 0.8531 Rec 0.8496
2026-08-27 16:13:09 | Epoch  35/100 | Train Loss 1.8941 Acc 0.9489 | Val Loss 3.4553 Acc 0.8672 AUC 0.9661 Pre 0.8515 Rec 0.8515
2026-08-27 16:13:09 | Epoch  36/100 | Train Loss 1.8059 Acc 0.9507 | Val Loss 3.4156 Acc 0.8653 AUC 0.9658 Pre 0.8515 Rec 0.8521
2026-08-27 16:13:09 | Epoch  37/100 | Train Loss 1.7179 Acc 0.9557 | Val Loss 3.3813 Acc 0.8635 AUC 0.9656 Pre 0.8491 Rec 0.8500
2026-08-27 16:13:09 | Epoch  38/100 | Train Loss 1.6373 Acc 0.9563 | Val Loss 3.3624 Acc 0.8616 AUC 0.9651 Pre 0.8453 Rec 0.8480
2026-08-27 16:13:09 | Epoch  39/100 | Train Loss 1.5654 Acc 0.9569 | Val Loss 3.3544 Acc 0.8579 AUC 0.9647 Pre 0.8409 Rec 0.8414
2026-08-27 16:13:09 | Epoch  40/100 | Train Loss 1.4994 Acc 0.9649 | Val Loss 3.3675 Acc 0.8598 AUC 0.9644 Pre 0.8442 Rec 0.8421
2026-08-27 16:13:09 | Epoch  41/100 | Train Loss 1.4706 Acc 0.9618 | Val Loss 3.3876 Acc 0.8561 AUC 0.9639 Pre 0.8422 Rec 0.8384
2026-08-27 16:13:09 | Epoch  42/100 | Train Loss 1.4250 Acc 0.9643 | Val Loss 3.4114 Acc 0.8542 AUC 0.9631 Pre 0.8397 Rec 0.8367
2026-08-27 16:13:09 | Val AUC did not improve for 10 consecutive epochs, early stopping at Epoch 42 (best AUC 0.9666 @ Epoch 32)
2026-08-27 16:13:09 | Run 2/5 | Test (best model @ Epoch 32) | Loss 3.4296 Acc 0.8819 AUC 0.9743 Pre 0.8710 Rec 0.8770
2026-08-27 16:13:09 | ===== Run 3/5 (seed 2) =====
2026-08-27 16:13:10 | Epoch   1/100 | Train Loss 11.7488 Acc 0.0683 | Val Loss 11.4545 Acc 0.2934 AUC 0.9027 Pre 0.1985 Rec 0.2665
2026-08-27 16:13:10 |   Val AUC improved to 0.9027, model saved
2026-08-27 16:13:10 | Epoch   2/100 | Train Loss 11.4496 Acc 0.3011 | Val Loss 10.3997 Acc 0.3026 AUC 0.7685 Pre 0.0432 Rec 0.1429
2026-08-27 16:13:10 | Epoch   3/100 | Train Loss 10.4015 Acc 0.3017 | Val Loss 10.9906 Acc 0.3026 AUC 0.7367 Pre 0.0432 Rec 0.1429
2026-08-27 16:13:10 | Epoch   4/100 | Train Loss 11.1530 Acc 0.3017 | Val Loss 9.7303 Acc 0.3026 AUC 0.8388 Pre 0.0432 Rec 0.1429
2026-08-27 16:13:10 | Epoch   5/100 | Train Loss 9.7579 Acc 0.3017 | Val Loss 9.8417 Acc 0.3026 AUC 0.8966 Pre 0.0432 Rec 0.1429
2026-08-27 16:13:10 | Epoch   6/100 | Train Loss 9.8303 Acc 0.3017 | Val Loss 9.8025 Acc 0.3026 AUC 0.9216 Pre 0.0432 Rec 0.1429
2026-08-27 16:13:11 |   Val AUC improved to 0.9216, model saved
2026-08-27 16:13:11 | Epoch   7/100 | Train Loss 9.7822 Acc 0.3017 | Val Loss 9.4049 Acc 0.3026 AUC 0.9242 Pre 0.0432 Rec 0.1429
2026-08-27 16:13:11 |   Val AUC improved to 0.9242, model saved
2026-08-27 16:13:11 | Epoch   8/100 | Train Loss 9.3799 Acc 0.3023 | Val Loss 8.8428 Acc 0.3026 AUC 0.9161 Pre 0.0432 Rec 0.1429
2026-08-27 16:13:11 | Epoch   9/100 | Train Loss 8.8048 Acc 0.3067 | Val Loss 8.3924 Acc 0.3358 AUC 0.9074 Pre 0.1876 Rec 0.1735
2026-08-27 16:13:11 | Epoch  10/100 | Train Loss 8.3231 Acc 0.3479 | Val Loss 7.8498 Acc 0.4317 AUC 0.9178 Pre 0.3239 Rec 0.2618
2026-08-27 16:13:11 | Epoch  11/100 | Train Loss 7.7263 Acc 0.4384 | Val Loss 7.0717 Acc 0.5609 AUC 0.9371 Pre 0.5612 Rec 0.3947
2026-08-27 16:13:11 |   Val AUC improved to 0.9371, model saved
2026-08-27 16:13:11 | Epoch  12/100 | Train Loss 6.9071 Acc 0.5924 | Val Loss 6.4925 Acc 0.6550 AUC 0.9491 Pre 0.5292 Rec 0.4941
2026-08-27 16:13:12 |   Val AUC improved to 0.9491, model saved
2026-08-27 16:13:12 | Epoch  13/100 | Train Loss 6.3240 Acc 0.6761 | Val Loss 6.1232 Acc 0.7048 AUC 0.9538 Pre 0.4984 Rec 0.5611
2026-08-27 16:13:12 |   Val AUC improved to 0.9538, model saved
2026-08-27 16:13:12 | Epoch  14/100 | Train Loss 5.9325 Acc 0.7482 | Val Loss 5.8035 Acc 0.7509 AUC 0.9570 Pre 0.5204 Rec 0.6186
2026-08-27 16:13:12 |   Val AUC improved to 0.9570, model saved
2026-08-27 16:13:12 | Epoch  15/100 | Train Loss 5.5628 Acc 0.7740 | Val Loss 5.4371 Acc 0.7638 AUC 0.9596 Pre 0.5289 Rec 0.6334
2026-08-27 16:13:13 |   Val AUC improved to 0.9596, model saved
2026-08-27 16:13:13 | Epoch  16/100 | Train Loss 5.1698 Acc 0.7808 | Val Loss 5.0950 Acc 0.7694 AUC 0.9603 Pre 0.5419 Rec 0.6369
2026-08-27 16:13:13 |   Val AUC improved to 0.9603, model saved
2026-08-27 16:13:13 | Epoch  17/100 | Train Loss 4.7993 Acc 0.7839 | Val Loss 4.8398 Acc 0.7638 AUC 0.9600 Pre 0.5548 Rec 0.6343
2026-08-27 16:13:13 | Epoch  18/100 | Train Loss 4.4965 Acc 0.7820 | Val Loss 4.6625 Acc 0.7657 AUC 0.9601 Pre 0.5641 Rec 0.6352
2026-08-27 16:13:13 | Epoch  19/100 | Train Loss 4.2163 Acc 0.7876 | Val Loss 4.4952 Acc 0.7694 AUC 0.9618 Pre 0.5617 Rec 0.6361
2026-08-27 16:13:13 |   Val AUC improved to 0.9618, model saved
2026-08-27 16:13:13 | Epoch  20/100 | Train Loss 3.9524 Acc 0.7913 | Val Loss 4.3851 Acc 0.7638 AUC 0.9632 Pre 0.5524 Rec 0.6321
2026-08-27 16:13:14 |   Val AUC improved to 0.9632, model saved
2026-08-27 16:13:14 | Epoch  21/100 | Train Loss 3.7580 Acc 0.8023 | Val Loss 4.3358 Acc 0.7897 AUC 0.9643 Pre 0.8330 Rec 0.6838
2026-08-27 16:13:14 |   Val AUC improved to 0.9643, model saved
2026-08-27 16:13:14 | Epoch  22/100 | Train Loss 3.6392 Acc 0.8331 | Val Loss 4.3119 Acc 0.8100 AUC 0.9644 Pre 0.8400 Rec 0.7168
2026-08-27 16:13:14 |   Val AUC improved to 0.9644, model saved
2026-08-27 16:13:14 | Epoch  23/100 | Train Loss 3.5634 Acc 0.8645 | Val Loss 4.2648 Acc 0.8210 AUC 0.9643 Pre 0.8447 Rec 0.7420
2026-08-27 16:13:14 | Epoch  24/100 | Train Loss 3.4453 Acc 0.8898 | Val Loss 4.1901 Acc 0.8395 AUC 0.9642 Pre 0.8559 Rec 0.7791
2026-08-27 16:13:14 | Epoch  25/100 | Train Loss 3.2779 Acc 0.8996 | Val Loss 4.1124 Acc 0.8487 AUC 0.9644 Pre 0.8624 Rec 0.7957
2026-08-27 16:13:14 | Epoch  26/100 | Train Loss 3.1288 Acc 0.9156 | Val Loss 4.0163 Acc 0.8506 AUC 0.9653 Pre 0.8506 Rec 0.8070
2026-08-27 16:13:14 |   Val AUC improved to 0.9653, model saved
2026-08-27 16:13:14 | Epoch  27/100 | Train Loss 2.9449 Acc 0.9329 | Val Loss 3.9355 Acc 0.8579 AUC 0.9663 Pre 0.8445 Rec 0.8244
2026-08-27 16:13:14 |   Val AUC improved to 0.9663, model saved
2026-08-27 16:13:14 | Epoch  28/100 | Train Loss 2.7878 Acc 0.9403 | Val Loss 3.8722 Acc 0.8542 AUC 0.9669 Pre 0.8387 Rec 0.8249
2026-08-27 16:13:14 |   Val AUC improved to 0.9669, model saved
2026-08-27 16:13:14 | Epoch  29/100 | Train Loss 2.6416 Acc 0.9495 | Val Loss 3.7964 Acc 0.8579 AUC 0.9671 Pre 0.8423 Rec 0.8314
2026-08-27 16:13:15 |   Val AUC improved to 0.9671, model saved
2026-08-27 16:13:15 | Epoch  30/100 | Train Loss 2.4824 Acc 0.9470 | Val Loss 3.7091 Acc 0.8598 AUC 0.9671 Pre 0.8447 Rec 0.8347
2026-08-27 16:13:15 | Epoch  31/100 | Train Loss 2.3045 Acc 0.9514 | Val Loss 3.6175 Acc 0.8598 AUC 0.9674 Pre 0.8436 Rec 0.8341
2026-08-27 16:13:15 |   Val AUC improved to 0.9674, model saved
2026-08-27 16:13:15 | Epoch  32/100 | Train Loss 2.1487 Acc 0.9514 | Val Loss 3.5361 Acc 0.8598 AUC 0.9670 Pre 0.8433 Rec 0.8365
